date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,split,KDA
2022-06-11 15:46:13,dyNquedo,paiN Gaming,mid,2,5,10,12431,263.0,Split 2,2.4
2022-06-11 15:46:13,Trigo,paiN Gaming,bot,8,3,5,15606,268.0,Split 2,4.33
2022-06-11 15:46:13,Damage,paiN Gaming,sup,1,4,13,8091,43.0,Split 2,3.5
2022-06-11 15:46:13,Guigo,RED Canids,top,3,3,13,15526,313.0,Split 2,5.33
2022-06-11 15:46:13,Aegis,RED Canids,jng,8,2,13,14551,213.0,Split 2,10.5
2022-06-11 15:46:13,Grevthar,RED Canids,mid,8,1,12,17459,304.0,Split 2,20.0
2022-06-11 15:46:13,TitaN,RED Canids,bot,4,4,7,16050,339.0,Split 2,2.75
2022-06-11 15:46:13,Jojo,RED Canids,sup,0,7,20,8604,31.0,Split 2,2.86
2022-06-11 15:46:13,,paiN Gaming,team,17,23,49,63490,,Split 2,2.87
2022-06-11 15:46:13,,RED Canids,team,23,17,65,72190,,Split 2,5.18
2022-06-11 17:35:55,Hidan,INTZ,top,2,0,11,13708,264.0,Split 2,inf
2022-06-11 17:35:55,Yampi,INTZ,jng,2,1,8,11059,185.0,Split 2,10.0
2022-06-11 17:35:55,NOsFerus,INTZ,mid,6,1,9,13972,261.0,Split 2,15.0
2022-06-11 17:35:55,micaO,INTZ,bot,8,1,7,15726,295.0,Split 2,15.0
2022-06-11 17:35:55,Jockster,INTZ,sup,0,3,12,8087,35.0,Split 2,4.0
2022-06-11 17:35:55,Trap,Rensga eSports,top,4,4,2,14852,263.0,Split 2,1.5
2022-06-11 17:35:55,Minerva,Rensga eSports,jng,0,3,4,10534,219.0,Split 2,1.33
2022-06-11 17:35:55,Goku,Rensga eSports,mid,1,4,5,12224,253.0,Split 2,1.5
2022-06-11 17:35:55,NinjaKiwi,Rensga eSports,bot,1,3,2,12875,307.0,Split 2,1.0
2022-06-11 17:35:55,Mocha,Rensga eSports,sup,0,4,3,6801,32.0,Split 2,0.75
2022-06-11 17:35:55,,INTZ,team,18,6,47,62552,,Split 2,10.83
2022-06-11 17:35:55,,Rensga eSports,team,6,18,16,57286,,Split 2,1.22
2022-06-11 18:16:05,Kiari,Liberty,top,4,1,8,14265,285.0,Split 2,12.0
2022-06-11 18:16:05,Disamis,Liberty,jng,1,4,9,10603,179.0,Split 2,2.5
2022-06-11 18:16:05,Krastyel,Liberty,mid,3,0,12,13221,266.0,Split 2,inf
2022-06-11 18:16:05,Matsukaze,Liberty,bot,7,1,5,14080,279.0,Split 2,12.0
2022-06-11 18:16:05,Cavalo,Liberty,sup,1,2,15,8577,11.0,Split 2,8.0
2022-06-11 18:16:05,DoRun,Miners,top,1,3,4,11306,252.0,Split 2,1.67
2022-06-11 18:16:05,Hugato,Miners,jng,2,2,3,11129,219.0,Split 2,2.5
2022-06-11 18:16:05,Anyyy,Miners,mid,3,4,4,12060,284.0,Split 2,1.75
2022-06-11 18:16:05,Celo,Miners,bot,2,2,2,12169,281.0,Split 2,2.0
2022-06-11 18:16:05,Sive,Miners,sup,0,5,6,6378,33.0,Split 2,1.2
2022-06-11 18:16:05,,Liberty,team,16,8,49,60746,,Split 2,8.12
2022-06-11 18:16:05,,Miners,team,8,16,19,53042,,Split 2,1.69
2022-06-11 19:20:30,fNb,FURIA,top,5,3,5,11066,207.0,Split 2,3.33
2022-06-11 19:20:30,Goot,FURIA,jng,5,1,8,10102,153.0,Split 2,13.0
2022-06-11 19:20:30,Envy,FURIA,mid,3,1,8,9961,214.0,Split 2,11.0
2022-06-11 19:20:30,Netuno,FURIA,bot,5,0,7,11918,243.0,Split 2,inf
2022-06-11 19:20:30,RedBert,FURIA,sup,0,1,13,6510,31.0,Split 2,13.0
2022-06-11 19:20:30,Parang,KaBuM! e-Sports,top,1,4,3,8126,178.0,Split 2,1.0
2022-06-11 19:20:30,Wiz,KaBuM! e-Sports,jng,1,4,4,7416,146.0,Split 2,1.25
2022-06-11 19:20:30,Hauz,KaBuM! e-Sports,mid,3,3,2,9547,232.0,Split 2,1.67
2022-06-11 19:20:30,DudsTheBoy,KaBuM! e-Sports,bot,1,4,2,8956,194.0,Split 2,0.75
2022-06-11 19:20:30,Scuro,KaBuM! e-Sports,sup,0,3,5,5350,33.0,Split 2,1.67
2022-06-11 19:20:30,,FURIA,team,18,6,41,49557,,Split 2,9.83
2022-06-11 19:20:30,,KaBuM! e-Sports,team,6,18,16,39395,,Split 2,1.22
2022-06-11 20:22:21,Tay,Flamengo Los Grandes,top,0,2,6,11291,250.0,Split 2,3.0
2022-06-11 20:22:21,Geum go,Flamengo Los Grandes,jng,0,6,5,9409,156.0,Split 2,0.83
2022-06-11 20:22:21,Tutsz,Flamengo Los Grandes,mid,5,4,2,15049,317.0,Split 2,1.75
2022-06-11 20:22:21,Flare,Flamengo Los Grandes,bot,5,2,2,17272,389.0,Split 2,3.5
2022-06-11 20:22:21,Kuri,Flamengo Los Grandes,sup,0,6,5,7713,49.0,Split 2,0.83
2022-06-11 20:22:21,Robo,LOUD,top,5,2,8,16499,315.0,Split 2,6.5
2022-06-11 20:22:21,Croc,LOUD,jng,4,4,13,13439,231.0,Split 2,4.25
2022-06-11 20:22:21,tinowns,LOUD,mid,3,0,15,16143,352.0,Split 2,inf
2022-06-11 20:22:21,Brance,LOUD,bot,7,1,8,17696,314.0,Split 2,15.0
2022-06-11 20:22:21,Ceos,LOUD,sup,1,3,16,9071,43.0,Split 2,5.67
2022-06-11 20:22:21,,Flamengo Los Grandes,team,10,20,20,60734,,Split 2,1.5
2022-06-11 20:22:21,,LOUD,team,20,10,60,72848,,Split 2,8.0
2022-06-12 15:44:40,fNb,FURIA,top,2,1,4,13321,260.0,Split 2,6.0
2022-06-12 15:44:40,Goot,FURIA,jng,0,2,5,9993,168.0,Split 2,2.5
2022-06-12 15:44:40,Envy,FURIA,mid,1,1,4,11028,211.0,Split 2,5.0
2022-06-12 15:44:40,Netuno,FURIA,bot,4,0,1,14983,311.0,Split 2,inf
2022-06-12 15:44:40,RedBert,FURIA,sup,1,0,5,8252,22.0,Split 2,inf
2022-06-12 15:44:40,Kiari,Liberty,top,1,2,1,12150,291.0,Split 2,1.0
2022-06-12 15:44:40,Disamis,Liberty,jng,0,2,1,9849,211.0,Split 2,0.5
2022-06-12 15:44:40,Krastyel,Liberty,mid,1,1,3,11070,264.0,Split 2,4.0
2022-06-12 15:44:40,Matsukaze,Liberty,bot,2,1,0,12911,317.0,Split 2,2.0
2022-06-12 15:44:40,Cavalo,Liberty,sup,0,2,2,6253,29.0,Split 2,1.0
2022-06-12 15:44:40,,FURIA,team,8,4,19,57577,,Split 2,6.75
2022-06-12 15:44:40,,Liberty,team,4,8,7,52233,,Split 2,1.38
2022-06-12 17:24:32,Parang,KaBuM! e-Sports,top,4,2,3,16376,299.0,Split 2,3.5
2022-06-12 17:24:32,Wiz,KaBuM! e-Sports,jng,1,0,9,12513,230.0,Split 2,inf
2022-06-12 17:24:32,Hauz,KaBuM! e-Sports,mid,1,1,10,12233,275.0,Split 2,11.0
2022-06-12 17:24:32,DudsTheBoy,KaBuM! e-Sports,bot,5,1,9,12571,87.0,Split 2,14.0
2022-06-12 17:24:32,Scuro,KaBuM! e-Sports,sup,5,1,7,12457,218.0,Split 2,12.0
2022-06-12 17:24:32,Tay,Flamengo Los Grandes,top,0,2,2,10738,269.0,Split 2,1.0
2022-06-12 17:24:32,Geum go,Flamengo Los Grandes,jng,2,6,1,9622,177.0,Split 2,0.5
2022-06-12 17:24:32,Tutsz,Flamengo Los Grandes,mid,0,2,2,11350,295.0,Split 2,1.0
2022-06-12 17:24:32,Flare,Flamengo Los Grandes,bot,3,3,1,11853,252.0,Split 2,1.33
2022-06-12 17:24:32,Kuri,Flamengo Los Grandes,sup,0,3,3,6865,30.0,Split 2,1.0
2022-06-12 17:24:32,,KaBuM! e-Sports,team,16,5,38,66150,,Split 2,10.8
2022-06-12 17:24:32,,Flamengo Los Grandes,team,5,16,9,50428,,Split 2,0.88
2022-06-12 18:03:47,DoRun,Miners,top,1,5,15,12333,225.0,Split 2,3.2
2022-06-12 18:03:47,Hugato,Miners,jng,9,2,8,15238,214.0,Split 2,8.5
2022-06-12 18:03:47,Anyyy,Miners,mid,7,2,11,14536,253.0,Split 2,9.0
2022-06-12 18:03:47,Celo,Miners,bot,3,2,10,15775,359.0,Split 2,6.5
2022-06-12 18:03:47,Sive,Miners,sup,3,4,12,9506,21.0,Split 2,3.75
2022-06-12 18:03:47,Hidan,INTZ,top,6,7,4,14537,264.0,Split 2,1.43
2022-06-12 18:03:47,Yampi,INTZ,jng,1,6,10,10347,187.0,Split 2,1.83
2022-06-12 18:03:47,NOsFerus,INTZ,mid,2,1,9,13137,302.0,Split 2,11.0
2022-06-12 18:03:47,micaO,INTZ,bot,5,3,5,15883,328.0,Split 2,3.33
2022-06-12 18:03:47,Jockster,INTZ,sup,1,6,6,7529,45.0,Split 2,1.17
2022-06-12 18:03:47,,Miners,team,23,15,56,67388,,Split 2,5.27
2022-06-12 18:03:47,,INTZ,team,15,23,34,61433,,Split 2,2.13
2022-06-12 19:08:20,Robo,LOUD,top,3,4,5,16374,368.0,Split 2,2.0
2022-06-12 19:08:20,Croc,LOUD,jng,1,4,8,12447,206.0,Split 2,2.25
2022-06-12 19:08:20,tinowns,LOUD,mid,2,3,4,14112,311.0,Split 2,2.0
2022-06-12 19:08:20,Brance,LOUD,bot,4,2,6,18941,365.0,Split 2,5.0
2022-06-12 19:08:20,Ceos,LOUD,sup,1,3,10,8911,52.0,Split 2,3.67
2022-06-12 19:08:20,Wizer,paiN Gaming,top,6,2,7,20775,432.0,Split 2,6.5
2022-06-12 19:08:20,CarioK,paiN Gaming,jng,1,1,12,12930,231.0,Split 2,13.0
2022-06-12 19:08:20,dyNquedo,paiN Gaming,mid,3,2,10,14421,283.0,Split 2,6.5
2022-06-12 19:08:20,Trigo,paiN Gaming,bot,6,2,5,17877,365.0,Split 2,5.5
2022-06-12 19:08:20,Damage,paiN Gaming,sup,0,4,13,9002,41.0,Split 2,3.25
2022-06-12 19:08:20,,LOUD,team,11,16,33,70785,,Split 2,2.75
2022-06-12 19:08:20,,paiN Gaming,team,16,11,47,75005,,Split 2,5.73
2022-06-12 20:20:14,Trap,Rensga eSports,top,1,5,1,11833,263.0,Split 2,0.4
2022-06-12 20:20:14,Minerva,Rensga eSports,jng,2,3,3,9522,170.0,Split 2,1.67
2022-06-12 20:20:14,Goku,Rensga eSports,mid,0,4,2,8943,216.0,Split 2,0.5
2022-06-12 20:20:14,NinjaKiwi,Rensga eSports,bot,3,4,1,10238,213.0,Split 2,1.0
2022-06-12 20:20:14,Mocha,Rensga eSports,sup,0,2,5,6140,17.0,Split 2,2.5
2022-06-12 20:20:14,Guigo,RED Canids,top,4,3,9,12539,213.0,Split 2,4.33
2022-06-12 20:20:14,Aegis,RED Canids,jng,5,0,6,12355,213.0,Split 2,inf
2022-06-12 20:20:14,Grevthar,RED Canids,mid,6,1,9,12593,242.0,Split 2,15.0
2022-06-12 20:20:14,TitaN,RED Canids,bot,1,0,3,12740,272.0,Split 2,inf
2022-06-12 20:20:14,Telas,RED Canids,sup,2,2,9,7280,13.0,Split 2,5.5
2022-06-12 20:20:14,,Rensga eSports,team,6,18,12,46676,,Split 2,1.0
2022-06-12 20:20:14,,RED Canids,team,18,6,36,57507,,Split 2,9.0
2022-06-18 15:42:39,Robo,LOUD,top,0,4,4,8881,200.0,Split 2,1.0
2022-06-18 15:42:39,Croc,LOUD,jng,3,6,2,9759,165.0,Split 2,0.83
2022-06-18 15:42:39,tinowns,LOUD,mid,3,2,5,9719,223.0,Split 2,4.0
2022-06-18 15:42:39,Brance,LOUD,bot,2,1,4,10195,238.0,Split 2,6.0
2022-06-18 15:42:39,Ceos,LOUD,sup,0,4,4,5451,8.0,Split 2,1.0
2022-06-18 15:42:39,Parang,KaBuM! e-Sports,top,6,1,6,13228,228.0,Split 2,12.0
2022-06-18 15:42:39,Wiz,KaBuM! e-Sports,jng,3,1,10,10767,169.0,Split 2,13.0
2022-06-18 15:42:39,Hauz,KaBuM! e-Sports,mid,4,3,7,12600,235.0,Split 2,3.67
2022-06-18 15:42:39,DudsTheBoy,KaBuM! e-Sports,bot,4,2,3,12385,247.0,Split 2,3.5
2022-06-18 15:42:39,Scuro,KaBuM! e-Sports,sup,0,1,6,6171,5.0,Split 2,6.0
2022-06-18 15:42:39,,LOUD,team,8,17,19,44005,,Split 2,1.59
2022-06-18 15:42:39,,KaBuM! e-Sports,team,17,8,32,55151,,Split 2,6.12
2022-06-18 16:52:16,Hidan,INTZ,top,0,4,7,16431,337.0,Split 2,1.75
2022-06-18 16:52:16,Yampi,INTZ,jng,3,4,8,15076,277.0,Split 2,2.75
2022-06-18 16:52:16,NOsFerus,INTZ,mid,3,3,10,16988,317.0,Split 2,4.33
2022-06-18 16:52:16,micaO,INTZ,bot,6,2,5,19830,381.0,Split 2,5.5
2022-06-18 16:52:16,Jockster,INTZ,sup,1,4,12,11115,38.0,Split 2,3.25
2022-06-18 16:52:16,fNb,FURIA,top,6,1,7,23211,502.0,Split 2,13.0
2022-06-18 16:52:16,Goot,FURIA,jng,6,2,5,15009,235.0,Split 2,5.5
2022-06-18 16:52:16,Envy,FURIA,mid,2,2,10,18129,355.0,Split 2,6.0
2022-06-18 16:52:16,Netuno,FURIA,bot,3,2,10,21930,508.0,Split 2,6.5
2022-06-18 16:52:16,RedBert,FURIA,sup,0,6,12,9504,36.0,Split 2,2.0
2022-06-18 16:52:16,,INTZ,team,13,17,42,79440,,Split 2,3.24
2022-06-18 16:52:16,,FURIA,team,17,13,44,87783,,Split 2,4.69
2022-06-18 18:36:43,Kiari,Liberty,top,3,2,1,18727,328.0,Split 2,2.0
2022-06-18 18:36:43,Disamis,Liberty,jng,0,3,3,12143,226.0,Split 2,1.0
2022-06-18 18:36:43,Krastyel,Liberty,mid,0,2,3,14155,314.0,Split 2,1.5
2022-06-18 18:36:43,Matsukaze,Liberty,bot,1,3,3,15637,352.0,Split 2,1.33
2022-06-18 18:36:43,Cavalo,Liberty,sup,0,2,3,8438,33.0,Split 2,1.5
2022-06-18 18:36:43,Tay,Flamengo Los Grandes,top,5,0,4,17732,390.0,Split 2,inf
2022-06-18 18:36:43,Geum go,Flamengo Los Grandes,jng,1,1,7,10945,171.0,Split 2,8.0
2022-06-18 18:36:43,Tutsz,Flamengo Los Grandes,mid,5,0,7,17142,359.0,Split 2,inf
2022-06-18 18:36:43,Flare,Flamengo Los Grandes,bot,1,0,9,15495,372.0,Split 2,inf
2022-06-18 18:36:43,Kuri,Flamengo Los Grandes,sup,0,3,10,8440,41.0,Split 2,3.33
2022-06-18 18:36:43,,Liberty,team,4,12,13,69100,,Split 2,1.42
2022-06-18 18:36:43,,Flamengo Los Grandes,team,12,4,37,69754,,Split 2,12.25
2022-06-18 19:24:15,Guigo,RED Canids,top,5,3,7,17113,335.0,Split 2,4.0
2022-06-18 19:24:15,Aegis,RED Canids,jng,0,3,10,13124,272.0,Split 2,3.33
2022-06-18 19:24:15,Grevthar,RED Canids,mid,3,1,9,14221,292.0,Split 2,12.0
2022-06-18 19:24:15,TitaN,RED Canids,bot,5,1,5,18769,346.0,Split 2,10.0
2022-06-18 19:24:15,Jojo,RED Canids,sup,2,1,11,10006,27.0,Split 2,13.0
2022-06-18 19:24:15,DoRun,Miners,top,1,3,8,16555,384.0,Split 2,3.0
2022-06-18 19:24:15,Hugato,Miners,jng,2,2,5,10825,181.0,Split 2,3.5
2022-06-18 19:24:15,Anyyy,Miners,mid,5,4,2,13506,301.0,Split 2,1.75
2022-06-18 19:24:15,Celo,Miners,bot,1,3,2,14293,351.0,Split 2,1.0
2022-06-18 19:24:15,Sive,Miners,sup,0,3,5,7832,20.0,Split 2,1.67
2022-06-18 19:24:15,,RED Canids,team,15,9,42,73233,,Split 2,6.33
2022-06-18 19:24:15,,Miners,team,9,15,22,63011,,Split 2,2.07
2022-06-18 20:30:51,Wizer,paiN Gaming,top,2,3,5,13401,257.0,Split 2,2.33
2022-06-18 20:30:51,CarioK,paiN Gaming,jng,6,1,3,11138,181.0,Split 2,9.0
2022-06-18 20:30:51,dyNquedo,paiN Gaming,mid,1,0,6,13499,304.0,Split 2,inf
2022-06-18 20:30:51,Trigo,paiN Gaming,bot,3,2,7,10685,80.0,Split 2,5.0
2022-06-18 20:30:51,Damage,paiN Gaming,sup,1,2,9,10406,183.0,Split 2,5.0
2022-06-18 20:30:51,Trap,Rensga eSports,top,6,4,1,13596,263.0,Split 2,1.75
2022-06-18 20:30:51,Minerva,Rensga eSports,jng,1,2,5,9906,180.0,Split 2,3.0
2022-06-18 20:30:51,Goku,Rensga eSports,mid,1,1,4,10791,258.0,Split 2,5.0
2022-06-18 20:30:51,NinjaKiwi,Rensga eSports,bot,0,4,1,10242,236.0,Split 2,0.25
2022-06-18 20:30:51,Mocha,Rensga eSports,sup,0,2,5,6339,13.0,Split 2,2.5
2022-06-18 20:30:51,,paiN Gaming,team,13,8,30,59129,,Split 2,5.38
2022-06-18 20:30:51,,Rensga eSports,team,8,13,16,50874,,Split 2,1.85
2022-06-19 15:42:23,Robo,LOUD,top,2,1,10,12583,249.0,Split 2,12.0
2022-06-19 15:42:23,Croc,LOUD,jng,5,3,10,10713,145.0,Split 2,5.0
2022-06-19 15:42:23,tinowns,LOUD,mid,8,0,11,14727,245.0,Split 2,inf
2022-06-19 15:42:23,Brance,LOUD,bot,6,1,8,12387,244.0,Split 2,14.0
2022-06-19 15:42:23,Ceos,LOUD,sup,0,3,8,6667,32.0,Split 2,2.67
2022-06-19 15:42:23,Kiari,Liberty,top,0,5,6,10126,218.0,Split 2,1.2
2022-06-19 15:42:23,Disamis,Liberty,jng,3,4,4,9266,147.0,Split 2,1.75
2022-06-19 15:42:23,Krastyel,Liberty,mid,4,4,4,10309,229.0,Split 2,2.0
2022-06-19 15:42:23,Matsukaze,Liberty,bot,0,4,4,9984,256.0,Split 2,1.0
2022-06-19 15:42:23,Cavalo,Liberty,sup,1,4,7,6311,35.0,Split 2,2.0
2022-06-19 15:42:23,,LOUD,team,21,8,47,57077,,Split 2,8.5
2022-06-19 15:42:23,,Liberty,team,8,21,25,45996,,Split 2,1.57
2022-06-19 17:16:26,Parang,KaBuM! e-Sports,top,4,4,2,14087,253.0,Split 2,1.5
2022-06-19 17:16:26,Wiz,KaBuM! e-Sports,jng,2,3,7,10402,171.0,Split 2,3.0
2022-06-19 17:16:26,Hauz,KaBuM! e-Sports,mid,4,2,4,15569,342.0,Split 2,4.0
2022-06-19 17:16:26,DudsTheBoy,KaBuM! e-Sports,bot,1,3,5,12302,290.0,Split 2,2.0
2022-06-19 17:16:26,Scuro,KaBuM! e-Sports,sup,1,4,8,7286,27.0,Split 2,2.25
2022-06-19 17:16:26,Wizer,paiN Gaming,top,5,2,8,17712,279.0,Split 2,6.5
2022-06-19 17:16:26,CarioK,paiN Gaming,jng,4,1,9,14153,234.0,Split 2,13.0
2022-06-19 17:16:26,dyNquedo,paiN Gaming,mid,2,2,9,15251,329.0,Split 2,5.5
2022-06-19 17:16:26,Trigo,paiN Gaming,bot,3,3,5,14842,304.0,Split 2,2.67
2022-06-19 17:16:26,Damage,paiN Gaming,sup,2,4,9,8762,35.0,Split 2,2.75
2022-06-19 17:16:26,,KaBuM! e-Sports,team,12,16,26,59646,,Split 2,2.38
2022-06-19 17:16:26,,paiN Gaming,team,16,12,40,70720,,Split 2,4.67
2022-06-19 17:59:53,Tay,Flamengo Los Grandes,top,4,1,3,12491,279.0,Split 2,7.0
2022-06-19 17:59:53,Geum go,Flamengo Los Grandes,jng,7,0,6,11661,172.0,Split 2,inf
2022-06-19 17:59:53,Tutsz,Flamengo Los Grandes,mid,3,0,8,12368,268.0,Split 2,inf
2022-06-19 17:59:53,Flare,Flamengo Los Grandes,bot,1,0,12,12769,274.0,Split 2,inf
2022-06-19 17:59:53,Kuri,Flamengo Los Grandes,sup,1,1,14,7364,28.0,Split 2,15.0
2022-06-19 17:59:53,Hidan,INTZ,top,0,3,2,8995,236.0,Split 2,0.67
2022-06-19 17:59:53,Yampi,INTZ,jng,0,4,1,8364,157.0,Split 2,0.25
2022-06-19 17:59:53,NOsFerus,INTZ,mid,1,2,1,9301,237.0,Split 2,1.0
2022-06-19 17:59:53,micaO,INTZ,bot,0,4,1,10583,244.0,Split 2,0.25
2022-06-19 17:59:53,Jockster,INTZ,sup,1,3,1,5949,29.0,Split 2,0.67
2022-06-19 17:59:53,,Flamengo Los Grandes,team,16,2,43,56653,,Split 2,29.5
2022-06-19 17:59:53,,INTZ,team,2,16,6,43192,,Split 2,0.5
2022-06-19 18:56:34,fNb,FURIA,top,5,1,9,15017,259.0,Split 2,14.0
2022-06-19 18:56:34,Goot,FURIA,jng,2,3,7,11782,183.0,Split 2,3.0
2022-06-19 18:56:34,Envy,FURIA,mid,5,2,6,15060,287.0,Split 2,5.5
2022-06-19 18:56:34,Netuno,FURIA,bot,6,2,6,16879,336.0,Split 2,6.0
2022-06-19 18:56:34,RedBert,FURIA,sup,0,2,13,8188,37.0,Split 2,6.5
2022-06-19 18:56:34,Guigo,RED Canids,top,3,4,4,13721,286.0,Split 2,1.75
2022-06-19 18:56:34,Aegis,RED Canids,jng,1,4,5,10077,208.0,Split 2,1.5
2022-06-19 18:56:34,Grevthar,RED Canids,mid,0,3,7,11757,296.0,Split 2,2.33
2022-06-19 18:56:34,TitaN,RED Canids,bot,6,4,4,14698,313.0,Split 2,2.5
2022-06-19 18:56:34,Jojo,RED Canids,sup,0,3,9,6772,36.0,Split 2,3.0
2022-06-19 18:56:34,,FURIA,team,18,10,41,66926,,Split 2,5.9
2022-06-19 18:56:34,,RED Canids,team,10,18,29,57025,,Split 2,2.17
2022-06-19 19:56:54,DoRun,Miners,top,6,0,11,13872,250.0,Split 2,inf
2022-06-19 19:56:54,Hugato,Miners,jng,3,0,13,11733,191.0,Split 2,inf
2022-06-19 19:56:54,Anyyy,Miners,mid,7,2,11,13724,261.0,Split 2,9.0
2022-06-19 19:56:54,Celo,Miners,bot,3,1,12,12648,239.0,Split 2,15.0
2022-06-19 19:56:54,Sive,Miners,sup,1,0,15,8003,40.0,Split 2,inf
2022-06-19 19:56:54,Trap,Rensga eSports,top,1,5,1,10968,258.0,Split 2,0.4
2022-06-19 19:56:54,Minerva,Rensga eSports,jng,0,5,3,8758,181.0,Split 2,0.6
2022-06-19 19:56:54,Goku,Rensga eSports,mid,0,3,3,9718,247.0,Split 2,1.0
2022-06-19 19:56:54,NinjaKiwi,Rensga eSports,bot,2,5,1,9716,207.0,Split 2,0.6
2022-06-19 19:56:54,Mocha,Rensga eSports,sup,0,2,3,7081,32.0,Split 2,1.5
2022-06-19 19:56:54,,Miners,team,20,3,62,59980,,Split 2,27.33
2022-06-19 19:56:54,,Rensga eSports,team,3,20,11,46241,,Split 2,0.7
2022-06-25 15:45:26,Hidan,INTZ,top,1,5,5,16894,358.0,Split 2,1.2
2022-06-25 15:45:26,Yampi,INTZ,jng,1,4,6,12818,213.0,Split 2,1.75
2022-06-25 15:45:26,NOsFerus,INTZ,mid,7,4,2,16651,328.0,Split 2,2.25
2022-06-25 15:45:26,micaO,INTZ,bot,3,1,7,19803,460.0,Split 2,10.0
2022-06-25 15:45:26,Jockster,INTZ,sup,1,10,5,9359,29.0,Split 2,0.6
2022-06-25 15:45:26,Robo,LOUD,top,8,2,8,22201,384.0,Split 2,8.0
2022-06-25 15:45:26,Croc,LOUD,jng,5,3,14,15985,222.0,Split 2,6.33
2022-06-25 15:45:26,tinowns,LOUD,mid,4,2,14,19786,324.0,Split 2,9.0
2022-06-25 15:45:26,Brance,LOUD,bot,7,1,10,21921,429.0,Split 2,17.0
2022-06-25 15:45:26,Ceos,LOUD,sup,0,5,16,10483,32.0,Split 2,3.2
2022-06-25 15:45:26,,INTZ,team,13,24,25,75525,,Split 2,1.58
2022-06-25 15:45:26,,LOUD,team,24,13,62,90376,,Split 2,6.62
2022-06-25 17:44:01,Wizer,paiN Gaming,top,6,0,4,18644,382.0,Split 2,inf
2022-06-25 17:44:01,CarioK,paiN Gaming,jng,4,1,3,12849,234.0,Split 2,7.0
2022-06-25 17:44:01,dyNquedo,paiN Gaming,mid,2,0,6,17134,396.0,Split 2,inf
2022-06-25 17:44:01,Trigo,paiN Gaming,bot,0,2,6,10424,80.0,Split 2,3.0
2022-06-25 17:44:01,Damage,paiN Gaming,sup,1,1,7,12051,215.0,Split 2,8.0
2022-06-25 17:44:01,DoRun,Miners,top,0,2,1,9799,217.0,Split 2,0.5
2022-06-25 17:44:01,Hugato,Miners,jng,2,3,1,11560,228.0,Split 2,1.0
2022-06-25 17:44:01,Anyyy,Miners,mid,0,2,1,13583,359.0,Split 2,0.5
2022-06-25 17:44:01,Celo,Miners,bot,1,4,3,16925,370.0,Split 2,1.0
2022-06-25 17:44:01,Sive,Miners,sup,1,2,3,7311,39.0,Split 2,2.0
2022-06-25 17:44:01,,paiN Gaming,team,13,4,26,71102,,Split 2,9.75
2022-06-25 17:44:01,,Miners,team,4,13,9,59178,,Split 2,1.0
2022-06-25 18:58:17,Boal,RED Canids,top,1,0,3,11558,260.0,Split 2,inf
2022-06-25 18:58:17,Aegis,RED Canids,jng,3,0,1,10421,189.0,Split 2,inf
2022-06-25 18:58:17,Grevthar,RED Canids,mid,0,1,7,10986,234.0,Split 2,7.0
2022-06-25 18:58:17,TitaN,RED Canids,bot,7,0,2,15207,311.0,Split 2,inf
2022-06-25 18:58:17,Jojo,RED Canids,sup,1,0,8,7309,43.0,Split 2,inf
2022-06-25 18:58:17,Tay,Flamengo Los Grandes,top,0,3,0,9447,238.0,Split 2,0.0
2022-06-25 18:58:17,Geum go,Flamengo Los Grandes,jng,0,3,1,8092,171.0,Split 2,0.33
2022-06-25 18:58:17,Tutsz,Flamengo Los Grandes,mid,1,1,0,11647,322.0,Split 2,1.0
2022-06-25 18:58:17,Flare,Flamengo Los Grandes,bot,0,3,0,8995,234.0,Split 2,0.0
2022-06-25 18:58:17,Kuri,Flamengo Los Grandes,sup,0,2,0,5373,18.0,Split 2,0.0
2022-06-25 18:58:17,,RED Canids,team,12,1,21,55481,,Split 2,33.0
2022-06-25 18:58:17,,Flamengo Los Grandes,team,1,12,1,43554,,Split 2,0.17
2022-06-25 19:36:26,Kiari,Liberty,top,4,4,10,13128,244.0,Split 2,3.5
2022-06-25 19:36:26,Disamis,Liberty,jng,1,2,15,11504,187.0,Split 2,8.0
2022-06-25 19:36:26,Krastyel,Liberty,mid,13,2,10,18408,318.0,Split 2,11.5
2022-06-25 19:36:26,Matsukaze,Liberty,bot,7,4,16,15895,290.0,Split 2,5.75
2022-06-25 19:36:26,Cavalo,Liberty,sup,3,3,23,10635,14.0,Split 2,8.67
2022-06-25 19:36:26,Parang,KaBuM! e-Sports,top,5,6,6,14578,280.0,Split 2,1.83
2022-06-25 19:36:26,Wiz,KaBuM! e-Sports,jng,0,6,14,11984,233.0,Split 2,2.33
2022-06-25 19:36:26,Hauz,KaBuM! e-Sports,mid,3,4,7,13357,307.0,Split 2,2.5
2022-06-25 19:36:26,DudsTheBoy,KaBuM! e-Sports,bot,6,6,7,12030,77.0,Split 2,2.17
2022-06-25 19:36:26,Scuro,KaBuM! e-Sports,sup,1,6,8,10462,175.0,Split 2,1.5
2022-06-25 19:36:26,,Liberty,team,28,15,74,69570,,Split 2,6.8
2022-06-25 19:36:26,,KaBuM! e-Sports,team,15,28,42,62411,,Split 2,2.04
2022-06-25 20:45:26,Trap,Rensga eSports,top,1,1,7,11565,252.0,Split 2,8.0
