date,teamname,split,result,totalgold,teamkills,teamdeaths,towers,dragons,barons
2022-02-12 17:56:01,Liberty,Split 1,0,12257,12,14,,,0.0
2022-02-12 17:56:01,Liberty,Split 1,0,12095,12,14,,,0.0
2022-02-12 17:56:01,Liberty,Split 1,0,13869,12,14,,,0.0
2022-02-12 17:56:01,Liberty,Split 1,0,7644,12,14,,,0.0
2022-02-12 17:56:01,FURIA,Split 1,1,62726,14,12,10.0,3.0,1.0
2022-02-12 17:56:01,Liberty,Split 1,0,59152,12,14,6.0,2.0,0.0
2022-02-12 18:58:26,LOUD,Split 1,1,15160,16,6,,,1.0
2022-02-12 18:58:26,LOUD,Split 1,1,10667,16,6,,,0.0
2022-02-12 18:58:26,LOUD,Split 1,1,15483,16,6,,,0.0
2022-02-12 18:58:26,LOUD,Split 1,1,14138,16,6,,,0.0
2022-02-12 18:58:26,LOUD,Split 1,1,8104,16,6,,,0.0
2022-02-12 18:58:26,paiN Gaming,Split 1,0,10765,6,16,,,0.0
2022-02-12 18:58:26,paiN Gaming,Split 1,0,10452,6,16,,,1.0
2022-02-12 18:58:26,paiN Gaming,Split 1,0,11783,6,16,,,0.0
2022-02-12 18:58:26,paiN Gaming,Split 1,0,13675,6,16,,,0.0
2022-02-12 18:58:26,paiN Gaming,Split 1,0,6976,6,16,,,0.0
2022-02-12 18:58:26,LOUD,Split 1,1,63552,16,6,11.0,3.0,1.0
2022-02-12 18:58:26,paiN Gaming,Split 1,0,53651,6,16,3.0,2.0,1.0
2022-02-12 20:04:54,Netshoes Miners,Split 1,0,8839,10,19,,,0.0
2022-02-12 20:04:54,Netshoes Miners,Split 1,0,10028,10,19,,,0.0
2022-02-12 20:04:54,Netshoes Miners,Split 1,0,10527,10,19,,,0.0
2022-02-12 20:04:54,Netshoes Miners,Split 1,0,12843,10,19,,,0.0
2022-02-12 20:04:54,Netshoes Miners,Split 1,0,5856,10,19,,,0.0
2022-02-12 20:04:54,KaBuM! e-Sports,Split 1,1,12057,19,10,,,0.0
2022-02-12 20:04:54,KaBuM! e-Sports,Split 1,1,9708,19,10,,,1.0
2022-02-12 20:04:54,KaBuM! e-Sports,Split 1,1,12346,19,10,,,0.0
2022-02-12 20:04:54,KaBuM! e-Sports,Split 1,1,16408,19,10,,,0.0
2022-02-12 20:04:54,KaBuM! e-Sports,Split 1,1,7428,19,10,,,0.0
2022-02-12 20:04:54,Netshoes Miners,Split 1,0,48093,10,19,4.0,2.0,0.0
2022-02-12 20:04:54,KaBuM! e-Sports,Split 1,1,57947,19,10,9.0,3.0,1.0
2022-02-13 15:46:01,Liberty,Split 1,1,16285,21,13,,,0.0
2022-02-13 15:46:01,Liberty,Split 1,1,11652,21,13,,,1.0
2022-02-13 15:46:01,Liberty,Split 1,1,16661,21,13,,,0.0
2022-02-13 15:46:01,Liberty,Split 1,1,14485,21,13,,,0.0
2022-02-13 15:46:01,Liberty,Split 1,1,8440,21,13,,,0.0
2022-02-13 15:46:01,Flamengo Esports,Split 1,0,12895,13,21,,,0.0
2022-02-13 15:46:01,Flamengo Esports,Split 1,0,11697,13,21,,,1.0
2022-02-13 15:46:01,Flamengo Esports,Split 1,0,15712,13,21,,,0.0
2022-02-13 15:46:01,Flamengo Esports,Split 1,0,13206,13,21,,,0.0
2022-02-13 15:46:01,Flamengo Esports,Split 1,0,7687,13,21,,,0.0
2022-02-13 15:46:01,Liberty,Split 1,1,67523,21,13,11.0,4.0,1.0
2022-02-13 15:46:01,Flamengo Esports,Split 1,0,61197,13,21,3.0,1.0,1.0
2022-02-13 16:57:03,KaBuM! e-Sports,Split 1,0,11711,7,15,,,0.0
2022-02-13 16:57:03,KaBuM! e-Sports,Split 1,0,10820,7,15,,,0.0
2022-02-13 16:57:03,KaBuM! e-Sports,Split 1,0,12492,7,15,,,0.0
2022-02-13 16:57:03,KaBuM! e-Sports,Split 1,0,12978,7,15,,,0.0
2022-02-13 16:57:03,KaBuM! e-Sports,Split 1,0,6383,7,15,,,0.0
2022-02-13 16:57:03,FURIA,Split 1,1,15590,15,7,,,0.0
2022-02-13 16:57:03,FURIA,Split 1,1,10840,15,7,,,2.0
2022-02-13 16:57:03,FURIA,Split 1,1,13002,15,7,,,0.0
2022-02-13 16:57:03,FURIA,Split 1,1,13270,15,7,,,0.0
2022-02-13 16:57:03,FURIA,Split 1,1,8154,15,7,,,0.0
2022-02-13 16:57:03,KaBuM! e-Sports,Split 1,0,54384,7,15,7.0,0.0,0.0
2022-02-13 16:57:03,FURIA,Split 1,1,60856,15,7,11.0,4.0,2.0
2022-02-13 17:59:48,Netshoes Miners,Split 1,0,16482,15,18,,,0.0
2022-02-13 17:59:48,Netshoes Miners,Split 1,0,11777,15,18,,,2.0
2022-02-13 17:59:48,Netshoes Miners,Split 1,0,16306,15,18,,,0.0
2022-02-13 17:59:48,Netshoes Miners,Split 1,0,18721,15,18,,,0.0
2022-02-13 17:59:48,Netshoes Miners,Split 1,0,9186,15,18,,,0.0
2022-02-13 17:59:48,LOUD,Split 1,1,10527,18,15,,,0.0
2022-02-13 17:59:48,LOUD,Split 1,1,13236,18,15,,,1.0
2022-02-13 17:59:48,LOUD,Split 1,1,19369,18,15,,,0.0
2022-02-13 17:59:48,LOUD,Split 1,1,20841,18,15,,,0.0
2022-02-13 17:59:48,LOUD,Split 1,1,9218,18,15,,,0.0
2022-02-13 17:59:48,Netshoes Miners,Split 1,0,72472,15,18,6.0,1.0,2.0
2022-02-13 17:59:48,LOUD,Split 1,1,73191,18,15,10.0,5.0,1.0
2022-02-13 19:35:55,RED Canids,Split 1,1,10239,30,8,,,0.0
2022-02-13 19:35:55,RED Canids,Split 1,1,9237,30,8,,,0.0
2022-02-13 19:35:55,RED Canids,Split 1,1,12623,30,8,,,0.0
2022-02-13 19:35:55,RED Canids,Split 1,1,11535,30,8,,,0.0
2022-02-13 19:35:55,RED Canids,Split 1,1,6020,30,8,,,0.0
2022-02-13 19:35:55,INTZ,Split 1,0,8128,8,30,,,0.0
2022-02-13 19:35:55,INTZ,Split 1,0,8038,8,30,,,0.0
2022-02-13 19:35:55,INTZ,Split 1,0,9311,8,30,,,0.0
2022-02-13 19:35:55,INTZ,Split 1,0,7856,8,30,,,0.0
2022-02-13 19:35:55,INTZ,Split 1,0,4887,8,30,,,0.0
2022-02-13 19:35:55,RED Canids,Split 1,1,49654,30,8,10.0,2.0,0.0
2022-02-13 19:35:55,INTZ,Split 1,0,38220,8,30,3.0,0.0,0.0
2022-02-13 20:42:35,Rensga eSports,Split 1,0,9782,5,14,,,0.0
2022-02-13 20:42:35,Rensga eSports,Split 1,0,9055,5,14,,,0.0
2022-02-13 20:42:35,Rensga eSports,Split 1,0,10561,5,14,,,0.0
2022-02-13 20:42:35,Rensga eSports,Split 1,0,11592,5,14,,,0.0
2022-02-13 20:42:35,Rensga eSports,Split 1,0,6433,5,14,,,0.0
2022-02-13 20:42:35,paiN Gaming,Split 1,1,15476,14,5,,,0.0
2022-02-13 20:42:35,paiN Gaming,Split 1,1,10571,14,5,,,1.0
2022-02-13 20:42:35,paiN Gaming,Split 1,1,14891,14,5,,,0.0
2022-02-13 20:42:35,paiN Gaming,Split 1,1,12101,14,5,,,0.0
2022-02-13 20:42:35,paiN Gaming,Split 1,1,7564,14,5,,,0.0
2022-02-13 20:42:35,Rensga eSports,Split 1,0,47423,5,14,2.0,0.0,0.0
2022-02-13 20:42:35,paiN Gaming,Split 1,1,60603,14,5,11.0,5.0,1.0
2022-02-19 15:44:54,FURIA,Split 1,0,16864,16,22,,,0.0
2022-02-19 15:44:54,FURIA,Split 1,0,13197,16,22,,,2.0
2022-02-19 15:44:54,FURIA,Split 1,0,16888,16,22,,,0.0
2022-02-19 15:44:54,FURIA,Split 1,0,18435,16,22,,,0.0
2022-02-19 15:44:54,FURIA,Split 1,0,9861,16,22,,,0.0
2022-02-19 15:44:54,Netshoes Miners,Split 1,1,16147,22,17,,,0.0
2022-02-19 15:44:54,Netshoes Miners,Split 1,1,14885,22,17,,,1.0
2022-02-19 15:44:54,Netshoes Miners,Split 1,1,18300,22,17,,,0.0
2022-02-19 15:44:54,Netshoes Miners,Split 1,1,16426,22,17,,,0.0
2022-02-19 15:44:54,Netshoes Miners,Split 1,1,9654,22,17,,,0.0
2022-02-19 15:44:54,FURIA,Split 1,0,75245,16,22,9.0,3.0,2.0
2022-02-19 15:44:54,Netshoes Miners,Split 1,1,75412,22,17,8.0,3.0,1.0
2022-02-19 17:05:43,paiN Gaming,Split 1,0,10286,8,21,,,0.0
2022-02-19 17:05:43,paiN Gaming,Split 1,0,9241,8,21,,,0.0
2022-02-19 17:05:43,paiN Gaming,Split 1,0,11619,8,21,,,0.0
2022-02-19 17:05:43,paiN Gaming,Split 1,0,13048,8,21,,,0.0
2022-02-19 17:05:43,paiN Gaming,Split 1,0,6022,8,21,,,0.0
2022-02-19 17:05:43,RED Canids,Split 1,1,14507,21,8,,,0.0
2022-02-19 17:05:43,RED Canids,Split 1,1,14239,21,8,,,0.0
2022-02-19 17:05:43,RED Canids,Split 1,1,14761,21,8,,,0.0
2022-02-19 17:05:43,RED Canids,Split 1,1,12415,21,8,,,0.0
2022-02-19 17:05:43,RED Canids,Split 1,1,7528,21,8,,,1.0
2022-02-19 17:05:43,paiN Gaming,Split 1,0,50216,8,21,2.0,2.0,0.0
2022-02-19 17:05:43,RED Canids,Split 1,1,63450,21,8,10.0,3.0,1.0
2022-02-19 18:06:50,Flamengo Esports,Split 1,0,11203,4,16,,,0.0
2022-02-19 18:06:50,Flamengo Esports,Split 1,0,7892,4,16,,,0.0
2022-02-19 18:06:50,Flamengo Esports,Split 1,0,10655,4,16,,,0.0
2022-02-19 18:06:50,Flamengo Esports,Split 1,0,11461,4,16,,,0.0
2022-02-19 18:06:50,Flamengo Esports,Split 1,0,5999,4,16,,,0.0
2022-02-19 18:06:50,KaBuM! e-Sports,Split 1,1,13600,16,4,,,0.0
2022-02-19 18:06:50,KaBuM! e-Sports,Split 1,1,11579,16,4,,,2.0
2022-02-19 18:06:50,KaBuM! e-Sports,Split 1,1,11543,16,4,,,0.0
2022-02-19 18:06:50,KaBuM! e-Sports,Split 1,1,13279,16,4,,,0.0
2022-02-19 18:06:50,KaBuM! e-Sports,Split 1,1,7195,16,4,,,0.0
2022-02-19 18:06:50,Flamengo Esports,Split 1,0,47210,4,16,3.0,1.0,0.0
2022-02-19 18:06:50,KaBuM! e-Sports,Split 1,1,57196,16,4,10.0,3.0,2.0
2022-02-19 19:04:08,LOUD,Split 1,1,14340,20,8,,,0.0
2022-02-19 19:04:08,LOUD,Split 1,1,11108,20,8,,,1.0
2022-02-19 19:04:08,LOUD,Split 1,1,13823,20,8,,,0.0
2022-02-19 19:04:08,LOUD,Split 1,1,14044,20,8,,,0.0
2022-02-19 19:04:08,LOUD,Split 1,1,7451,20,8,,,0.0
2022-02-19 19:04:08,Rensga eSports,Split 1,0,12222,8,20,,,0.0
2022-02-19 19:04:08,Rensga eSports,Split 1,0,9867,8,20,,,0.0
2022-02-19 19:04:08,Rensga eSports,Split 1,0,12254,8,20,,,0.0
2022-02-19 19:04:08,Rensga eSports,Split 1,0,10985,8,20,,,0.0
2022-02-19 19:04:08,Rensga eSports,Split 1,0,6657,8,20,,,0.0
2022-02-19 19:04:08,LOUD,Split 1,1,60766,20,8,11.0,2.0,1.0
2022-02-19 19:04:08,Rensga eSports,Split 1,0,51985,8,20,4.0,3.0,0.0
2022-02-19 20:00:51,INTZ,Split 1,0,10536,6,17,,,0.0
2022-02-19 20:00:51,INTZ,Split 1,0,8997,6,17,,,0.0
2022-02-19 20:00:51,INTZ,Split 1,0,11903,6,17,,,0.0
2022-02-19 20:00:51,INTZ,Split 1,0,12513,6,17,,,0.0
2022-02-19 20:00:51,INTZ,Split 1,0,6085,6,17,,,0.0
2022-02-19 20:00:51,Liberty,Split 1,1,13173,17,6,,,0.0
2022-02-19 20:00:51,Liberty,Split 1,1,11841,17,6,,,1.0
2022-02-19 20:00:51,Liberty,Split 1,1,14600,17,6,,,0.0
2022-02-19 20:00:51,Liberty,Split 1,1,12061,17,6,,,0.0
2022-02-19 20:00:51,Liberty,Split 1,1,7485,17,6,,,0.0
2022-02-19 20:00:51,INTZ,Split 1,0,50034,6,17,2.0,1.0,0.0
2022-02-19 20:00:51,Liberty,Split 1,1,59160,17,6,11.0,3.0,1.0
2022-02-20 15:45:23,RED Canids,Split 1,1,9072,15,7,,,0.0
2022-02-20 15:45:23,RED Canids,Split 1,1,10848,15,7,,,1.0
2022-02-20 15:45:23,RED Canids,Split 1,1,10654,15,7,,,0.0
2022-02-20 15:45:23,RED Canids,Split 1,1,10248,15,7,,,0.0
2022-02-20 15:45:23,RED Canids,Split 1,1,6563,15,7,,,0.0
2022-02-20 15:45:23,Rensga eSports,Split 1,0,8479,7,15,,,0.0
2022-02-20 15:45:23,Rensga eSports,Split 1,0,8530,7,15,,,0.0
2022-02-20 15:45:23,Rensga eSports,Split 1,0,9061,7,15,,,0.0
2022-02-20 15:45:23,Rensga eSports,Split 1,0,10015,7,15,,,0.0
2022-02-20 15:45:23,Rensga eSports,Split 1,0,5126,7,15,,,0.0
2022-02-20 15:45:23,RED Canids,Split 1,1,47385,15,7,7.0,2.0,1.0
2022-02-20 15:45:23,Rensga eSports,Split 1,0,41211,7,15,4.0,1.0,0.0
2022-02-20 16:48:38,INTZ,Split 1,1,12462,30,15,,,0.0
2022-02-20 16:48:38,INTZ,Split 1,1,12835,30,15,,,0.0
2022-02-20 16:48:38,INTZ,Split 1,1,12521,30,15,,,0.0
2022-02-20 16:48:38,INTZ,Split 1,1,13905,30,15,,,0.0
2022-02-20 16:48:38,INTZ,Split 1,1,7941,30,15,,,0.0
2022-02-20 16:48:38,KaBuM! e-Sports,Split 1,0,12588,15,30,,,0.0
2022-02-20 16:48:38,KaBuM! e-Sports,Split 1,0,11029,15,30,,,0.0
2022-02-20 16:48:38,KaBuM! e-Sports,Split 1,0,13221,15,30,,,0.0
2022-02-20 16:48:38,KaBuM! e-Sports,Split 1,0,10312,15,30,,,0.0
2022-02-20 16:48:38,KaBuM! e-Sports,Split 1,0,6051,15,30,,,0.0
2022-02-20 16:48:38,INTZ,Split 1,1,59664,30,15,8.0,4.0,0.0
2022-02-20 16:48:38,KaBuM! e-Sports,Split 1,0,53201,15,30,4.0,1.0,0.0
2022-02-20 17:49:12,Liberty,Split 1,1,13976,16,13,,,0.0
2022-02-20 17:49:12,Liberty,Split 1,1,14115,16,13,,,2.0
2022-02-20 17:49:12,Liberty,Split 1,1,13309,16,13,,,0.0
2022-02-20 17:49:12,Liberty,Split 1,1,16528,16,13,,,0.0
2022-02-20 17:49:12,Liberty,Split 1,1,8854,16,13,,,0.0
2022-02-20 17:49:12,paiN Gaming,Split 1,0,13448,13,16,,,0.0
2022-02-20 17:49:12,paiN Gaming,Split 1,0,11614,13,16,,,0.0
2022-02-20 17:49:12,paiN Gaming,Split 1,0,14299,13,16,,,0.0
2022-02-20 17:49:12,paiN Gaming,Split 1,0,16907,13,16,,,0.0
2022-02-20 17:49:12,paiN Gaming,Split 1,0,7268,13,16,,,0.0
2022-02-20 17:49:12,Liberty,Split 1,1,66782,16,13,11.0,3.0,2.0
2022-02-20 17:49:12,paiN Gaming,Split 1,0,63536,13,16,5.0,2.0,0.0
2022-02-20 18:54:59,Flamengo Esports,Split 1,0,12953,6,13,,,0.0
2022-02-20 18:54:59,Flamengo Esports,Split 1,0,9103,6,13,,,0.0
2022-02-20 18:54:59,Flamengo Esports,Split 1,0,11437,6,13,,,0.0
2022-02-20 18:54:59,Flamengo Esports,Split 1,0,10416,6,13,,,0.0
2022-02-20 18:54:59,Flamengo Esports,Split 1,0,6512,6,13,,,0.0
2022-02-20 18:54:59,Netshoes Miners,Split 1,1,11273,13,6,,,0.0
2022-02-20 18:54:59,Netshoes Miners,Split 1,1,11516,13,6,,,2.0
2022-02-20 18:54:59,Netshoes Miners,Split 1,1,14485,13,6,,,0.0
2022-02-20 18:54:59,Netshoes Miners,Split 1,1,13115,13,6,,,0.0
2022-02-20 18:54:59,Netshoes Miners,Split 1,1,7841,13,6,,,0.0
2022-02-20 18:54:59,Flamengo Esports,Split 1,0,50421,6,13,3.0,1.0,0.0
2022-02-20 18:54:59,Netshoes Miners,Split 1,1,58230,13,6,9.0,3.0,2.0
2022-02-20 19:51:32,FURIA,Split 1,0,11333,2,16,,,0.0
2022-02-20 19:51:32,FURIA,Split 1,0,8436,2,16,,,0.0
2022-02-20 19:51:32,FURIA,Split 1,0,9316,2,16,,,0.0
2022-02-20 19:51:32,FURIA,Split 1,0,10892,2,16,,,0.0
2022-02-20 19:51:32,FURIA,Split 1,0,6011,2,16,,,0.0
2022-02-20 19:51:32,LOUD,Split 1,1,13926,16,2,,,0.0
2022-02-20 19:51:32,LOUD,Split 1,1,11122,16,2,,,1.0
2022-02-20 19:51:32,LOUD,Split 1,1,15070,16,2,,,0.0
2022-02-20 19:51:32,LOUD,Split 1,1,12766,16,2,,,0.0
2022-02-20 19:51:32,LOUD,Split 1,1,7105,16,2,,,0.0
2022-02-20 19:51:32,FURIA,Split 1,0,45988,2,16,3.0,0.0,0.0
2022-02-20 19:51:32,LOUD,Split 1,1,59989,16,2,11.0,4.0,1.0
2022-02-26 16:19:00,FURIA,Split 1,1,14469,19,7,,,
2022-02-26 16:19:00,FURIA,Split 1,1,10853,19,7,,,
2022-02-26 16:19:00,FURIA,Split 1,1,13434,19,7,,,
2022-02-26 16:19:00,FURIA,Split 1,1,14936,19,7,,,
2022-02-26 16:19:00,FURIA,Split 1,1,7825,19,7,,,
2022-02-26 16:19:00,Flamengo Esports,Split 1,0,10137,7,19,,,
2022-02-26 16:19:00,Flamengo Esports,Split 1,0,9242,7,19,,,
2022-02-26 16:19:00,Flamengo Esports,Split 1,0,11411,7,19,,,
2022-02-26 16:19:00,Flamengo Esports,Split 1,0,12259,7,19,,,
2022-02-26 16:19:00,Flamengo Esports,Split 1,0,6224,7,19,,,
2022-02-26 16:19:00,FURIA,Split 1,1,61517,19,7,10.0,2.0,1.0
2022-02-26 16:19:00,Flamengo Esports,Split 1,0,49273,7,19,1.0,2.0,0.0
2022-02-26 17:22:00,LOUD,Split 1,0,16012,13,25,,,
2022-02-26 17:22:00,LOUD,Split 1,0,11871,13,25,,,
2022-02-26 17:22:00,LOUD,Split 1,0,15002,13,25,,,
2022-02-26 17:22:00,LOUD,Split 1,0,16117,13,25,,,
2022-02-26 17:22:00,LOUD,Split 1,0,8310,13,25,,,
2022-02-26 17:22:00,RED Canids,Split 1,1,15479,25,13,,,
2022-02-26 17:22:00,RED Canids,Split 1,1,15417,25,13,,,
2022-02-26 17:22:00,RED Canids,Split 1,1,17970,25,13,,,
2022-02-26 17:22:00,RED Canids,Split 1,1,17117,25,13,,,
2022-02-26 17:22:00,RED Canids,Split 1,1,9789,25,13,,,
2022-02-26 17:22:00,LOUD,Split 1,0,67312,13,25,6.0,1.0,1.0
2022-02-26 17:22:00,RED Canids,Split 1,1,75772,25,13,10.0,5.0,1.0
2022-02-26 18:06:44,Rensga eSports,Split 1,1,13882,17,11,,,0.0
2022-02-26 18:06:44,Rensga eSports,Split 1,1,9753,17,11,,,1.0
2022-02-26 18:06:44,Rensga eSports,Split 1,1,10150,17,11,,,0.0
2022-02-26 18:06:44,Rensga eSports,Split 1,1,11416,17,11,,,0.0
2022-02-26 18:06:44,Rensga eSports,Split 1,1,6532,17,11,,,0.0
2022-02-26 18:06:44,Liberty,Split 1,0,9791,11,17,,,0.0
2022-02-26 18:06:44,Liberty,Split 1,0,8774,11,17,,,0.0
2022-02-26 18:06:44,Liberty,Split 1,0,9386,11,17,,,0.0
2022-02-26 18:06:44,Liberty,Split 1,0,8475,11,17,,,0.0
2022-02-26 18:06:44,Liberty,Split 1,0,5440,11,17,,,0.0
2022-02-26 18:06:44,Rensga eSports,Split 1,1,51733,17,11,9.0,2.0,1.0
2022-02-26 18:06:44,Liberty,Split 1,0,41866,11,17,1.0,2.0,0.0
2022-02-26 19:17:05,KaBuM! e-Sports,Split 1,0,10626,6,19,,,0.0
2022-02-26 19:17:05,KaBuM! e-Sports,Split 1,0,8531,6,19,,,0.0
2022-02-26 19:17:05,KaBuM! e-Sports,Split 1,0,9896,6,19,,,0.0
2022-02-26 19:17:05,KaBuM! e-Sports,Split 1,0,9559,6,19,,,0.0
2022-02-26 19:17:05,KaBuM! e-Sports,Split 1,0,5666,6,19,,,0.0
2022-02-26 19:17:05,paiN Gaming,Split 1,1,11949,19,6,,,0.0
2022-02-26 19:17:05,paiN Gaming,Split 1,1,11688,19,6,,,0.0
2022-02-26 19:17:05,paiN Gaming,Split 1,1,11244,19,6,,,0.0
2022-02-26 19:17:05,paiN Gaming,Split 1,1,15073,19,6,,,1.0
2022-02-26 19:17:05,paiN Gaming,Split 1,1,7964,19,6,,,0.0
2022-02-26 19:17:05,KaBuM! e-Sports,Split 1,0,44278,6,19,2.0,2.0,0.0
2022-02-26 19:17:05,paiN Gaming,Split 1,1,57918,19,6,10.0,2.0,1.0
2022-02-26 20:21:45,Netshoes Miners,Split 1,1,12667,15,13,,,1.0
2022-02-26 20:21:45,Netshoes Miners,Split 1,1,11334,15,13,,,0.0
2022-02-26 20:21:45,Netshoes Miners,Split 1,1,13003,15,13,,,0.0
2022-02-26 20:21:45,Netshoes Miners,Split 1,1,12840,15,13,,,0.0
2022-02-26 20:21:45,Netshoes Miners,Split 1,1,7899,15,13,,,0.0
2022-02-26 20:21:45,INTZ,Split 1,0,12491,13,15,,,0.0
2022-02-26 20:21:45,INTZ,Split 1,0,8927,13,15,,,0.0
2022-02-26 20:21:45,INTZ,Split 1,0,10909,13,15,,,0.0
2022-02-26 20:21:45,INTZ,Split 1,0,11290,13,15,,,0.0
2022-02-26 20:21:45,INTZ,Split 1,0,6975,13,15,,,0.0
2022-02-26 20:21:45,Netshoes Miners,Split 1,1,57743,15,13,9.0,2.0,1.0
2022-02-26 20:21:45,INTZ,Split 1,0,50592,13,15,3.0,2.0,0.0
2022-02-27 16:18:31,Flamengo Esports,Split 1,1,16809,14,9,,,0.0
2022-02-27 16:18:31,Flamengo Esports,Split 1,1,10870,14,9,,,1.0
2022-02-27 16:18:31,Flamengo Esports,Split 1,1,12577,14,9,,,0.0
2022-02-27 16:18:31,Flamengo Esports,Split 1,1,17589,14,9,,,0.0
2022-02-27 16:18:31,Flamengo Esports,Split 1,1,8370,14,9,,,0.0
2022-02-27 16:18:31,LOUD,Split 1,0,13021,9,14,,,0.0
2022-02-27 16:18:31,LOUD,Split 1,0,11221,9,14,,,0.0
2022-02-27 16:18:31,LOUD,Split 1,0,13129,9,14,,,0.0
2022-02-27 16:18:31,LOUD,Split 1,0,14123,9,14,,,0.0
2022-02-27 16:18:31,LOUD,Split 1,0,7366,9,14,,,0.0
2022-02-27 16:18:31,Flamengo Esports,Split 1,1,66215,14,9,10.0,4.0,1.0
2022-02-27 16:18:31,LOUD,Split 1,0,58860,9,14,6.0,1.0,0.0
2022-02-27 17:07:10,INTZ,Split 1,0,13127,17,16,,,0.0
2022-02-27 17:07:10,INTZ,Split 1,0,9126,17,16,,,0.0
2022-02-27 17:07:10,INTZ,Split 1,0,11550,17,16,,,0.0
2022-02-27 17:07:10,INTZ,Split 1,0,12273,17,16,,,0.0
2022-02-27 17:07:10,INTZ,Split 1,0,7211,17,16,,,0.0
2022-02-27 17:07:10,FURIA,Split 1,1,11591,16,17,,,0.0
2022-02-27 17:07:10,FURIA,Split 1,1,10175,16,17,,,0.0
2022-02-27 17:07:10,FURIA,Split 1,1,13757,16,17,,,0.0
2022-02-27 17:07:10,FURIA,Split 1,1,14841,16,17,,,1.0
2022-02-27 17:07:10,FURIA,Split 1,1,7688,16,17,,,0.0
2022-02-27 17:07:10,INTZ,Split 1,0,53287,17,16,5.0,1.0,0.0
2022-02-27 17:07:10,FURIA,Split 1,1,58052,16,17,10.0,3.0,1.0
2022-02-27 18:28:04,paiN Gaming,Split 1,1,10423,23,5,,,0.0
2022-02-27 18:28:04,paiN Gaming,Split 1,1,10714,23,5,,,0.0
2022-02-27 18:28:04,paiN Gaming,Split 1,1,10467,23,5,,,0.0
2022-02-27 18:28:04,paiN Gaming,Split 1,1,10385,23,5,,,0.0
2022-02-27 18:28:04,paiN Gaming,Split 1,1,5892,23,5,,,0.0
2022-02-27 18:28:04,Netshoes Miners,Split 1,0,7491,5,23,,,0.0
2022-02-27 18:28:04,Netshoes Miners,Split 1,0,7257,5,23,,,0.0
2022-02-27 18:28:04,Netshoes Miners,Split 1,0,8160,5,23,,,0.0
2022-02-27 18:28:04,Netshoes Miners,Split 1,0,6919,5,23,,,0.0
2022-02-27 18:28:04,Netshoes Miners,Split 1,0,5177,5,23,,,0.0
2022-02-27 18:28:04,paiN Gaming,Split 1,1,47881,23,5,8.0,4.0,0.0
2022-02-27 18:28:04,Netshoes Miners,Split 1,0,35004,5,23,1.0,0.0,0.0
2022-02-27 19:05:31,Liberty,Split 1,0,13348,12,16,,,0.0
2022-02-27 19:05:31,Liberty,Split 1,0,11212,12,16,,,0.0
2022-02-27 19:05:31,Liberty,Split 1,0,12034,12,16,,,0.0
2022-02-27 19:05:31,Liberty,Split 1,0,15536,12,16,,,0.0
2022-02-27 19:05:31,Liberty,Split 1,0,8184,12,16,,,0.0
2022-02-27 19:05:31,RED Canids,Split 1,1,13448,16,12,,,0.0
2022-02-27 19:05:31,RED Canids,Split 1,1,13147,16,12,,,1.0
2022-02-27 19:05:31,RED Canids,Split 1,1,13457,16,12,,,0.0
2022-02-27 19:05:31,RED Canids,Split 1,1,17498,16,12,,,0.0
2022-02-27 19:05:31,RED Canids,Split 1,1,8661,16,12,,,0.0
2022-02-27 19:05:31,Liberty,Split 1,0,60314,12,16,6.0,3.0,0.0
2022-02-27 19:05:31,RED Canids,Split 1,1,66211,16,12,10.0,3.0,1.0
2022-02-27 20:08:12,Rensga eSports,Split 1,0,11611,20,16,,,0.0
2022-02-27 20:08:12,Rensga eSports,Split 1,0,12550,20,16,,,1.0
2022-02-27 20:08:12,Rensga eSports,Split 1,0,13599,20,16,,,0.0
2022-02-27 20:08:12,Rensga eSports,Split 1,0,15598,20,16,,,0.0
2022-02-27 20:08:12,Rensga eSports,Split 1,0,7957,20,16,,,0.0
2022-02-27 20:08:12,KaBuM! e-Sports,Split 1,1,13790,16,20,,,0.0
2022-02-27 20:08:12,KaBuM! e-Sports,Split 1,1,10882,16,20,,,1.0
2022-02-27 20:08:12,KaBuM! e-Sports,Split 1,1,15227,16,20,,,0.0
2022-02-27 20:08:12,KaBuM! e-Sports,Split 1,1,13105,16,20,,,0.0
2022-02-27 20:08:12,KaBuM! e-Sports,Split 1,1,7304,16,20,,,0.0
2022-02-27 20:08:12,Rensga eSports,Split 1,0,61315,20,16,4.0,1.0,1.0
2022-02-27 20:08:12,KaBuM! e-Sports,Split 1,1,60308,16,20,8.0,4.0,1.0
2022-03-05 15:45:09,FURIA,Split 1,1,16392,21,16,,,0.0
2022-03-05 15:45:09,FURIA,Split 1,1,12216,21,16,,,0.0
2022-03-05 15:45:09,FURIA,Split 1,1,15138,21,16,,,0.0
2022-03-05 15:45:09,FURIA,Split 1,1,19377,21,16,,,0.0
2022-03-05 15:45:09,FURIA,Split 1,1,9517,21,16,,,0.0
2022-03-05 15:45:09,paiN Gaming,Split 1,0,18226,16,21,,,0.0
2022-03-05 15:45:09,paiN Gaming,Split 1,0,11670,16,21,,,1.0
2022-03-05 15:45:09,paiN Gaming,Split 1,0,12233,16,21,,,0.0
2022-03-05 15:45:09,paiN Gaming,Split 1,0,18418,16,21,,,0.0
2022-03-05 15:45:09,paiN Gaming,Split 1,0,8355,16,21,,,0.0
