date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
2018-03-24 19:19:52,Revolta,Vivo Keyd,jng,2,6,7,16243,233.0,1.5
2018-03-24 19:19:52,tockers,Vivo Keyd,mid,4,1,7,21824,477.0,11.0
2018-03-24 19:19:52,micaO,Vivo Keyd,bot,3,1,7,20146,394.0,10.0
2018-03-24 19:19:52,Jockster,Vivo Keyd,sup,0,6,6,12830,88.0,1.0
2018-03-24 19:19:52,,RED Canids,team,18,11,47,85376,,5.91
2018-03-24 19:19:52,,Vivo Keyd,team,11,18,33,90056,,2.44
2018-03-24 20:44:40,Yang,Vivo Keyd,top,2,0,8,14338,334.0,inf
2018-03-24 20:44:40,Revolta,Vivo Keyd,jng,1,0,8,10953,190.0,inf
2018-03-24 20:44:40,tockers,Vivo Keyd,mid,6,0,5,15718,343.0,inf
2018-03-24 20:44:40,micaO,Vivo Keyd,bot,2,1,10,14604,348.0,12.0
2018-03-24 20:44:40,Jockster,Vivo Keyd,sup,1,1,9,8423,51.0,10.0
2018-03-24 20:44:40,Lep,RED Canids,top,0,2,1,11043,309.0,0.5
2018-03-24 20:44:40,Winged,RED Canids,jng,0,3,2,8670,145.0,0.67
2018-03-24 20:44:40,Sky,RED Canids,mid,0,4,2,10601,284.0,0.5
2018-03-24 20:44:40,Sacy,RED Canids,bot,2,1,0,11870,317.0,2.0
2018-03-24 20:44:40,Cabu,RED Canids,sup,0,2,2,6157,51.0,1.0
2018-03-24 20:44:40,,Vivo Keyd,team,12,2,40,64036,,26.0
2018-03-24 20:44:40,,RED Canids,team,2,12,7,48341,,0.75
2018-04-07 15:51:45,Zantins,KaBuM! e-Sports,top,3,1,5,15614,349.0,8.0
2018-04-07 15:51:45,Ranger,KaBuM! e-Sports,jng,3,0,8,13611,233.0,inf
2018-04-07 15:51:45,dyNquedo,KaBuM! e-Sports,mid,5,2,4,14902,315.0,4.5
2018-04-07 15:51:45,TitaN,KaBuM! e-Sports,bot,1,0,9,16122,359.0,inf
2018-04-07 15:51:45,Riyev,KaBuM! e-Sports,sup,0,4,7,8989,54.0,1.75
2018-04-07 15:51:45,Yang,Vivo Keyd,top,0,3,6,12280,296.0,2.0
2018-04-07 15:51:45,Revolta,Vivo Keyd,jng,1,1,5,10176,162.0,6.0
2018-04-07 15:51:45,tockers,Vivo Keyd,mid,4,1,3,14386,351.0,7.0
2018-04-07 15:51:45,micaO,Vivo Keyd,bot,2,2,4,14202,338.0,3.0
2018-04-07 15:51:45,Jockster,Vivo Keyd,sup,0,5,5,7864,53.0,1.0
2018-04-07 15:51:45,,KaBuM! e-Sports,team,12,7,33,69238,,6.43
2018-04-07 15:51:45,,Vivo Keyd,team,7,12,23,58908,,2.5
2018-04-07 17:26:53,Yang,Vivo Keyd,top,3,1,3,13800,327.0,6.0
2018-04-07 17:26:53,Revolta,Vivo Keyd,jng,2,0,11,11554,179.0,inf
2018-04-07 17:26:53,tockers,Vivo Keyd,mid,5,2,10,14682,332.0,7.5
2018-04-07 17:26:53,micaO,Vivo Keyd,bot,6,1,11,15359,322.0,17.0
2018-04-07 17:26:53,Jockster,Vivo Keyd,sup,2,4,12,9057,61.0,3.5
2018-04-07 17:26:53,Zantins,KaBuM! e-Sports,top,1,2,3,11413,286.0,2.0
2018-04-07 17:26:53,Ranger,KaBuM! e-Sports,jng,1,3,3,9664,173.0,1.33
2018-04-07 17:26:53,dyNquedo,KaBuM! e-Sports,mid,1,1,4,11342,290.0,5.0
2018-04-07 17:26:53,TitaN,KaBuM! e-Sports,bot,3,5,2,12443,313.0,1.0
2018-04-07 17:26:53,Riyev,KaBuM! e-Sports,sup,2,7,1,7778,72.0,0.43
2018-04-07 17:26:53,,Vivo Keyd,team,18,8,47,64452,,8.12
2018-04-07 17:26:53,,KaBuM! e-Sports,team,8,18,13,52640,,1.17
2018-04-07 18:26:03,Zantins,KaBuM! e-Sports,top,3,3,6,18144,401.0,3.0
2018-04-07 18:26:03,Ranger,KaBuM! e-Sports,jng,3,5,8,14031,218.0,2.2
2018-04-07 18:26:03,dyNquedo,KaBuM! e-Sports,mid,4,0,8,17437,381.0,inf
2018-04-07 18:26:03,TitaN,KaBuM! e-Sports,bot,4,5,9,18256,387.0,2.6
2018-04-07 18:26:03,Riyev,KaBuM! e-Sports,sup,2,2,11,10934,64.0,6.5
2018-04-07 18:26:03,Yang,Vivo Keyd,top,1,0,8,15307,349.0,inf
2018-04-07 18:26:03,Revolta,Vivo Keyd,jng,3,3,7,12366,188.0,3.33
2018-04-07 18:26:03,tockers,Vivo Keyd,mid,4,4,5,15681,338.0,2.25
2018-04-07 18:26:03,micaO,Vivo Keyd,bot,6,3,5,16236,324.0,3.67
2018-04-07 18:26:03,Jockster,Vivo Keyd,sup,1,6,10,9592,49.0,1.83
2018-04-07 18:26:03,,KaBuM! e-Sports,team,16,15,42,78802,,3.87
2018-04-07 18:26:03,,Vivo Keyd,team,15,16,35,69182,,3.12
2018-04-07 19:31:32,Yang,Vivo Keyd,top,2,1,8,13228,247.0,10.0
2018-04-07 19:31:32,Revolta,Vivo Keyd,jng,1,1,9,10593,153.0,10.0
2018-04-07 19:31:32,tockers,Vivo Keyd,mid,3,2,5,11733,241.0,4.0
2018-04-07 19:31:32,micaO,Vivo Keyd,bot,16,2,5,17082,288.0,10.5
2018-04-07 19:31:32,Jockster,Vivo Keyd,sup,2,2,14,9320,11.0,8.0
2018-04-07 19:31:32,Zantins,KaBuM! e-Sports,top,1,4,0,10548,272.0,0.25
2018-04-07 19:31:32,Ranger,KaBuM! e-Sports,jng,1,3,6,9457,152.0,2.33
2018-04-07 19:31:32,dyNquedo,KaBuM! e-Sports,mid,3,3,1,11530,293.0,1.33
2018-04-07 19:31:32,TitaN,KaBuM! e-Sports,bot,2,7,1,10624,268.0,0.43
2018-04-07 19:31:32,Riyev,KaBuM! e-Sports,sup,1,7,3,6435,12.0,0.57
2018-04-07 19:31:32,,Vivo Keyd,team,24,8,41,61956,,8.12
2018-04-07 19:31:32,,KaBuM! e-Sports,team,8,24,11,48594,,0.79
2018-04-07 20:25:45,Zantins,KaBuM! e-Sports,top,2,1,3,11248,264.0,5.0
2018-04-07 20:25:45,Ranger,KaBuM! e-Sports,jng,0,0,8,9668,143.0,inf
2018-04-07 20:25:45,dyNquedo,KaBuM! e-Sports,mid,6,1,4,11958,229.0,10.0
2018-04-07 20:25:45,TitaN,KaBuM! e-Sports,bot,5,0,7,13302,247.0,inf
2018-04-07 20:25:45,Riyev,KaBuM! e-Sports,sup,1,0,13,7935,49.0,inf
2018-04-07 20:25:45,Yang,Vivo Keyd,top,1,1,1,9613,225.0,2.0
2018-04-07 20:25:45,Revolta,Vivo Keyd,jng,0,3,2,6771,123.0,0.67
2018-04-07 20:25:45,tockers,Vivo Keyd,mid,0,2,1,8442,229.0,0.5
2018-04-07 20:25:45,micaO,Vivo Keyd,bot,1,3,1,8349,210.0,0.67
2018-04-07 20:25:45,Jockster,Vivo Keyd,sup,0,5,2,4911,7.0,0.4
2018-04-07 20:25:45,,KaBuM! e-Sports,team,14,2,35,54111,,24.5
2018-04-07 20:25:45,,Vivo Keyd,team,2,14,7,38086,,0.64
2018-04-14 16:09:58,Ayel,INTZ,top,0,0,3,13222,286.0,inf
2018-04-14 16:09:58,Shini,INTZ,jng,2,2,3,13217,211.0,2.5
2018-04-14 16:09:58,Envy,INTZ,mid,0,2,0,16864,431.0,0.0
2018-04-14 16:09:58,Absolut,INTZ,bot,3,0,1,18491,425.0,inf
2018-04-14 16:09:58,Zirigui,INTZ,sup,0,0,4,8800,13.0,inf
2018-04-14 16:09:58,SkyBart,ProGaming Esports,top,0,1,3,16771,372.0,3.0
2018-04-14 16:09:58,Minerva,ProGaming Esports,jng,3,1,1,10377,162.0,4.0
2018-04-14 16:09:58,Goku,ProGaming Esports,mid,1,1,2,12979,329.0,3.0
2018-04-14 16:09:58,Luskka,ProGaming Esports,bot,0,1,3,14115,363.0,3.0
2018-04-14 16:09:58,Professor,ProGaming Esports,sup,0,1,3,8369,76.0,3.0
2018-04-14 16:09:58,,INTZ,team,5,4,11,70594,,4.0
2018-04-14 16:09:58,,ProGaming Esports,team,4,5,12,62611,,3.2
2018-04-14 17:11:11,Ayel,INTZ,top,2,0,4,13015,276.0,inf
2018-04-14 17:11:11,Shini,INTZ,jng,3,0,5,12510,189.0,inf
2018-04-14 17:11:11,Envy,INTZ,mid,3,3,4,15106,341.0,2.33
2018-04-14 17:11:11,Absolut,INTZ,bot,2,1,2,13379,315.0,4.0
2018-04-14 17:11:11,Zirigui,INTZ,sup,0,0,6,7756,19.0,inf
2018-04-14 17:11:11,SkyBart,ProGaming Esports,top,1,3,2,13083,297.0,1.0
2018-04-14 17:11:11,Minerva,ProGaming Esports,jng,1,3,2,8266,120.0,1.0
2018-04-14 17:11:11,Goku,ProGaming Esports,mid,2,3,1,10961,263.0,1.0
2018-04-14 17:11:11,Luskka,ProGaming Esports,bot,0,1,1,11398,316.0,1.0
2018-04-14 17:11:11,Professor,ProGaming Esports,sup,0,0,2,5939,10.0,inf
2018-04-14 17:11:11,,INTZ,team,10,4,21,61766,,7.75
2018-04-14 17:11:11,,ProGaming Esports,team,4,10,8,49647,,1.2
2018-04-14 18:08:27,Edger,Team oNe eSports,top,0,1,1,8787,246.0,1.0
2018-04-14 18:08:27,Prb,Team oNe eSports,jng,1,3,0,6720,114.0,0.33
2018-04-14 18:08:27,Marfz,Team oNe eSports,mid,1,3,1,8436,227.0,0.67
2018-04-14 18:08:27,Vitin,Team oNe eSports,bot,0,1,1,7686,207.0,1.0
2018-04-14 18:08:27,RedBert,Team oNe eSports,sup,0,3,1,4950,39.0,0.33
2018-04-14 18:08:27,SkyBart,ProGaming Esports,top,3,0,2,10795,221.0,inf
2018-04-14 18:08:27,Minerva,ProGaming Esports,jng,3,0,2,9431,143.0,inf
2018-04-14 18:08:27,Goku,ProGaming Esports,mid,3,2,3,10599,224.0,3.0
2018-04-14 18:08:27,Luskka,ProGaming Esports,bot,2,0,5,11468,251.0,inf
2018-04-14 18:08:27,Professor,ProGaming Esports,sup,0,0,7,7738,52.0,inf
2018-04-14 18:08:27,,Team oNe eSports,team,2,11,4,36579,,0.55
2018-04-14 18:08:27,,ProGaming Esports,team,11,2,19,50031,,15.0
2018-04-14 19:09:11,SkyBart,ProGaming Esports,top,1,1,5,10103,206.0,6.0
2018-04-14 19:09:11,Minerva,ProGaming Esports,jng,0,2,7,9427,152.0,3.5
2018-04-14 19:09:11,Goku,ProGaming Esports,mid,3,0,4,12588,261.0,inf
2018-04-14 19:09:11,Luskka,ProGaming Esports,bot,7,0,3,14093,273.0,inf
2018-04-14 19:09:11,Professor,ProGaming Esports,sup,0,3,8,7516,37.0,2.67
2018-04-14 19:09:11,Edger,Team oNe eSports,top,1,1,4,9062,229.0,5.0
2018-04-14 19:09:11,Prb,Team oNe eSports,jng,1,4,4,6923,101.0,1.25
2018-04-14 19:09:11,Brucer,Team oNe eSports,mid,2,1,3,10201,266.0,5.0
2018-04-14 19:09:11,Vitin,Team oNe eSports,bot,2,2,4,10637,281.0,3.0
2018-04-14 19:09:11,RedBert,Team oNe eSports,sup,0,3,6,6160,67.0,2.0
2018-04-14 19:09:11,,ProGaming Esports,team,11,6,27,53727,,6.33
2018-04-14 19:09:11,,Team oNe eSports,team,6,11,21,42983,,2.45
2018-04-15 16:02:21,Edger,Team oNe eSports,top,3,4,0,11810,263.0,0.75
2018-04-15 16:02:21,Prb,Team oNe eSports,jng,1,5,2,7980,136.0,0.6
2018-04-15 16:02:21,Marfz,Team oNe eSports,mid,2,6,1,10858,277.0,0.5
2018-04-15 16:02:21,Vitin,Team oNe eSports,bot,1,2,3,11327,300.0,2.0
2018-04-15 16:02:21,RedBert,Team oNe eSports,sup,0,4,4,6324,16.0,1.0
2018-04-15 16:02:21,Jisu,Flamengo Esports,top,2,4,11,12434,237.0,3.25
2018-04-15 16:02:21,Sirt,Flamengo Esports,jng,2,0,17,11109,149.0,inf
2018-04-15 16:02:21,Evrot,Flamengo Esports,mid,2,2,16,12789,266.0,9.0
2018-04-15 16:02:21,brTT,Flamengo Esports,bot,15,0,4,17838,341.0,inf
2018-04-15 16:02:21,esA,Flamengo Esports,sup,0,1,19,8578,47.0,19.0
2018-04-15 16:02:21,,Team oNe eSports,team,7,21,10,48299,,0.81
2018-04-15 16:02:21,,Flamengo Esports,team,21,7,67,62748,,12.57
2018-04-15 16:59:21,Edger,Team oNe eSports,top,1,3,0,11619,281.0,0.33
2018-04-15 16:59:21,4LaN,Team oNe eSports,jng,0,3,1,8200,130.0,0.33
2018-04-15 16:59:21,Brucer,Team oNe eSports,mid,0,3,0,11410,315.0,0.0
2018-04-15 16:59:21,Vitin,Team oNe eSports,bot,0,2,0,12585,358.0,0.0
2018-04-15 16:59:21,RedBert,Team oNe eSports,sup,0,4,0,6818,59.0,0.0
2018-04-15 16:59:21,Jisu,Flamengo Esports,top,1,1,7,12462,259.0,8.0
2018-04-15 16:59:21,Sirt,Flamengo Esports,jng,1,0,8,10294,148.0,inf
2018-04-15 16:59:21,Evrot,Flamengo Esports,mid,5,0,6,14825,326.0,inf
2018-04-15 16:59:21,brTT,Flamengo Esports,bot,6,0,6,17183,376.0,inf
2018-04-15 16:59:21,esA,Flamengo Esports,sup,2,0,11,9656,18.0,inf
2018-04-15 16:59:21,,Team oNe eSports,team,1,15,1,50632,,0.13
2018-04-15 16:59:21,,Flamengo Esports,team,15,1,38,64420,,53.0
2018-04-15 17:58:59,Jisu,Flamengo Esports,top,2,3,2,8153,173.0,1.33
2018-04-15 17:58:59,Sirt,Flamengo Esports,jng,0,2,5,7841,148.0,2.5
2018-04-15 17:58:59,Evrot,Flamengo Esports,mid,4,2,1,9156,193.0,2.5
2018-04-15 17:58:59,brTT,Flamengo Esports,bot,0,3,0,8465,240.0,0.0
2018-04-15 17:58:59,esA,Flamengo Esports,sup,0,3,2,5889,11.0,0.67
2018-04-15 17:58:59,Edger,Team oNe eSports,top,7,1,4,12470,235.0,11.0
2018-04-15 17:58:59,4LaN,Team oNe eSports,jng,1,1,5,8812,130.0,6.0
2018-04-15 17:58:59,Marfz,Team oNe eSports,mid,0,2,6,9350,195.0,3.0
2018-04-15 17:58:59,Vitin,Team oNe eSports,bot,3,1,6,12200,249.0,9.0
2018-04-15 17:58:59,RedBert,Team oNe eSports,sup,2,1,7,8151,51.0,9.0
2018-04-15 17:58:59,,Flamengo Esports,team,6,13,10,39504,,1.23
2018-04-15 17:58:59,,Team oNe eSports,team,13,6,28,50983,,6.83
2018-04-15 18:49:05,Edger,Team oNe eSports,top,7,1,9,15262,285.0,16.0
2018-04-15 18:49:05,4LaN,Team oNe eSports,jng,1,1,13,11263,170.0,14.0
2018-04-15 18:49:05,Marfz,Team oNe eSports,mid,4,5,6,13250,264.0,2.0
2018-04-15 18:49:05,Vitin,Team oNe eSports,bot,5,3,6,13997,282.0,3.67
2018-04-15 18:49:05,RedBert,Team oNe eSports,sup,0,2,11,8374,63.0,5.5
2018-04-15 18:49:05,Jisu,Flamengo Esports,top,5,5,4,11137,232.0,1.8
2018-04-15 18:49:05,Sirt,Flamengo Esports,jng,1,4,8,9931,164.0,2.25
2018-04-15 18:49:05,Evrot,Flamengo Esports,mid,3,4,6,11698,254.0,2.25
2018-04-15 18:49:05,brTT,Flamengo Esports,bot,2,2,8,13012,320.0,5.0
2018-04-15 18:49:05,esA,Flamengo Esports,sup,1,2,11,8369,80.0,6.0
2018-04-15 18:49:05,,Team oNe eSports,team,17,12,45,62146,,5.17
2018-04-15 18:49:05,,Flamengo Esports,team,12,17,37,54147,,2.88
2018-04-15 19:44:01,Edger,Team oNe eSports,top,0,5,8,16496,361.0,1.6
2018-04-15 19:44:01,4LaN,Team oNe eSports,jng,4,5,11,16615,239.0,3.0
2018-04-15 19:44:01,Marfz,Team oNe eSports,mid,5,5,9,20605,416.0,2.8
2018-04-15 19:44:01,Vitin,Team oNe eSports,bot,3,3,7,22977,504.0,3.33
2018-04-15 19:44:01,RedBert,Team oNe eSports,sup,3,3,10,14010,101.0,4.33
2018-04-15 19:44:01,Jisu,Flamengo Esports,top,4,4,10,19835,363.0,3.5
2018-04-15 19:44:01,Sirt,Flamengo Esports,jng,4,3,14,17879,226.0,6.0
2018-04-15 19:44:01,Evrot,Flamengo Esports,mid,5,2,9,22347,474.0,7.0
2018-04-15 19:44:01,brTT,Flamengo Esports,bot,8,1,9,25083,500.0,17.0
2018-04-15 19:44:01,esA,Flamengo Esports,sup,0,5,11,13360,87.0,2.2
2018-04-15 19:44:01,,Team oNe eSports,team,15,21,45,90703,,2.86
2018-04-15 19:44:01,,Flamengo Esports,team,21,15,53,98504,,4.93
2018-06-09 15:54:34,Tay,INTZ,top,3,3,6,11223,182.0,3.0
2018-06-09 15:54:34,Shini,INTZ,jng,3,2,10,10373,140.0,6.5
2018-06-09 15:54:34,Envy,INTZ,mid,2,0,9,10957,221.0,inf
2018-06-09 15:54:34,Absolut,INTZ,bot,8,1,4,13281,236.0,12.0
2018-06-09 15:54:34,RedBert,INTZ,sup,1,1,13,8836,23.0,14.0
2018-06-09 15:54:34,Zantins,KaBuM! e-Sports,top,0,5,2,9707,237.0,0.4
2018-06-09 15:54:34,Ranger,KaBuM! e-Sports,jng,1,4,5,9315,163.0,1.5
2018-06-09 15:54:34,dyNquedo,KaBuM! e-Sports,mid,1,3,4,9688,225.0,1.67
2018-06-09 15:54:34,TitaN,KaBuM! e-Sports,bot,3,1,3,12229,302.0,6.0
2018-06-09 15:54:34,Wos,KaBuM! e-Sports,sup,2,4,1,5946,33.0,0.75
2018-06-09 15:54:34,,INTZ,team,17,7,42,54670,,8.43
2018-06-09 15:54:34,,KaBuM! e-Sports,team,7,17,15,46885,,1.29
2018-06-09 16:59:55,Zantins,KaBuM! e-Sports,top,7,3,5,14158,265.0,4.0
2018-06-09 16:59:55,Ranger,KaBuM! e-Sports,jng,1,3,12,13290,215.0,4.33
2018-06-09 16:59:55,dyNquedo,KaBuM! e-Sports,mid,6,1,8,13487,252.0,14.0
2018-06-09 16:59:55,TitaN,KaBuM! e-Sports,bot,6,1,8,14396,287.0,14.0
2018-06-09 16:59:55,Wos,KaBuM! e-Sports,sup,2,2,9,8571,10.0,5.5
2018-06-09 16:59:55,Tay,INTZ,top,1,3,5,9150,197.0,2.0
2018-06-09 16:59:55,Shini,INTZ,jng,3,7,3,9463,156.0,0.86
2018-06-09 16:59:55,Envy,INTZ,mid,4,6,0,10892,256.0,0.67
2018-06-09 16:59:55,Absolut,INTZ,bot,2,3,3,12310,309.0,1.67
2018-06-09 16:59:55,RedBert,INTZ,sup,0,3,3,6739,62.0,1.0
2018-06-09 16:59:55,,KaBuM! e-Sports,team,22,10,42,63902,,6.4
2018-06-09 16:59:55,,INTZ,team,10,22,14,48554,,1.09
2018-06-09 17:57:44,Tay,INTZ,top,3,0,7,13480,251.0,inf
2018-06-09 17:57:44,Shini,INTZ,jng,0,2,7,10396,143.0,3.5
2018-06-09 17:57:44,Envy,INTZ,mid,4,2,4,14540,270.0,4.0
2018-06-09 17:57:44,Absolut,INTZ,bot,8,3,3,15346,292.0,3.67
2018-06-09 17:57:44,RedBert,INTZ,sup,3,2,8,9692,57.0,5.5
2018-06-09 17:57:44,Zantins,KaBuM! e-Sports,top,2,4,3,12841,336.0,1.25
2018-06-09 17:57:44,Ranger,KaBuM! e-Sports,jng,1,4,8,10941,211.0,2.25
2018-06-09 17:57:44,dyNquedo,KaBuM! e-Sports,mid,3,1,4,12388,284.0,7.0
2018-06-09 17:57:44,TitaN,KaBuM! e-Sports,bot,1,7,7,12589,291.0,1.14
2018-06-09 17:57:44,Wos,KaBuM! e-Sports,sup,2,2,7,7824,49.0,4.5
2018-06-09 17:57:44,,INTZ,team,18,9,29,63454,,5.22
2018-06-09 17:57:44,,KaBuM! e-Sports,team,9,18,29,56583,,2.11
2018-06-09 18:54:53,Yang,Vivo Keyd,top,3,1,4,12157,238.0,7.0
2018-06-09 18:54:53,Revolta,Vivo Keyd,jng,5,0,5,11691,177.0,inf
2018-06-09 18:54:53,tockers,Vivo Keyd,mid,6,1,4,13812,263.0,10.0
2018-06-09 18:54:53,micaO,Vivo Keyd,bot,1,1,8,11264,208.0,9.0
2018-06-09 18:54:53,Jockster,Vivo Keyd,sup,2,4,10,9150,86.0,3.0
2018-06-09 18:54:53,SkyBart,ProGaming Esports,top,3,3,1,9127,207.0,1.33
2018-06-09 18:54:53,Minerva,ProGaming Esports,jng,1,2,2,7081,113.0,1.5
2018-06-09 18:54:53,Lynkez,ProGaming Esports,mid,1,3,2,8644,228.0,1.0
2018-06-09 18:54:53,Luskka,ProGaming Esports,bot,1,7,3,8855,203.0,0.57
2018-06-09 18:54:53,Professor,ProGaming Esports,sup,1,2,4,5939,48.0,2.5
2018-06-09 18:54:53,,Vivo Keyd,team,17,7,31,58074,,6.86
2018-06-09 18:54:53,,ProGaming Esports,team,7,17,12,39646,,1.12
2018-06-09 20:00:40,SkyBart,ProGaming Esports,top,1,3,3,11617,279.0,1.33
2018-06-09 20:00:40,Minerva,ProGaming Esports,jng,0,4,6,9179,152.0,1.5
2018-06-09 20:00:40,Edger,ProGaming Esports,mid,6,2,1,12896,263.0,3.5
2018-06-09 20:00:40,Luskka,ProGaming Esports,bot,1,4,4,12238,285.0,1.25
2018-06-09 20:00:40,Professor,ProGaming Esports,sup,0,3,4,7492,70.0,1.33
2018-06-09 20:00:40,Yang,Vivo Keyd,top,4,0,5,13687,275.0,inf
2018-06-09 20:00:40,Revolta,Vivo Keyd,jng,0,5,11,9788,145.0,2.2
2018-06-09 20:00:40,tockers,Vivo Keyd,mid,1,0,14,12944,314.0,inf
2018-06-09 20:00:40,micaO,Vivo Keyd,bot,11,1,4,16129,313.0,15.0
2018-06-09 20:00:40,Jockster,Vivo Keyd,sup,0,2,13,7825,64.0,6.5
2018-06-09 20:00:40,,ProGaming Esports,team,8,16,18,53422,,1.62
2018-06-09 20:00:40,,Vivo Keyd,team,16,8,47,60373,,7.88
2018-06-10 15:59:01,Robo,CNB e-Sports Club,top,1,2,12,12694,240.0,6.5
2018-06-10 15:59:01,Turtle,CNB e-Sports Club,jng,3,3,3,11232,152.0,2.0
2018-06-10 15:59:01,Brucer,CNB e-Sports Club,mid,3,0,6,14824,332.0,inf
2018-06-10 15:59:01,pbO,CNB e-Sports Club,bot,4,2,7,13909,264.0,5.5
2018-06-10 15:59:01,Baiano,CNB e-Sports Club,sup,3,4,10,9657,27.0,3.25
2018-06-10 15:59:01,Lep,RED Canids,top,1,4,3,12770,303.0,1.0
2018-06-10 15:59:01,Chaser,RED Canids,jng,3,3,5,10846,163.0,2.67
2018-06-10 15:59:01,Sky,RED Canids,mid,0,1,1,11550,282.0,1.0
2018-06-10 15:59:01,Sacy,RED Canids,bot,5,3,5,13204,272.0,3.33
2018-06-10 15:59:01,Loop,RED Canids,sup,2,3,7,8528,68.0,3.0
2018-06-10 15:59:01,,CNB e-Sports Club,team,14,11,38,62316,,4.73
2018-06-10 15:59:01,,RED Canids,team,11,14,21,56898,,2.29
2018-06-10 17:03:03,Lep,RED Canids,top,0,2,0,7882,197.0,0.0
2018-06-10 17:03:03,Chaser,RED Canids,jng,0,1,1,6986,126.0,1.0
2018-06-10 17:03:03,Sky,RED Canids,mid,1,6,1,8285,189.0,0.33
2018-06-10 17:03:03,Sacy,RED Canids,bot,1,1,0,9080,218.0,1.0
2018-06-10 17:03:03,Loop,RED Canids,sup,0,1,1,5466,16.0,1.0
2018-06-10 17:03:03,Robo,CNB e-Sports Club,top,0,0,4,10441,232.0,inf
2018-06-10 17:03:03,Turtle,CNB e-Sports Club,jng,3,1,4,10196,147.0,7.0
2018-06-10 17:03:03,Rakin,CNB e-Sports Club,mid,2,0,6,11065,231.0,inf
2018-06-10 17:03:03,pbO,CNB e-Sports Club,bot,6,0,2,12020,221.0,inf
2018-06-10 17:03:03,Baiano,CNB e-Sports Club,sup,0,1,9,7053,46.0,9.0
2018-06-10 17:03:03,,RED Canids,team,2,11,3,37699,,0.45
2018-06-10 17:03:03,,CNB e-Sports Club,team,11,2,25,50775,,18.0
2018-06-10 17:52:54,Jisu,Flamengo Esports,top,5,6,4,17887,381.0,1.5
2018-06-10 17:52:54,Shrimp,Flamengo Esports,jng,2,3,8,13868,232.0,3.33
2018-06-10 17:52:54,Goku,Flamengo Esports,mid,5,3,4,17940,391.0,3.0
2018-06-10 17:52:54,brTT,Flamengo Esports,bot,1,4,9,18173,441.0,2.5
2018-06-10 17:52:54,esA,Flamengo Esports,sup,3,5,7,10433,65.0,2.0
2018-06-10 17:52:54,Fitz,Ilha da Macacada Gaming,top,7,4,8,20620,446.0,3.75
2018-06-10 17:52:54,CarioK,Ilha da Macacada Gaming,jng,3,4,14,15291,221.0,4.25
2018-06-10 17:52:54,Anyyy,Ilha da Macacada Gaming,mid,7,3,8,20549,431.0,5.0
2018-06-10 17:52:54,Sarkis,Ilha da Macacada Gaming,bot,3,4,14,15362,254.0,4.25
2018-06-10 17:52:54,Cabu,Ilha da Macacada Gaming,sup,1,1,14,13080,145.0,15.0
2018-06-10 17:52:54,,Flamengo Esports,team,16,21,32,78301,,2.29
2018-06-10 17:52:54,,Ilha da Macacada Gaming,team,21,16,58,84902,,4.94
2018-06-10 19:14:40,Fitz,Ilha da Macacada Gaming,top,0,2,1,10381,259.0,0.5
2018-06-10 19:14:40,CarioK,Ilha da Macacada Gaming,jng,0,2,1,7021,123.0,0.5
2018-06-10 19:14:40,Anyyy,Ilha da Macacada Gaming,mid,0,3,0,9260,243.0,0.0
2018-06-10 19:14:40,Sarkis,Ilha da Macacada Gaming,bot,1,1,0,9840,250.0,1.0
2018-06-10 19:14:40,Cabu,Ilha da Macacada Gaming,sup,0,2,1,5474,26.0,0.5
2018-06-10 19:14:40,Jisu,Flamengo Esports,top,5,0,1,13397,289.0,inf
2018-06-10 19:14:40,Shrimp,Flamengo Esports,jng,2,1,8,13997,328.0,10.0
2018-06-10 19:14:40,Goku,Flamengo Esports,mid,0,0,9,8266,85.0,inf
2018-06-10 19:14:40,brTT,Flamengo Esports,bot,3,0,3,13852,317.0,inf
2018-06-10 19:14:40,esA,Flamengo Esports,sup,0,0,10,7798,63.0,inf
2018-06-10 19:14:40,,Ilha da Macacada Gaming,team,1,10,3,41976,,0.4
2018-06-10 19:14:40,,Flamengo Esports,team,10,1,31,57310,,41.0
2018-06-10 20:08:28,Jisu,Flamengo Esports,top,4,5,4,10691,211.0,1.6
2018-06-10 20:08:28,Shrimp,Flamengo Esports,jng,0,6,8,9913,183.0,1.33
2018-06-10 20:08:28,Goku,Flamengo Esports,mid,4,4,4,11763,269.0,2.0
2018-06-10 20:08:28,brTT,Flamengo Esports,bot,3,4,3,12264,283.0,1.5
2018-06-10 20:08:28,esA,Flamengo Esports,sup,0,3,6,6727,57.0,2.0
2018-06-10 20:08:28,Fitz,Ilha da Macacada Gaming,top,4,3,11,13307,239.0,5.0
2018-06-10 20:08:28,CarioK,Ilha da Macacada Gaming,jng,3,2,16,11848,156.0,9.5
2018-06-10 20:08:28,Anyyy,Ilha da Macacada Gaming,mid,6,4,13,14121,256.0,4.75
2018-06-10 20:08:28,Sarkis,Ilha da Macacada Gaming,bot,6,0,12,15642,289.0,inf
2018-06-10 20:08:28,Cabu,Ilha da Macacada Gaming,sup,3,2,14,9351,49.0,8.5
2018-06-10 20:08:28,,Flamengo Esports,team,11,22,25,51358,,1.64
2018-06-10 20:08:28,,Ilha da Macacada Gaming,team,22,11,66,64269,,8.0
2018-06-15 15:51:43,SkyBart,ProGaming Esports,top,8,3,4,16375,332.0,4.0
