date,playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
2020-04-17 16:52:37,micaO,INTZ,bot,6,2,9,13232,247.0,7.5
2020-04-17 16:52:37,RedBert,INTZ,sup,0,1,18,8173,34.0,18.0
2020-04-17 16:52:37,,paiN Gaming,team,6,20,14,46826,,1.0
2020-04-17 16:52:37,,INTZ,team,20,6,52,59811,,12.0
2020-04-17 17:46:48,Glow,Redemption eSports Porto Alegre,top,0,5,6,9714,202.0,1.2
2020-04-17 17:46:48,Sephis,Redemption eSports Porto Alegre,jng,3,6,5,11782,192.0,1.33
2020-04-17 17:46:48,Krastyel,Redemption eSports Porto Alegre,mid,6,4,1,13495,248.0,1.75
2020-04-17 17:46:48,Save,Redemption eSports Porto Alegre,bot,0,5,8,11930,272.0,1.6
2020-04-17 17:46:48,BocaJR,Redemption eSports Porto Alegre,sup,1,4,7,7503,39.0,2.0
2020-04-17 17:46:48,Parang,KaBuM! e-Sports,top,10,2,11,15025,259.0,10.5
2020-04-17 17:46:48,Wiz,KaBuM! e-Sports,jng,3,2,13,11547,165.0,8.0
2020-04-17 17:46:48,Tutsz,KaBuM! e-Sports,mid,3,3,10,15125,311.0,4.33
2020-04-17 17:46:48,DudsTheBoy,KaBuM! e-Sports,bot,8,2,10,16464,310.0,9.0
2020-04-17 17:46:48,Ceos,KaBuM! e-Sports,sup,0,1,21,8582,34.0,21.0
2020-04-17 17:46:48,,Redemption eSports Porto Alegre,team,10,24,27,54424,,1.54
2020-04-17 17:46:48,,KaBuM! e-Sports,team,24,10,65,66743,,8.9
2020-04-17 18:45:30,WooFe,Flamengo Esports,top,1,3,4,8322,176.0,1.67
2020-04-17 18:45:30,Ranger,Flamengo Esports,jng,2,3,1,7566,121.0,1.0
2020-04-17 18:45:30,Goku,Flamengo Esports,mid,2,4,3,9374,213.0,1.25
2020-04-17 18:45:30,Absolut,Flamengo Esports,bot,1,3,2,9234,214.0,1.0
2020-04-17 18:45:30,Jojo,Flamengo Esports,sup,0,5,4,5210,29.0,0.8
2020-04-17 18:45:30,Robo,Vivo Keyd,top,0,4,10,9094,158.0,2.5
2020-04-17 18:45:30,Grell,Vivo Keyd,jng,4,0,13,10926,138.0,inf
2020-04-17 18:45:30,NOsFerus,Vivo Keyd,mid,5,1,5,10866,210.0,10.0
2020-04-17 18:45:30,Klaus,Vivo Keyd,bot,7,0,7,11977,216.0,inf
2020-04-17 18:45:30,Professor,Vivo Keyd,sup,2,1,14,7444,22.0,16.0
2020-04-17 18:45:30,,Flamengo Esports,team,6,18,14,39706,,1.11
2020-04-17 18:45:30,,Vivo Keyd,team,18,6,49,50307,,11.17
2020-04-18 15:47:46,Robo,Vivo Keyd,top,5,4,6,14088,240.0,2.75
2020-04-18 15:47:46,Grell,Vivo Keyd,jng,2,1,14,11681,163.0,16.0
2020-04-18 15:47:46,NOsFerus,Vivo Keyd,mid,6,2,6,15806,306.0,6.0
2020-04-18 15:47:46,Klaus,Vivo Keyd,bot,4,5,7,14071,278.0,2.2
2020-04-18 15:47:46,Professor,Vivo Keyd,sup,2,1,14,8955,22.0,16.0
2020-04-18 15:47:46,Yang,paiN Gaming,top,1,4,6,11117,251.0,1.75
2020-04-18 15:47:46,SeongHwan,paiN Gaming,jng,1,4,4,9144,167.0,1.25
2020-04-18 15:47:46,tinowns,paiN Gaming,mid,8,2,2,14695,286.0,5.0
2020-04-18 15:47:46,brTT,paiN Gaming,bot,2,5,6,12207,270.0,1.6
2020-04-18 15:47:46,Key,paiN Gaming,sup,1,4,8,6932,37.0,2.25
2020-04-18 15:47:46,,Vivo Keyd,team,19,13,47,64601,,5.08
2020-04-18 15:47:46,,paiN Gaming,team,13,19,26,54095,,2.05
2020-04-18 16:57:48,lcberg,INTZ,top,5,4,6,18548,338.0,2.75
2020-04-18 16:57:48,Shini,INTZ,jng,5,8,9,13140,165.0,1.75
2020-04-18 16:57:48,Hauz,INTZ,mid,2,5,9,14106,290.0,2.2
2020-04-18 16:57:48,micaO,INTZ,bot,7,3,4,17323,338.0,3.67
2020-04-18 16:57:48,RedBert,INTZ,sup,0,3,12,8931,31.0,4.0
2020-04-18 16:57:48,Parang,KaBuM! e-Sports,top,3,6,9,14425,262.0,2.0
2020-04-18 16:57:48,Wiz,KaBuM! e-Sports,jng,2,2,10,14126,251.0,6.0
2020-04-18 16:57:48,Tutsz,KaBuM! e-Sports,mid,9,7,4,17523,290.0,1.86
2020-04-18 16:57:48,DudsTheBoy,KaBuM! e-Sports,bot,8,3,8,18829,344.0,5.33
2020-04-18 16:57:48,Ceos,KaBuM! e-Sports,sup,1,1,20,10333,31.0,21.0
2020-04-18 16:57:48,,INTZ,team,19,23,40,72048,,2.57
2020-04-18 16:57:48,,KaBuM! e-Sports,team,23,19,51,75236,,3.89
2020-04-18 18:01:28,WooFe,Flamengo Esports,top,0,3,3,10068,234.0,1.0
2020-04-18 18:01:28,Ranger,Flamengo Esports,jng,1,5,4,8727,152.0,1.0
2020-04-18 18:01:28,Goku,Flamengo Esports,mid,2,4,1,11276,255.0,0.75
2020-04-18 18:01:28,Absolut,Flamengo Esports,bot,4,5,3,12855,275.0,1.4
2020-04-18 18:01:28,Jojo,Flamengo Esports,sup,2,2,6,7714,29.0,4.0
2020-04-18 18:01:28,fNb,Prodigy Esports,top,6,1,4,14421,314.0,10.0
2020-04-18 18:01:28,Yampi,Prodigy Esports,jng,1,2,14,10776,165.0,7.5
2020-04-18 18:01:28,Aloned,Prodigy Esports,mid,9,3,4,14483,225.0,4.33
2020-04-18 18:01:28,Garo,Prodigy Esports,bot,3,0,11,10087,67.0,inf
2020-04-18 18:01:28,Wos,Prodigy Esports,sup,0,3,7,9113,153.0,2.33
2020-04-18 18:01:28,,Flamengo Esports,team,9,19,17,50640,,1.37
2020-04-18 18:01:28,,Prodigy Esports,team,19,9,40,58880,,6.56
2020-04-18 19:01:09,Glow,Redemption eSports Porto Alegre,top,4,5,5,15005,302.0,1.8
2020-04-18 19:01:09,Sephis,Redemption eSports Porto Alegre,jng,3,2,8,12559,194.0,5.5
2020-04-18 19:01:09,Krastyel,Redemption eSports Porto Alegre,mid,1,2,7,14671,336.0,4.0
2020-04-18 19:01:09,Save,Redemption eSports Porto Alegre,bot,6,4,7,14015,119.0,3.25
2020-04-18 19:01:09,BocaJR,Redemption eSports Porto Alegre,sup,3,1,6,12609,218.0,9.0
2020-04-18 19:01:09,Tyrin,FURIA Esports,top,3,5,3,16980,336.0,1.2
2020-04-18 19:01:09,Minerva,FURIA Esports,jng,4,3,7,17125,308.0,3.67
2020-04-18 19:01:09,Anyyy,FURIA Esports,mid,1,2,5,14083,301.0,3.0
2020-04-18 19:01:09,Alternative,FURIA Esports,bot,4,6,5,16847,345.0,1.5
2020-04-18 19:01:09,Damage,FURIA Esports,sup,2,1,8,10878,34.0,10.0
2020-04-18 19:01:09,,Redemption eSports Porto Alegre,team,17,14,33,68859,,3.57
2020-04-18 19:01:09,,FURIA Esports,team,14,17,28,75913,,2.47
2020-04-19 15:36:37,Parang,KaBuM! e-Sports,top,5,1,11,13365,237.0,16.0
2020-04-19 15:36:37,Wiz,KaBuM! e-Sports,jng,6,2,12,11704,171.0,9.0
2020-04-19 15:36:37,Tutsz,KaBuM! e-Sports,mid,7,3,14,11128,172.0,7.0
2020-04-19 15:36:37,DudsTheBoy,KaBuM! e-Sports,bot,7,3,7,14322,251.0,4.67
2020-04-19 15:36:37,Ceos,KaBuM! e-Sports,sup,1,4,21,8207,26.0,5.5
2020-04-19 15:36:37,fNb,Prodigy Esports,top,0,5,5,8838,215.0,1.0
2020-04-19 15:36:37,Yampi,Prodigy Esports,jng,5,4,6,9487,114.0,2.75
2020-04-19 15:36:37,Aloned,Prodigy Esports,mid,2,5,5,8899,176.0,1.4
2020-04-19 15:36:37,Garo,Prodigy Esports,bot,6,4,5,12794,193.0,2.75
2020-04-19 15:36:37,Wos,Prodigy Esports,sup,0,8,7,5954,42.0,0.88
2020-04-19 15:36:37,,KaBuM! e-Sports,team,26,13,65,58726,,7.0
2020-04-19 15:36:37,,Prodigy Esports,team,13,26,28,45972,,1.58
2020-04-19 16:44:57,WooFe,Flamengo Esports,top,4,4,16,17344,321.0,5.0
2020-04-19 16:44:57,Ranger,Flamengo Esports,jng,6,5,10,16896,280.0,3.2
2020-04-19 16:44:57,Goku,Flamengo Esports,mid,10,4,9,21351,406.0,4.75
2020-04-19 16:44:57,Absolut,Flamengo Esports,bot,8,1,10,21566,452.0,18.0
2020-04-19 16:44:57,Jojo,Flamengo Esports,sup,1,0,25,11182,28.0,inf
2020-04-19 16:44:57,Tyrin,FURIA Esports,top,5,5,6,18680,363.0,2.2
2020-04-19 16:44:57,Minerva,FURIA Esports,jng,3,6,9,14400,235.0,2.0
2020-04-19 16:44:57,Anyyy,FURIA Esports,mid,3,4,9,19967,439.0,3.0
2020-04-19 16:44:57,Alternative,FURIA Esports,bot,3,6,5,20012,420.0,1.33
2020-04-19 16:44:57,Damage,FURIA Esports,sup,0,8,8,10101,43.0,1.0
2020-04-19 16:44:57,,Flamengo Esports,team,29,14,70,88339,,7.07
2020-04-19 16:44:57,,FURIA Esports,team,14,29,37,83160,,1.76
2020-04-19 17:57:42,lcberg,INTZ,top,9,1,1,16891,318.0,10.0
2020-04-19 17:57:42,Shini,INTZ,jng,7,4,15,14921,209.0,5.5
2020-04-19 17:57:42,Hauz,INTZ,mid,6,2,7,15304,290.0,6.5
2020-04-19 17:57:42,micaO,INTZ,bot,3,2,14,14362,307.0,8.5
2020-04-19 17:57:42,RedBert,INTZ,sup,1,2,22,9427,9.0,11.5
2020-04-19 17:57:42,Robo,Vivo Keyd,top,1,4,5,11183,246.0,1.5
2020-04-19 17:57:42,Grell,Vivo Keyd,jng,5,8,3,12214,191.0,1.0
2020-04-19 17:57:42,NOsFerus,Vivo Keyd,mid,1,5,3,13682,318.0,0.8
2020-04-19 17:57:42,Klaus,Vivo Keyd,bot,3,5,5,16588,357.0,1.6
2020-04-19 17:57:42,Professor,Vivo Keyd,sup,1,5,5,8054,34.0,1.2
2020-04-19 17:57:42,,INTZ,team,26,11,59,70905,,7.73
2020-04-19 17:57:42,,Vivo Keyd,team,11,27,21,61721,,1.19
2020-04-19 19:01:59,Glow,Redemption eSports Porto Alegre,top,5,3,5,19416,344.0,3.33
2020-04-19 19:01:59,Sephis,Redemption eSports Porto Alegre,jng,3,4,14,15076,205.0,4.25
2020-04-19 19:01:59,Krastyel,Redemption eSports Porto Alegre,mid,11,4,9,22480,408.0,5.0
2020-04-19 19:01:59,Save,Redemption eSports Porto Alegre,bot,4,5,16,21101,399.0,4.0
2020-04-19 19:01:59,BocaJR,Redemption eSports Porto Alegre,sup,1,4,19,11498,51.0,5.0
2020-04-19 19:01:59,Yang,paiN Gaming,top,2,5,14,15236,263.0,3.2
2020-04-19 19:01:59,SeongHwan,paiN Gaming,jng,1,3,17,13136,222.0,6.0
2020-04-19 19:01:59,tinowns,paiN Gaming,mid,6,3,8,23199,528.0,4.67
2020-04-19 19:01:59,brTT,paiN Gaming,bot,10,5,9,21169,393.0,3.8
2020-04-19 19:01:59,Key,paiN Gaming,sup,1,8,13,9099,31.0,1.75
2020-04-19 19:01:59,,Redemption eSports Porto Alegre,team,24,20,63,89571,,4.35
2020-04-19 19:01:59,,paiN Gaming,team,20,24,61,81839,,3.38
2020-04-24 15:34:13,Tyrin,FURIA Esports,top,0,3,9,12094,251.0,3.0
2020-04-24 15:34:13,Minerva,FURIA Esports,jng,1,7,4,9900,161.0,0.71
2020-04-24 15:34:13,Anyyy,FURIA Esports,mid,4,4,6,14795,302.0,2.5
2020-04-24 15:34:13,Alternative,FURIA Esports,bot,9,6,4,15871,268.0,2.17
2020-04-24 15:34:13,Damage,FURIA Esports,sup,1,4,10,8667,33.0,2.75
2020-04-24 15:34:13,Robo,Vivo Keyd,top,10,4,5,17033,284.0,3.75
2020-04-24 15:34:13,Grell,Vivo Keyd,jng,6,7,5,12424,173.0,1.57
2020-04-24 15:34:13,NOsFerus,Vivo Keyd,mid,6,2,11,13802,221.0,8.5
2020-04-24 15:34:13,Klaus,Vivo Keyd,bot,2,2,10,14989,339.0,6.0
2020-04-24 15:34:13,Professor,Vivo Keyd,sup,0,0,16,9106,55.0,inf
2020-04-24 15:34:13,,FURIA Esports,team,15,24,33,61327,,2.0
2020-04-24 15:34:13,,Vivo Keyd,team,24,15,47,67354,,4.73
2020-04-24 16:58:16,Parang,KaBuM! e-Sports,top,5,3,5,13096,264.0,3.33
2020-04-24 16:58:16,Wiz,KaBuM! e-Sports,jng,1,2,6,8754,143.0,3.5
2020-04-24 16:58:16,Tutsz,KaBuM! e-Sports,mid,3,0,3,11756,247.0,inf
2020-04-24 16:58:16,DudsTheBoy,KaBuM! e-Sports,bot,2,4,6,11820,261.0,2.0
2020-04-24 16:58:16,Ceos,KaBuM! e-Sports,sup,0,1,10,7126,36.0,10.0
2020-04-24 16:58:16,Yang,paiN Gaming,top,2,3,3,9229,196.0,1.67
2020-04-24 16:58:16,SeongHwan,paiN Gaming,jng,2,0,3,9497,168.0,inf
2020-04-24 16:58:16,tinowns,paiN Gaming,mid,3,1,4,9629,210.0,7.0
2020-04-24 16:58:16,brTT,paiN Gaming,bot,2,2,5,10946,249.0,3.5
2020-04-24 16:58:16,Key,paiN Gaming,sup,1,5,5,5970,27.0,1.2
2020-04-24 16:58:16,,KaBuM! e-Sports,team,11,10,30,52552,,4.1
2020-04-24 16:58:16,,paiN Gaming,team,10,11,20,45271,,2.73
2020-04-24 17:58:42,Glow,Redemption eSports Porto Alegre,top,0,5,2,8021,159.0,0.4
2020-04-24 17:58:42,Sephis,Redemption eSports Porto Alegre,jng,2,3,3,8985,136.0,1.67
2020-04-24 17:58:42,Krastyel,Redemption eSports Porto Alegre,mid,7,1,3,14426,268.0,10.0
2020-04-24 17:58:42,Save,Redemption eSports Porto Alegre,bot,1,6,6,9783,216.0,1.17
2020-04-24 17:58:42,BocaJR,Redemption eSports Porto Alegre,sup,0,5,6,6010,28.0,1.2
2020-04-24 17:58:42,WooFe,Flamengo Esports,top,8,1,7,14425,257.0,15.0
2020-04-24 17:58:42,Ranger,Flamengo Esports,jng,3,3,7,9420,140.0,3.33
2020-04-24 17:58:42,Goku,Flamengo Esports,mid,5,2,5,13338,275.0,5.0
2020-04-24 17:58:42,Absolut,Flamengo Esports,bot,3,2,12,13331,302.0,7.5
2020-04-24 17:58:42,Jojo,Flamengo Esports,sup,1,2,14,7865,35.0,7.5
2020-04-24 17:58:42,,Redemption eSports Porto Alegre,team,10,20,20,47225,,1.5
2020-04-24 17:58:42,,Flamengo Esports,team,20,10,45,58379,,6.5
2020-04-24 18:47:00,fNb,Prodigy Esports,top,3,1,5,15953,332.0,8.0
2020-04-24 18:47:00,Yampi,Prodigy Esports,jng,3,2,9,12547,214.0,6.0
2020-04-24 18:47:00,Aloned,Prodigy Esports,mid,7,3,4,16363,331.0,3.67
2020-04-24 18:47:00,Garo,Prodigy Esports,bot,4,1,12,11687,72.0,16.0
2020-04-24 18:47:00,Wos,Prodigy Esports,sup,2,0,9,12551,221.0,inf
2020-04-24 18:47:00,lcberg,INTZ,top,0,5,1,12018,294.0,0.2
2020-04-24 18:47:00,Shini,INTZ,jng,1,3,4,10659,172.0,1.67
2020-04-24 18:47:00,Hauz,INTZ,mid,1,3,5,14121,318.0,2.0
2020-04-24 18:47:00,micaO,INTZ,bot,4,5,3,14349,303.0,1.4
2020-04-24 18:47:00,RedBert,INTZ,sup,1,3,6,8756,39.0,2.33
2020-04-24 18:47:00,,Prodigy Esports,team,19,7,39,69101,,8.29
2020-04-24 18:47:00,,INTZ,team,7,19,19,59903,,1.37
2020-04-25 15:42:53,WooFe,Flamengo Esports,top,1,3,0,12902,317.0,0.33
2020-04-25 15:42:53,Ranger,Flamengo Esports,jng,1,4,3,10178,177.0,1.0
2020-04-25 15:42:53,Goku,Flamengo Esports,mid,2,3,3,15191,365.0,1.67
2020-04-25 15:42:53,Absolut,Flamengo Esports,bot,1,2,2,14764,377.0,1.5
2020-04-25 15:42:53,Jojo,Flamengo Esports,sup,0,2,3,7258,35.0,1.5
2020-04-25 15:42:53,Parang,KaBuM! e-Sports,top,2,2,8,15110,336.0,5.0
2020-04-25 15:42:53,Wiz,KaBuM! e-Sports,jng,3,2,5,10876,164.0,4.0
2020-04-25 15:42:53,Tutsz,KaBuM! e-Sports,mid,3,0,7,15169,326.0,inf
2020-04-25 15:42:53,DudsTheBoy,KaBuM! e-Sports,bot,6,1,7,17632,390.0,13.0
2020-04-25 15:42:53,Ceos,KaBuM! e-Sports,sup,0,0,13,8853,39.0,inf
2020-04-25 15:42:53,,Flamengo Esports,team,5,14,11,60293,,1.14
2020-04-25 15:42:53,,KaBuM! e-Sports,team,14,5,40,67640,,10.8
2020-04-25 17:02:08,Robo,Vivo Keyd,top,2,7,2,8892,184.0,0.57
2020-04-25 17:02:08,Caos,Vivo Keyd,jng,1,2,6,7741,107.0,3.5
2020-04-25 17:02:08,NOsFerus,Vivo Keyd,mid,3,3,1,10754,233.0,1.33
2020-04-25 17:02:08,Klaus,Vivo Keyd,bot,0,3,3,9458,207.0,1.0
2020-04-25 17:02:08,Professor,Vivo Keyd,sup,3,6,2,7141,34.0,0.83
2020-04-25 17:02:08,Glow,Redemption eSports Porto Alegre,top,3,2,7,11159,190.0,5.0
2020-04-25 17:02:08,Sephis,Redemption eSports Porto Alegre,jng,4,3,12,9926,139.0,5.33
2020-04-25 17:02:08,Aithusa,Redemption eSports Porto Alegre,mid,6,1,4,10744,192.0,10.0
2020-04-25 17:02:08,Krastyel,Redemption eSports Porto Alegre,bot,4,1,11,9293,57.0,15.0
2020-04-25 17:02:08,BocaJR,Redemption eSports Porto Alegre,sup,3,2,12,9558,141.0,7.5
2020-04-25 17:02:08,,Vivo Keyd,team,9,21,14,43986,,1.1
2020-04-25 17:02:08,,Redemption eSports Porto Alegre,team,20,9,46,50680,,7.33
2020-04-25 17:56:05,lcberg,INTZ,top,3,6,2,15360,320.0,0.83
2020-04-25 17:56:05,Shini,INTZ,jng,0,2,4,10375,184.0,2.0
2020-04-25 17:56:05,Hauz,INTZ,mid,1,3,1,14840,364.0,0.67
2020-04-25 17:56:05,micaO,INTZ,bot,1,4,3,13825,350.0,1.0
2020-04-25 17:56:05,RedBert,INTZ,sup,1,2,3,7367,31.0,2.0
2020-04-25 17:56:05,Tyrin,FURIA Esports,top,4,2,8,13203,251.0,6.0
2020-04-25 17:56:05,Minerva,FURIA Esports,jng,5,0,7,12217,170.0,inf
2020-04-25 17:56:05,Anyyy,FURIA Esports,mid,2,0,6,15158,359.0,inf
2020-04-25 17:56:05,Alternative,FURIA Esports,bot,6,0,3,19226,441.0,inf
2020-04-25 17:56:05,Damage,FURIA Esports,sup,0,4,13,8800,37.0,3.25
2020-04-25 17:56:05,,INTZ,team,6,17,13,61767,,1.12
2020-04-25 17:56:05,,FURIA Esports,team,17,6,37,68604,,9.0
2020-04-25 19:02:44,Yang,paiN Gaming,top,3,3,10,17270,316.0,4.33
2020-04-25 19:02:44,SeongHwan,paiN Gaming,jng,1,7,7,13841,234.0,1.14
2020-04-25 19:02:44,tinowns,paiN Gaming,mid,10,1,5,21678,362.0,15.0
2020-04-25 19:02:44,brTT,paiN Gaming,bot,3,3,12,21823,471.0,5.0
2020-04-25 19:02:44,Key,paiN Gaming,sup,2,2,14,11130,31.0,8.0
2020-04-25 19:02:44,fNb,Prodigy Esports,top,2,6,6,17283,293.0,1.33
2020-04-25 19:02:44,Yampi,Prodigy Esports,jng,1,3,10,14419,190.0,3.67
2020-04-25 19:02:44,Aloned,Prodigy Esports,mid,8,2,5,23542,440.0,6.5
2020-04-25 19:02:44,Garo,Prodigy Esports,bot,3,3,4,17706,340.0,2.33
2020-04-25 19:02:44,Wos,Prodigy Esports,sup,2,5,8,11877,39.0,2.0
2020-04-25 19:02:44,,paiN Gaming,team,19,16,48,85742,,4.19
2020-04-25 19:02:44,,Prodigy Esports,team,16,19,33,84827,,2.58
2020-04-26 15:37:20,fNb,Prodigy Esports,top,2,4,6,10130,185.0,2.0
2020-04-26 15:37:20,Yampi,Prodigy Esports,jng,4,1,8,10931,142.0,12.0
2020-04-26 15:37:20,Aloned,Prodigy Esports,mid,6,0,7,11737,209.0,inf
2020-04-26 15:37:20,Garo,Prodigy Esports,bot,4,0,6,11310,228.0,inf
2020-04-26 15:37:20,Wos,Prodigy Esports,sup,1,2,4,6675,32.0,2.5
2020-04-26 15:37:20,Glow,Redemption eSports Porto Alegre,top,0,4,2,7537,154.0,0.5
2020-04-26 15:37:20,Sephis,Redemption eSports Porto Alegre,jng,3,4,2,7643,107.0,1.25
2020-04-26 15:37:20,Aithusa,Redemption eSports Porto Alegre,mid,1,6,2,7012,139.0,0.5
2020-04-26 15:37:20,Krastyel,Redemption eSports Porto Alegre,bot,3,1,3,9670,215.0,6.0
2020-04-26 15:37:20,BocaJR,Redemption eSports Porto Alegre,sup,0,2,5,5323,30.0,2.5
2020-04-26 15:37:20,,Prodigy Esports,team,17,7,31,50783,,6.86
2020-04-26 15:37:20,,Redemption eSports Porto Alegre,team,7,17,14,37185,,1.24
2020-04-26 16:46:50,Tyrin,FURIA Esports,top,0,2,5,11926,242.0,2.5
2020-04-26 16:46:50,Minerva,FURIA Esports,jng,3,0,5,10669,180.0,inf
2020-04-26 16:46:50,Anyyy,FURIA Esports,mid,4,2,3,12843,313.0,3.5
2020-04-26 16:46:50,Alternative,FURIA Esports,bot,3,0,7,13852,310.0,inf
2020-04-26 16:46:50,Damage,FURIA Esports,sup,1,1,5,7079,31.0,6.0
2020-04-26 16:46:50,Yang,paiN Gaming,top,2,3,1,9517,216.0,1.0
2020-04-26 16:46:50,SeongHwan,paiN Gaming,jng,1,2,3,8442,149.0,2.0
2020-04-26 16:46:50,tinowns,paiN Gaming,mid,1,1,1,12202,325.0,2.0
2020-04-26 16:46:50,brTT,paiN Gaming,bot,1,3,3,12017,279.0,1.33
2020-04-26 16:46:50,Key,paiN Gaming,sup,0,2,3,6130,30.0,1.5
2020-04-26 16:46:50,,FURIA Esports,team,11,5,25,56369,,7.2
2020-04-26 16:46:50,,paiN Gaming,team,5,11,11,48308,,1.45
2020-04-26 17:46:39,Robo,Vivo Keyd,top,1,6,3,8589,195.0,0.67
2020-04-26 17:46:39,Caos,Vivo Keyd,jng,0,3,6,7563,131.0,2.0
2020-04-26 17:46:39,NOsFerus,Vivo Keyd,mid,7,4,2,11898,196.0,2.25
2020-04-26 17:46:39,Klaus,Vivo Keyd,bot,2,5,2,9713,225.0,0.8
2020-04-26 17:46:39,Professor,Vivo Keyd,sup,0,2,7,5745,25.0,3.5
2020-04-26 17:46:39,Parang,KaBuM! e-Sports,top,7,1,9,11200,185.0,16.0
2020-04-26 17:46:39,Wiz,KaBuM! e-Sports,jng,4,4,9,9049,128.0,3.25
2020-04-26 17:46:39,Tutsz,KaBuM! e-Sports,mid,4,3,7,10909,224.0,3.67
2020-04-26 17:46:39,DudsTheBoy,KaBuM! e-Sports,bot,3,1,9,11314,230.0,12.0
2020-04-26 17:46:39,Ceos,KaBuM! e-Sports,sup,2,1,13,7265,37.0,15.0
2020-04-26 17:46:39,,Vivo Keyd,team,10,20,20,43508,,1.5
2020-04-26 17:46:39,,KaBuM! e-Sports,team,20,10,47,49737,,6.7
2020-04-26 18:39:02,Tay,INTZ,top,2,4,5,9831,177.0,1.75
2020-04-26 18:39:02,Shini,INTZ,jng,1,11,12,10218,162.0,1.18
2020-04-26 18:39:02,Hauz,INTZ,mid,7,2,6,12417,230.0,6.5
2020-04-26 18:39:02,micaO,INTZ,bot,3,6,14,10588,41.0,2.83
2020-04-26 18:39:02,RedBert,INTZ,sup,14,4,5,17342,166.0,4.75
2020-04-26 18:39:02,WooFe,Flamengo Esports,top,10,5,3,14974,272.0,2.6
2020-04-26 18:39:02,Ranger,Flamengo Esports,bot,3,5,11,11770,217.0,2.8
2020-04-26 18:39:02,Goku,Flamengo Esports,jng,0,8,8,8780,133.0,1.0
2020-04-26 18:39:02,Absolut,Flamengo Esports,mid,10,3,7,16581,292.0,5.67
2020-04-26 18:39:02,Jojo,Flamengo Esports,sup,4,6,14,8246,35.0,3.0
2020-04-26 18:39:02,,INTZ,team,27,27,42,60396,,2.56
2020-04-26 18:39:02,,Flamengo Esports,team,27,27,43,60351,,2.59
2020-05-02 15:36:05,Robo,Vivo Keyd,top,2,7,5,9384,156.0,1.0
2020-05-02 15:36:05,Grell,Vivo Keyd,jng,2,4,5,8847,158.0,1.75
2020-05-02 15:36:05,NOsFerus,Vivo Keyd,mid,6,4,4,10441,172.0,2.5
2020-05-02 15:36:05,Klaus,Vivo Keyd,bot,3,8,5,10894,245.0,1.0
2020-05-02 15:36:05,Professor,Vivo Keyd,sup,0,5,11,6354,33.0,2.2
2020-05-02 15:36:05,Parang,KaBuM! e-Sports,top,7,2,12,13864,240.0,9.5
2020-05-02 15:36:05,Wiz,KaBuM! e-Sports,jng,3,3,9,9453,136.0,4.0
2020-05-02 15:36:05,Tutsz,KaBuM! e-Sports,mid,5,4,8,10407,170.0,3.25
2020-05-02 15:36:05,DudsTheBoy,KaBuM! e-Sports,bot,11,3,4,14777,250.0,5.0
2020-05-02 15:36:05,Ceos,KaBuM! e-Sports,sup,2,1,18,8167,26.0,20.0
2020-05-02 15:36:05,,Vivo Keyd,team,13,28,30,45920,,1.54
2020-05-02 15:36:05,,KaBuM! e-Sports,team,28,13,51,56668,,6.08
2020-05-02 16:57:51,Robo,Vivo Keyd,top,6,7,4,16162,271.0,1.43
2020-05-02 16:57:51,Grell,Vivo Keyd,jng,2,5,9,11821,210.0,2.2
2020-05-02 16:57:51,NOsFerus,Vivo Keyd,mid,3,4,7,14352,289.0,2.5
2020-05-02 16:57:51,Klaus,Vivo Keyd,bot,6,3,7,17471,358.0,4.33
2020-05-02 16:57:51,Professor,Vivo Keyd,sup,0,1,14,9020,43.0,14.0
2020-05-02 16:57:51,Parang,KaBuM! e-Sports,top,11,2,6,20451,375.0,8.5
2020-05-02 16:57:51,Wiz,KaBuM! e-Sports,jng,2,3,9,13162,248.0,3.67
2020-05-02 16:57:51,Tutsz,KaBuM! e-Sports,mid,2,4,11,12488,248.0,3.25
2020-05-02 16:57:51,DudsTheBoy,KaBuM! e-Sports,bot,4,3,8,17171,390.0,4.0
2020-05-02 16:57:51,Ceos,KaBuM! e-Sports,sup,1,5,12,8945,43.0,2.6
2020-05-02 16:57:51,,Vivo Keyd,team,17,20,41,68826,,2.9
2020-05-02 16:57:51,,KaBuM! e-Sports,team,20,17,46,72217,,3.88
2020-05-02 18:01:35,Robo,Vivo Keyd,top,1,2,3,9317,197.0,2.0
2020-05-02 18:01:35,Grell,Vivo Keyd,jng,2,8,2,7850,131.0,0.5
2020-05-02 18:01:35,NOsFerus,Vivo Keyd,mid,2,3,0,8431,168.0,0.67
2020-05-02 18:01:35,Klaus,Vivo Keyd,bot,0,3,2,9140,241.0,0.67
2020-05-02 18:01:35,Professor,Vivo Keyd,sup,0,4,2,5312,30.0,0.5
2020-05-02 18:01:35,Parang,KaBuM! e-Sports,top,7,2,2,13538,273.0,4.5
2020-05-02 18:01:35,Wiz,KaBuM! e-Sports,jng,2,1,10,9931,146.0,12.0
2020-05-02 18:01:35,Tutsz,KaBuM! e-Sports,mid,5,1,10,11287,223.0,15.0
2020-05-02 18:01:35,DudsTheBoy,KaBuM! e-Sports,bot,3,1,6,13401,278.0,9.0
2020-05-02 18:01:35,Ceos,KaBuM! e-Sports,sup,3,0,6,7257,31.0,inf
2020-05-02 18:01:35,,Vivo Keyd,team,5,20,9,40050,,0.7
