playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Grevthar,RED Canids,mid,6,1,7,11210,179.0,13.0
TitaN,RED Canids,bot,10,1,10,14695,251.0,20.0
Jojo,RED Canids,sup,1,1,18,7330,32.0,19.0
Parang,KaBuM! e-Sports,top,1,6,5,9826,183.0,1.0
Wiz,KaBuM! e-Sports,jng,4,6,3,8535,123.0,1.17
Hauz,KaBuM! e-Sports,mid,3,3,1,8854,202.0,1.33
Disave,KaBuM! e-Sports,bot,0,4,1,8495,201.0,0.25
Scuro,KaBuM! e-Sports,sup,0,5,4,5462,33.0,0.8
,RED Canids,team,24,8,64,54548,,11.0
,KaBuM! e-Sports,team,8,24,14,41172,,0.92
Guigo,RED Canids,top,0,6,9,13183,272.0,1.5
Aegis,RED Canids,jng,3,2,14,14166,219.0,8.5
Grevthar,RED Canids,mid,5,3,9,15183,295.0,4.67
TitaN,RED Canids,bot,11,4,5,21648,351.0,4.0
Jojo,RED Canids,sup,2,2,16,10401,53.0,9.0
Parang,KaBuM! e-Sports,top,6,6,7,16054,272.0,2.17
Wiz,KaBuM! e-Sports,jng,2,2,9,11294,169.0,5.5
Hauz,KaBuM! e-Sports,mid,5,2,8,17204,380.0,6.5
Disave,KaBuM! e-Sports,bot,3,7,9,16052,327.0,1.71
Scuro,KaBuM! e-Sports,sup,1,4,6,8365,33.0,1.75
,RED Canids,team,21,17,53,74581,,4.35
,KaBuM! e-Sports,team,17,21,39,68969,,2.67
Parang,KaBuM! e-Sports,top,4,7,5,14356,285.0,1.29
Wiz,KaBuM! e-Sports,jng,5,5,3,12772,186.0,1.6
Hauz,KaBuM! e-Sports,mid,1,6,5,12096,267.0,1.0
Disave,KaBuM! e-Sports,bot,1,4,4,14844,307.0,1.25
Scuro,KaBuM! e-Sports,sup,2,8,2,8021,43.0,0.5
Guigo,RED Canids,top,4,5,15,13491,229.0,3.8
Aegis,RED Canids,jng,4,1,15,14014,215.0,19.0
Grevthar,RED Canids,mid,8,5,7,14372,239.0,3.0
TitaN,RED Canids,bot,13,1,7,20584,387.0,20.0
Jojo,RED Canids,sup,1,1,18,9903,49.0,19.0
,KaBuM! e-Sports,team,13,30,19,62089,,1.07
,RED Canids,team,30,13,62,72364,,7.08
Guigo,RED Canids,top,1,5,2,8939,203.0,0.6
Aegis,RED Canids,jng,0,5,7,8946,159.0,1.4
Grevthar,RED Canids,mid,6,5,3,11366,214.0,1.8
TitaN,RED Canids,bot,1,5,4,9795,233.0,1.0
Jojo,RED Canids,sup,1,6,6,7025,42.0,1.17
Wizer,paiN Gaming,top,7,1,8,14044,266.0,15.0
CarioK,paiN Gaming,jng,6,2,18,11956,154.0,12.0
dyNquedo,paiN Gaming,mid,9,0,11,14087,234.0,inf
Trigo,paiN Gaming,bot,4,2,12,11777,231.0,8.0
Damage,paiN Gaming,sup,0,4,21,7335,38.0,5.25
,RED Canids,team,9,26,22,46071,,1.19
,paiN Gaming,team,26,9,70,59199,,10.67
Guigo,RED Canids,top,1,2,6,11303,230.0,3.5
Aegis,RED Canids,jng,7,0,8,13974,232.0,inf
Grevthar,RED Canids,mid,4,0,7,12279,251.0,inf
TitaN,RED Canids,bot,4,4,5,15180,284.0,2.25
Jojo,RED Canids,sup,2,1,9,8166,31.0,11.0
Wizer,paiN Gaming,top,1,4,1,11590,273.0,0.5
CarioK,paiN Gaming,jng,1,3,3,8540,153.0,1.33
dyNquedo,paiN Gaming,mid,1,4,1,9770,247.0,0.5
Trigo,paiN Gaming,bot,4,4,0,13336,269.0,1.0
Damage,paiN Gaming,sup,0,3,5,6712,45.0,1.67
,RED Canids,team,18,7,35,60902,,7.57
,paiN Gaming,team,7,18,10,49948,,0.94
Guigo,RED Canids,top,2,7,6,9886,190.0,1.14
Aegis,RED Canids,jng,6,3,6,12752,200.0,4.0
Grevthar,RED Canids,mid,2,4,8,11544,235.0,2.5
TitaN,RED Canids,bot,3,5,7,14498,291.0,2.0
Jojo,RED Canids,sup,0,7,8,6330,33.0,1.14
Wizer,paiN Gaming,top,6,2,14,14044,249.0,10.0
CarioK,paiN Gaming,jng,4,3,19,12398,185.0,7.67
dyNquedo,paiN Gaming,mid,9,3,12,14190,230.0,7.0
Trigo,paiN Gaming,bot,6,1,9,16280,289.0,15.0
Damage,paiN Gaming,sup,1,4,19,8214,34.0,5.0
,RED Canids,team,13,26,35,55010,,1.85
,paiN Gaming,team,26,13,73,65126,,7.62
Guigo,RED Canids,top,1,2,16,11578,229.0,8.5
Aegis,RED Canids,jng,5,1,10,12999,209.0,15.0
Grevthar,RED Canids,mid,9,1,8,13697,247.0,17.0
TitaN,RED Canids,bot,4,0,11,11978,244.0,inf
Jojo,RED Canids,sup,2,2,15,7906,39.0,8.5
Wizer,paiN Gaming,top,2,5,3,9645,216.0,1.0
CarioK,paiN Gaming,jng,1,7,1,8396,174.0,0.29
dyNquedo,paiN Gaming,mid,1,1,3,11009,254.0,4.0
Trigo,paiN Gaming,bot,2,3,2,10651,251.0,1.33
Damage,paiN Gaming,sup,0,5,5,6031,50.0,1.0
,RED Canids,team,21,6,60,58158,,13.5
,paiN Gaming,team,6,21,14,45732,,0.95
Guigo,RED Canids,top,4,1,8,10151,184.0,12.0
Aegis,RED Canids,jng,1,1,14,9655,154.0,15.0
Grevthar,RED Canids,mid,3,1,8,9955,200.0,11.0
TitaN,RED Canids,bot,7,1,4,12494,235.0,11.0
Jojo,RED Canids,sup,1,0,11,7027,30.0,inf
Wizer,paiN Gaming,top,1,4,1,10465,229.0,0.5
CarioK,paiN Gaming,jng,0,4,0,7413,142.0,0.0
dyNquedo,paiN Gaming,mid,2,2,0,9603,223.0,1.0
Trigo,paiN Gaming,bot,1,2,2,10795,249.0,1.5
Damage,paiN Gaming,sup,0,4,3,5874,38.0,0.75
,RED Canids,team,16,4,45,49282,,15.25
,paiN Gaming,team,4,16,6,44150,,0.62
Wizer,paiN Gaming,top,4,5,11,15452,307.0,3.0
CarioK,paiN Gaming,jng,2,6,10,11910,216.0,2.0
dyNquedo,paiN Gaming,mid,2,5,10,12431,263.0,2.4
Trigo,paiN Gaming,bot,8,3,5,15606,268.0,4.33
Damage,paiN Gaming,sup,1,4,13,8091,43.0,3.5
Guigo,RED Canids,top,3,3,13,15526,313.0,5.33
Aegis,RED Canids,jng,8,2,13,14551,213.0,10.5
Grevthar,RED Canids,mid,8,1,12,17459,304.0,20.0
TitaN,RED Canids,bot,4,4,7,16050,339.0,2.75
Jojo,RED Canids,sup,0,7,20,8604,31.0,2.86
,paiN Gaming,team,17,23,49,63490,,2.87
,RED Canids,team,23,17,65,72190,,5.18
Hidan,INTZ,top,2,0,11,13708,264.0,inf
Yampi,INTZ,jng,2,1,8,11059,185.0,10.0
NOsFerus,INTZ,mid,6,1,9,13972,261.0,15.0
micaO,INTZ,bot,8,1,7,15726,295.0,15.0
Jockster,INTZ,sup,0,3,12,8087,35.0,4.0
Trap,Rensga eSports,top,4,4,2,14852,263.0,1.5
Minerva,Rensga eSports,jng,0,3,4,10534,219.0,1.33
Goku,Rensga eSports,mid,1,4,5,12224,253.0,1.5
NinjaKiwi,Rensga eSports,bot,1,3,2,12875,307.0,1.0
Mocha,Rensga eSports,sup,0,4,3,6801,32.0,0.75
,INTZ,team,18,6,47,62552,,10.83
,Rensga eSports,team,6,18,16,57286,,1.22
Kiari,Liberty,top,4,1,8,14265,285.0,12.0
Disamis,Liberty,jng,1,4,9,10603,179.0,2.5
Krastyel,Liberty,mid,3,0,12,13221,266.0,inf
Matsukaze,Liberty,bot,7,1,5,14080,279.0,12.0
Cavalo,Liberty,sup,1,2,15,8577,11.0,8.0
DoRun,Miners,top,1,3,4,11306,252.0,1.67
Hugato,Miners,jng,2,2,3,11129,219.0,2.5
Anyyy,Miners,mid,3,4,4,12060,284.0,1.75
Celo,Miners,bot,2,2,2,12169,281.0,2.0
Sive,Miners,sup,0,5,6,6378,33.0,1.2
,Liberty,team,16,8,49,60746,,8.12
,Miners,team,8,16,19,53042,,1.69
fNb,FURIA,top,5,3,5,11066,207.0,3.33
Goot,FURIA,jng,5,1,8,10102,153.0,13.0
Envy,FURIA,mid,3,1,8,9961,214.0,11.0
Netuno,FURIA,bot,5,0,7,11918,243.0,inf
RedBert,FURIA,sup,0,1,13,6510,31.0,13.0
Parang,KaBuM! e-Sports,top,1,4,3,8126,178.0,1.0
Wiz,KaBuM! e-Sports,jng,1,4,4,7416,146.0,1.25
Hauz,KaBuM! e-Sports,mid,3,3,2,9547,232.0,1.67
DudsTheBoy,KaBuM! e-Sports,bot,1,4,2,8956,194.0,0.75
Scuro,KaBuM! e-Sports,sup,0,3,5,5350,33.0,1.67
,FURIA,team,18,6,41,49557,,9.83
,KaBuM! e-Sports,team,6,18,16,39395,,1.22
Tay,Flamengo Los Grandes,top,0,2,6,11291,250.0,3.0
Geum go,Flamengo Los Grandes,jng,0,6,5,9409,156.0,0.83
Tutsz,Flamengo Los Grandes,mid,5,4,2,15049,317.0,1.75
Flare,Flamengo Los Grandes,bot,5,2,2,17272,389.0,3.5
Kuri,Flamengo Los Grandes,sup,0,6,5,7713,49.0,0.83
Robo,LOUD,top,5,2,8,16499,315.0,6.5
Croc,LOUD,jng,4,4,13,13439,231.0,4.25
tinowns,LOUD,mid,3,0,15,16143,352.0,inf
Brance,LOUD,bot,7,1,8,17696,314.0,15.0
Ceos,LOUD,sup,1,3,16,9071,43.0,5.67
,Flamengo Los Grandes,team,10,20,20,60734,,1.5
,LOUD,team,20,10,60,72848,,8.0
fNb,FURIA,top,2,1,4,13321,260.0,6.0
Goot,FURIA,jng,0,2,5,9993,168.0,2.5
Envy,FURIA,mid,1,1,4,11028,211.0,5.0
Netuno,FURIA,bot,4,0,1,14983,311.0,inf
RedBert,FURIA,sup,1,0,5,8252,22.0,inf
Kiari,Liberty,top,1,2,1,12150,291.0,1.0
Disamis,Liberty,jng,0,2,1,9849,211.0,0.5
Krastyel,Liberty,mid,1,1,3,11070,264.0,4.0
Matsukaze,Liberty,bot,2,1,0,12911,317.0,2.0
Cavalo,Liberty,sup,0,2,2,6253,29.0,1.0
,FURIA,team,8,4,19,57577,,6.75
,Liberty,team,4,8,7,52233,,1.38
Parang,KaBuM! e-Sports,top,4,2,3,16376,299.0,3.5
Wiz,KaBuM! e-Sports,jng,1,0,9,12513,230.0,inf
Hauz,KaBuM! e-Sports,mid,1,1,10,12233,275.0,11.0
DudsTheBoy,KaBuM! e-Sports,bot,5,1,9,12571,87.0,14.0
Scuro,KaBuM! e-Sports,sup,5,1,7,12457,218.0,12.0
Tay,Flamengo Los Grandes,top,0,2,2,10738,269.0,1.0
Geum go,Flamengo Los Grandes,jng,2,6,1,9622,177.0,0.5
Tutsz,Flamengo Los Grandes,mid,0,2,2,11350,295.0,1.0
Flare,Flamengo Los Grandes,bot,3,3,1,11853,252.0,1.33
Kuri,Flamengo Los Grandes,sup,0,3,3,6865,30.0,1.0
,KaBuM! e-Sports,team,16,5,38,66150,,10.8
,Flamengo Los Grandes,team,5,16,9,50428,,0.88
DoRun,Miners,top,1,5,15,12333,225.0,3.2
Hugato,Miners,jng,9,2,8,15238,214.0,8.5
Anyyy,Miners,mid,7,2,11,14536,253.0,9.0
Celo,Miners,bot,3,2,10,15775,359.0,6.5
Sive,Miners,sup,3,4,12,9506,21.0,3.75
Hidan,INTZ,top,6,7,4,14537,264.0,1.43
Yampi,INTZ,jng,1,6,10,10347,187.0,1.83
NOsFerus,INTZ,mid,2,1,9,13137,302.0,11.0
micaO,INTZ,bot,5,3,5,15883,328.0,3.33
Jockster,INTZ,sup,1,6,6,7529,45.0,1.17
,Miners,team,23,15,56,67388,,5.27
,INTZ,team,15,23,34,61433,,2.13
Robo,LOUD,top,3,4,5,16374,368.0,2.0
Croc,LOUD,jng,1,4,8,12447,206.0,2.25
tinowns,LOUD,mid,2,3,4,14112,311.0,2.0
Brance,LOUD,bot,4,2,6,18941,365.0,5.0
Ceos,LOUD,sup,1,3,10,8911,52.0,3.67
Wizer,paiN Gaming,top,6,2,7,20775,432.0,6.5
CarioK,paiN Gaming,jng,1,1,12,12930,231.0,13.0
dyNquedo,paiN Gaming,mid,3,2,10,14421,283.0,6.5
Trigo,paiN Gaming,bot,6,2,5,17877,365.0,5.5
Damage,paiN Gaming,sup,0,4,13,9002,41.0,3.25
,LOUD,team,11,16,33,70785,,2.75
,paiN Gaming,team,16,11,47,75005,,5.73
Trap,Rensga eSports,top,1,5,1,11833,263.0,0.4
Minerva,Rensga eSports,jng,2,3,3,9522,170.0,1.67
Goku,Rensga eSports,mid,0,4,2,8943,216.0,0.5
NinjaKiwi,Rensga eSports,bot,3,4,1,10238,213.0,1.0
Mocha,Rensga eSports,sup,0,2,5,6140,17.0,2.5
Guigo,RED Canids,top,4,3,9,12539,213.0,4.33
Aegis,RED Canids,jng,5,0,6,12355,213.0,inf
Grevthar,RED Canids,mid,6,1,9,12593,242.0,15.0
TitaN,RED Canids,bot,1,0,3,12740,272.0,inf
Telas,RED Canids,sup,2,2,9,7280,13.0,5.5
,Rensga eSports,team,6,18,12,46676,,1.0
,RED Canids,team,18,6,36,57507,,9.0
Robo,LOUD,top,0,4,4,8881,200.0,1.0
Croc,LOUD,jng,3,6,2,9759,165.0,0.83
tinowns,LOUD,mid,3,2,5,9719,223.0,4.0
Brance,LOUD,bot,2,1,4,10195,238.0,6.0
Ceos,LOUD,sup,0,4,4,5451,8.0,1.0
Parang,KaBuM! e-Sports,top,6,1,6,13228,228.0,12.0
Wiz,KaBuM! e-Sports,jng,3,1,10,10767,169.0,13.0
Hauz,KaBuM! e-Sports,mid,4,3,7,12600,235.0,3.67
DudsTheBoy,KaBuM! e-Sports,bot,4,2,3,12385,247.0,3.5
Scuro,KaBuM! e-Sports,sup,0,1,6,6171,5.0,6.0
,LOUD,team,8,17,19,44005,,1.59
,KaBuM! e-Sports,team,17,8,32,55151,,6.12
Hidan,INTZ,top,0,4,7,16431,337.0,1.75
Yampi,INTZ,jng,3,4,8,15076,277.0,2.75
NOsFerus,INTZ,mid,3,3,10,16988,317.0,4.33
micaO,INTZ,bot,6,2,5,19830,381.0,5.5
Jockster,INTZ,sup,1,4,12,11115,38.0,3.25
fNb,FURIA,top,6,1,7,23211,502.0,13.0
Goot,FURIA,jng,6,2,5,15009,235.0,5.5
Envy,FURIA,mid,2,2,10,18129,355.0,6.0
Netuno,FURIA,bot,3,2,10,21930,508.0,6.5
RedBert,FURIA,sup,0,6,12,9504,36.0,2.0
,INTZ,team,13,17,42,79440,,3.24
,FURIA,team,17,13,44,87783,,4.69
Kiari,Liberty,top,3,2,1,18727,328.0,2.0
Disamis,Liberty,jng,0,3,3,12143,226.0,1.0
Krastyel,Liberty,mid,0,2,3,14155,314.0,1.5
Matsukaze,Liberty,bot,1,3,3,15637,352.0,1.33
Cavalo,Liberty,sup,0,2,3,8438,33.0,1.5
Tay,Flamengo Los Grandes,top,5,0,4,17732,390.0,inf
Geum go,Flamengo Los Grandes,jng,1,1,7,10945,171.0,8.0
Tutsz,Flamengo Los Grandes,mid,5,0,7,17142,359.0,inf
Flare,Flamengo Los Grandes,bot,1,0,9,15495,372.0,inf
Kuri,Flamengo Los Grandes,sup,0,3,10,8440,41.0,3.33
,Liberty,team,4,12,13,69100,,1.42
,Flamengo Los Grandes,team,12,4,37,69754,,12.25
Guigo,RED Canids,top,5,3,7,17113,335.0,4.0
Aegis,RED Canids,jng,0,3,10,13124,272.0,3.33
Grevthar,RED Canids,mid,3,1,9,14221,292.0,12.0
TitaN,RED Canids,bot,5,1,5,18769,346.0,10.0
Jojo,RED Canids,sup,2,1,11,10006,27.0,13.0
DoRun,Miners,top,1,3,8,16555,384.0,3.0
Hugato,Miners,jng,2,2,5,10825,181.0,3.5
Anyyy,Miners,mid,5,4,2,13506,301.0,1.75
Celo,Miners,bot,1,3,2,14293,351.0,1.0
Sive,Miners,sup,0,3,5,7832,20.0,1.67
,RED Canids,team,15,9,42,73233,,6.33
,Miners,team,9,15,22,63011,,2.07
Wizer,paiN Gaming,top,2,3,5,13401,257.0,2.33
CarioK,paiN Gaming,jng,6,1,3,11138,181.0,9.0
dyNquedo,paiN Gaming,mid,1,0,6,13499,304.0,inf
Trigo,paiN Gaming,bot,3,2,7,10685,80.0,5.0
Damage,paiN Gaming,sup,1,2,9,10406,183.0,5.0
Trap,Rensga eSports,top,6,4,1,13596,263.0,1.75
Minerva,Rensga eSports,jng,1,2,5,9906,180.0,3.0
Goku,Rensga eSports,mid,1,1,4,10791,258.0,5.0
NinjaKiwi,Rensga eSports,bot,0,4,1,10242,236.0,0.25
Mocha,Rensga eSports,sup,0,2,5,6339,13.0,2.5
,paiN Gaming,team,13,8,30,59129,,5.38
,Rensga eSports,team,8,13,16,50874,,1.85
Robo,LOUD,top,2,1,10,12583,249.0,12.0
Croc,LOUD,jng,5,3,10,10713,145.0,5.0
tinowns,LOUD,mid,8,0,11,14727,245.0,inf
Brance,LOUD,bot,6,1,8,12387,244.0,14.0
Ceos,LOUD,sup,0,3,8,6667,32.0,2.67
Kiari,Liberty,top,0,5,6,10126,218.0,1.2
Disamis,Liberty,jng,3,4,4,9266,147.0,1.75
Krastyel,Liberty,mid,4,4,4,10309,229.0,2.0
Matsukaze,Liberty,bot,0,4,4,9984,256.0,1.0
Cavalo,Liberty,sup,1,4,7,6311,35.0,2.0
,LOUD,team,21,8,47,57077,,8.5
,Liberty,team,8,21,25,45996,,1.57
Parang,KaBuM! e-Sports,top,4,4,2,14087,253.0,1.5
Wiz,KaBuM! e-Sports,jng,2,3,7,10402,171.0,3.0
Hauz,KaBuM! e-Sports,mid,4,2,4,15569,342.0,4.0
DudsTheBoy,KaBuM! e-Sports,bot,1,3,5,12302,290.0,2.0
Scuro,KaBuM! e-Sports,sup,1,4,8,7286,27.0,2.25
Wizer,paiN Gaming,top,5,2,8,17712,279.0,6.5
CarioK,paiN Gaming,jng,4,1,9,14153,234.0,13.0
dyNquedo,paiN Gaming,mid,2,2,9,15251,329.0,5.5
Trigo,paiN Gaming,bot,3,3,5,14842,304.0,2.67
Damage,paiN Gaming,sup,2,4,9,8762,35.0,2.75
,KaBuM! e-Sports,team,12,16,26,59646,,2.38
,paiN Gaming,team,16,12,40,70720,,4.67
Tay,Flamengo Los Grandes,top,4,1,3,12491,279.0,7.0
Geum go,Flamengo Los Grandes,jng,7,0,6,11661,172.0,inf
Tutsz,Flamengo Los Grandes,mid,3,0,8,12368,268.0,inf
Flare,Flamengo Los Grandes,bot,1,0,12,12769,274.0,inf
Kuri,Flamengo Los Grandes,sup,1,1,14,7364,28.0,15.0
Hidan,INTZ,top,0,3,2,8995,236.0,0.67
Yampi,INTZ,jng,0,4,1,8364,157.0,0.25
NOsFerus,INTZ,mid,1,2,1,9301,237.0,1.0
micaO,INTZ,bot,0,4,1,10583,244.0,0.25
Jockster,INTZ,sup,1,3,1,5949,29.0,0.67
,Flamengo Los Grandes,team,16,2,43,56653,,29.5
,INTZ,team,2,16,6,43192,,0.5
fNb,FURIA,top,5,1,9,15017,259.0,14.0
Goot,FURIA,jng,2,3,7,11782,183.0,3.0
Envy,FURIA,mid,5,2,6,15060,287.0,5.5
Netuno,FURIA,bot,6,2,6,16879,336.0,6.0
RedBert,FURIA,sup,0,2,13,8188,37.0,6.5
Guigo,RED Canids,top,3,4,4,13721,286.0,1.75
Aegis,RED Canids,jng,1,4,5,10077,208.0,1.5
Grevthar,RED Canids,mid,0,3,7,11757,296.0,2.33
TitaN,RED Canids,bot,6,4,4,14698,313.0,2.5
Jojo,RED Canids,sup,0,3,9,6772,36.0,3.0
,FURIA,team,18,10,41,66926,,5.9
,RED Canids,team,10,18,29,57025,,2.17
DoRun,Miners,top,6,0,11,13872,250.0,inf
Hugato,Miners,jng,3,0,13,11733,191.0,inf
Anyyy,Miners,mid,7,2,11,13724,261.0,9.0
Celo,Miners,bot,3,1,12,12648,239.0,15.0
Sive,Miners,sup,1,0,15,8003,40.0,inf
Trap,Rensga eSports,top,1,5,1,10968,258.0,0.4
Minerva,Rensga eSports,jng,0,5,3,8758,181.0,0.6
Goku,Rensga eSports,mid,0,3,3,9718,247.0,1.0
NinjaKiwi,Rensga eSports,bot,2,5,1,9716,207.0,0.6
Mocha,Rensga eSports,sup,0,2,3,7081,32.0,1.5
,Miners,team,20,3,62,59980,,27.33
,Rensga eSports,team,3,20,11,46241,,0.7
Hidan,INTZ,top,1,5,5,16894,358.0,1.2
Yampi,INTZ,jng,1,4,6,12818,213.0,1.75
NOsFerus,INTZ,mid,7,4,2,16651,328.0,2.25
micaO,INTZ,bot,3,1,7,19803,460.0,10.0
Jockster,INTZ,sup,1,10,5,9359,29.0,0.6
Robo,LOUD,top,8,2,8,22201,384.0,8.0
Croc,LOUD,jng,5,3,14,15985,222.0,6.33
tinowns,LOUD,mid,4,2,14,19786,324.0,9.0
Brance,LOUD,bot,7,1,10,21921,429.0,17.0
Ceos,LOUD,sup,0,5,16,10483,32.0,3.2
,INTZ,team,13,24,25,75525,,1.58
,LOUD,team,24,13,62,90376,,6.62
Wizer,paiN Gaming,top,6,0,4,18644,382.0,inf
CarioK,paiN Gaming,jng,4,1,3,12849,234.0,7.0
dyNquedo,paiN Gaming,mid,2,0,6,17134,396.0,inf
Trigo,paiN Gaming,bot,0,2,6,10424,80.0,3.0
Damage,paiN Gaming,sup,1,1,7,12051,215.0,8.0
DoRun,Miners,top,0,2,1,9799,217.0,0.5
Hugato,Miners,jng,2,3,1,11560,228.0,1.0
Anyyy,Miners,mid,0,2,1,13583,359.0,0.5
Celo,Miners,bot,1,4,3,16925,370.0,1.0
Sive,Miners,sup,1,2,3,7311,39.0,2.0
,paiN Gaming,team,13,4,26,71102,,9.75
,Miners,team,4,13,9,59178,,1.0
Boal,RED Canids,top,1,0,3,11558,260.0,inf
Aegis,RED Canids,jng,3,0,1,10421,189.0,inf
Grevthar,RED Canids,mid,0,1,7,10986,234.0,7.0
TitaN,RED Canids,bot,7,0,2,15207,311.0,inf
Jojo,RED Canids,sup,1,0,8,7309,43.0,inf
Tay,Flamengo Los Grandes,top,0,3,0,9447,238.0,0.0
Geum go,Flamengo Los Grandes,jng,0,3,1,8092,171.0,0.33
Tutsz,Flamengo Los Grandes,mid,1,1,0,11647,322.0,1.0
Flare,Flamengo Los Grandes,bot,0,3,0,8995,234.0,0.0
Kuri,Flamengo Los Grandes,sup,0,2,0,5373,18.0,0.0
,RED Canids,team,12,1,21,55481,,33.0
,Flamengo Los Grandes,team,1,12,1,43554,,0.17
Kiari,Liberty,top,4,4,10,13128,244.0,3.5
Disamis,Liberty,jng,1,2,15,11504,187.0,8.0
Krastyel,Liberty,mid,13,2,10,18408,318.0,11.5
Matsukaze,Liberty,bot,7,4,16,15895,290.0,5.75
Cavalo,Liberty,sup,3,3,23,10635,14.0,8.67
Parang,KaBuM! e-Sports,top,5,6,6,14578,280.0,1.83
Wiz,KaBuM! e-Sports,jng,0,6,14,11984,233.0,2.33
Hauz,KaBuM! e-Sports,mid,3,4,7,13357,307.0,2.5
DudsTheBoy,KaBuM! e-Sports,bot,6,6,7,12030,77.0,2.17
Scuro,KaBuM! e-Sports,sup,1,6,8,10462,175.0,1.5
,Liberty,team,28,15,74,69570,,6.8
,KaBuM! e-Sports,team,15,28,42,62411,,2.04
Trap,Rensga eSports,top,1,1,7,11565,252.0,8.0
Minerva,Rensga eSports,jng,6,1,6,12533,207.0,12.0
Goku,Rensga eSports,mid,2,2,6,11477,245.0,4.0
NinjaKiwi,Rensga eSports,bot,8,0,10,18025,357.0,inf
Mocha,Rensga eSports,sup,1,0,15,7996,32.0,inf
fNb,FURIA,top,0,4,1,12150,293.0,0.25
Ranger,FURIA,jng,1,4,3,9299,163.0,1.0
Envy,FURIA,mid,1,3,1,11500,291.0,0.67
Netuno,FURIA,bot,2,2,1,14004,327.0,1.5
RedBert,FURIA,sup,0,5,3,6252,40.0,0.6
,Rensga eSports,team,18,4,44,61596,,15.5
,FURIA,team,4,18,9,53205,,0.72
Kiari,Liberty,top,2,3,7,16036,336.0,3.0
Disamis,Liberty,jng,5,2,9,13889,221.0,7.0
Krastyel,Liberty,mid,3,2,11,15936,311.0,7.0
Matsukaze,Liberty,bot,8,1,6,18010,331.0,14.0
Cavalo,Liberty,sup,0,3,14,8364,27.0,4.67
Wizer,paiN Gaming,top,2,6,5,14514,292.0,1.17
CarioK,paiN Gaming,jng,1,4,7,11656,205.0,2.0
dyNquedo,paiN Gaming,mid,2,1,8,13738,318.0,10.0
Trigo,paiN Gaming,bot,4,3,5,16096,366.0,3.0
Damage,paiN Gaming,sup,2,4,8,8049,31.0,2.5
,Liberty,team,18,11,47,72235,,5.91
,paiN Gaming,team,11,18,33,64053,,2.44
Robo,LOUD,top,10,5,6,21577,461.0,3.2
Croc,LOUD,jng,1,11,10,10553,159.0,1.0
tinowns,LOUD,mid,2,3,9,13241,281.0,3.67
Brance,LOUD,bot,3,3,8,16619,332.0,3.67
Ceos,LOUD,sup,0,6,11,8016,32.0,1.83
Boal,RED Canids,top,8,5,11,17989,280.0,3.8
Aegis,RED Canids,jng,3,1,11,14787,265.0,14.0
Grevthar,RED Canids,mid,9,1,10,18855,302.0,19.0
TitaN,RED Canids,bot,7,2,15,20151,379.0,11.0
Jojo,RED Canids,sup,1,7,20,10618,50.0,3.0
,LOUD,team,16,28,44,70006,,2.14
,RED Canids,team,28,16,67,82400,,5.94
fNb,FURIA,top,4,0,3,16328,359.0,inf
Goot,FURIA,jng,1,4,5,10237,172.0,1.5
Envy,FURIA,mid,3,1,4,12131,254.0,7.0
Netuno,FURIA,bot,5,1,6,15653,336.0,11.0
RedBert,FURIA,sup,4,1,10,9378,19.0,14.0
DoRun,Miners,top,0,2,4,10877,265.0,2.0
Hugato,Miners,jng,2,3,3,9574,185.0,1.67
Anyyy,Miners,mid,1,3,3,11752,290.0,1.33
Celo,Miners,bot,3,5,2,12866,290.0,1.0
Sive,Miners,sup,1,4,3,6637,21.0,1.0
,FURIA,team,17,7,28,63727,,6.43
,Miners,team,7,17,15,51706,,1.29
Tay,Flamengo Los Grandes,top,1,1,12,13743,280.0,13.0
Geum go,Flamengo Los Grandes,jng,4,1,12,12561,196.0,16.0
Tutsz,Flamengo Los Grandes,mid,7,2,7,15505,307.0,7.0
Flare,Flamengo Los Grandes,bot,6,2,10,11154,43.0,8.0
Kuri,Flamengo Los Grandes,sup,0,0,18,11885,255.0,inf
Trap,Rensga eSports,top,1,3,4,11004,245.0,1.67
Minerva,Rensga eSports,jng,1,3,4,10474,197.0,1.67
Goku,Rensga eSports,mid,1,4,4,11113,233.0,1.25
NinjaKiwi,Rensga eSports,bot,2,4,3,14147,333.0,1.25
Mocha,Rensga eSports,sup,1,4,4,7169,35.0,1.25
,Flamengo Los Grandes,team,18,6,59,64848,,12.83
,Rensga eSports,team,6,18,19,53907,,1.39
Parang,KaBuM! e-Sports,top,1,2,5,12380,265.0,3.0
Wiz,KaBuM! e-Sports,jng,3,2,5,10410,170.0,4.0
Hauz,KaBuM! e-Sports,mid,0,2,7,12277,255.0,3.5
DudsTheBoy,KaBuM! e-Sports,bot,5,3,3,14116,240.0,2.67
Scuro,KaBuM! e-Sports,sup,0,1,7,7026,11.0,7.0
Hidan,INTZ,top,1,2,1,11031,268.0,1.0
Yampi,INTZ,jng,0,2,3,8929,171.0,1.5
NOsFerus,INTZ,mid,6,1,3,11219,222.0,9.0
micaO,INTZ,bot,3,2,3,11353,248.0,3.0
Jockster,INTZ,sup,0,2,7,6611,27.0,3.5
,KaBuM! e-Sports,team,9,10,27,56209,,3.6
,INTZ,team,10,9,17,49143,,3.0
DoRun,Miners,top,3,0,11,16371,338.0,inf
