playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
,Vivo Keyd,team,10,4,31,57947,,10.25
,Prodigy Esports,team,4,10,10,48428,,1.4
Yang,KaBuM! e-Sports,top,10,3,7,15964,260.0,5.67
Revolta,KaBuM! e-Sports,jng,4,4,6,10749,159.0,2.5
Tutsz,KaBuM! e-Sports,mid,2,2,7,13099,321.0,4.5
Disave,KaBuM! e-Sports,bot,3,4,5,13188,304.0,2.0
Ceos,KaBuM! e-Sports,sup,0,4,6,6367,25.0,1.5
JackPoT,Santos e-Sports,top,6,7,4,12294,198.0,1.43
Hyoga,Santos e-Sports,jng,3,3,10,11163,191.0,4.33
Rainbow,Santos e-Sports,mid,4,5,8,14140,303.0,2.4
Sarkis,Santos e-Sports,bot,4,2,11,15816,318.0,7.5
Hawk,Santos e-Sports,sup,0,2,7,7713,46.0,3.5
,KaBuM! e-Sports,team,19,17,31,59367,,2.94
,Santos e-Sports,team,17,19,40,61126,,3.0
Tay,INTZ,top,1,4,1,9915,260.0,0.5
Shini,INTZ,jng,0,4,3,7494,139.0,0.75
Envy,INTZ,mid,1,5,2,9177,217.0,0.6
micaO,INTZ,bot,1,3,0,9640,254.0,0.33
RedBert,INTZ,sup,0,2,3,5495,38.0,1.5
Robo,paiN Gaming,top,7,1,8,11599,194.0,15.0
CarioK,paiN Gaming,jng,5,0,9,11677,205.0,inf
tinowns,paiN Gaming,mid,2,1,14,10914,224.0,16.0
brTT,paiN Gaming,bot,4,0,5,14232,318.0,inf
esA,paiN Gaming,sup,0,1,13,6825,30.0,13.0
,INTZ,team,3,18,9,41721,,0.67
,paiN Gaming,team,18,3,49,55247,,22.33
Boal,Flamengo Esports,top,0,5,4,9785,236.0,0.8
Ranger,Flamengo Esports,jng,0,3,5,8590,163.0,1.67
Goku,Flamengo Esports,mid,4,4,2,11094,251.0,1.5
Luskka,Flamengo Esports,bot,2,3,2,11188,267.0,1.33
Reven,Flamengo Esports,sup,1,6,6,6411,43.0,1.17
Tyrin,FURIA Esports,top,4,0,12,13043,233.0,inf
Sting,FURIA Esports,jng,3,1,9,10530,147.0,12.0
Anyyy,FURIA Esports,mid,9,2,8,14125,289.0,8.5
Alternative,FURIA Esports,bot,3,0,12,13621,279.0,inf
Damage,FURIA Esports,sup,2,4,11,7944,34.0,3.25
,Flamengo Esports,team,7,21,19,47068,,1.24
,FURIA Esports,team,21,7,52,59263,,10.43
Tay,INTZ,top,1,2,1,10458,247.0,1.0
Shini,INTZ,jng,0,4,4,10084,207.0,1.0
Envy,INTZ,mid,1,3,2,11463,298.0,1.0
micaO,INTZ,bot,4,2,1,13021,247.0,2.5
RedBert,INTZ,sup,1,3,3,7024,46.0,1.33
JackPoT,Santos e-Sports,top,5,2,6,15313,286.0,5.5
Hyoga,Santos e-Sports,jng,0,1,14,10358,174.0,14.0
Rainbow,Santos e-Sports,mid,4,1,8,13777,306.0,12.0
Juzo,Santos e-Sports,bot,3,1,5,13167,281.0,8.0
Hawk,Santos e-Sports,sup,2,2,12,8234,39.0,7.0
,INTZ,team,7,14,11,52050,,1.29
,Santos e-Sports,team,14,7,45,60849,,8.43
Robo,paiN Gaming,top,4,4,3,12715,239.0,1.75
CarioK,paiN Gaming,jng,1,0,8,10339,209.0,inf
tinowns,paiN Gaming,mid,9,0,3,13807,229.0,inf
brTT,paiN Gaming,bot,3,1,4,12938,249.0,7.0
esA,paiN Gaming,sup,0,1,10,7657,42.0,10.0
Hidan,Vivo Keyd,top,0,5,5,9198,202.0,1.0
Minerva,Vivo Keyd,jng,4,4,0,9556,176.0,1.0
NOsFerus,Vivo Keyd,mid,1,3,1,8866,210.0,0.67
Klaus,Vivo Keyd,bot,1,2,0,9649,257.0,0.5
Professor,Vivo Keyd,sup,0,3,2,5764,40.0,0.67
,paiN Gaming,team,17,6,28,57456,,7.5
,Vivo Keyd,team,6,17,8,43033,,0.82
fNb,Prodigy Esports,top,6,4,3,12334,246.0,2.25
Yampi,Prodigy Esports,jng,5,1,6,10892,187.0,11.0
dyNquedo,Prodigy Esports,mid,0,4,9,8581,180.0,2.25
Garo,Prodigy Esports,bot,1,2,5,10645,248.0,3.0
Wos,Prodigy Esports,sup,0,6,10,6042,25.0,1.67
Boal,Flamengo Esports,top,3,3,9,11211,216.0,4.0
Ranger,Flamengo Esports,jng,4,1,10,11058,163.0,14.0
Goku,Flamengo Esports,mid,2,2,8,11835,262.0,5.0
Bvoy,Flamengo Esports,bot,8,1,6,14222,301.0,14.0
Luci,Flamengo Esports,sup,0,5,10,6721,34.0,2.0
,Prodigy Esports,team,12,17,33,48494,,2.65
,Flamengo Esports,team,17,12,43,55047,,5.0
Tyrin,FURIA Esports,top,6,6,7,17006,294.0,2.17
Sting,FURIA Esports,jng,3,6,12,14312,251.0,2.5
Anyyy,FURIA Esports,mid,4,6,13,19683,429.0,2.83
Alternative,FURIA Esports,bot,6,4,12,14451,97.0,4.5
Damage,FURIA Esports,sup,1,7,15,13088,209.0,2.29
Yang,KaBuM! e-Sports,top,11,5,7,20638,325.0,3.6
Revolta,KaBuM! e-Sports,jng,2,4,17,13280,198.0,4.75
Tutsz,KaBuM! e-Sports,mid,6,6,7,19757,411.0,2.17
Disave,KaBuM! e-Sports,bot,10,3,11,20929,376.0,7.0
Ceos,KaBuM! e-Sports,sup,0,2,24,11047,43.0,12.0
,FURIA Esports,team,20,29,59,78540,,2.72
,KaBuM! e-Sports,team,29,20,66,85651,,4.75
JackPoT,Santos e-Sports,top,4,6,9,13403,246.0,2.17
Hyoga,Santos e-Sports,jng,0,7,8,10332,166.0,1.14
Rainbow,Santos e-Sports,mid,8,9,4,15344,237.0,1.33
Juzo,Santos e-Sports,bot,0,6,6,11277,265.0,1.0
Hawk,Santos e-Sports,sup,3,3,3,7770,36.0,2.0
Tyrin,FURIA Esports,top,4,3,20,12634,201.0,8.0
Sting,FURIA Esports,jng,5,2,19,12534,152.0,12.0
Anyyy,FURIA Esports,mid,11,3,9,15402,268.0,6.67
Alternative,FURIA Esports,bot,11,3,7,16701,331.0,6.0
Damage,FURIA Esports,sup,0,4,11,7657,32.0,2.75
,Santos e-Sports,team,15,31,30,58126,,1.45
,FURIA Esports,team,31,15,66,64928,,6.47
Boal,Flamengo Esports,top,5,5,3,13215,237.0,1.6
Ranger,Flamengo Esports,jng,2,3,7,11240,174.0,3.0
Goku,Flamengo Esports,mid,1,2,8,12784,284.0,4.5
Bvoy,Flamengo Esports,bot,7,1,6,16667,316.0,13.0
Luci,Flamengo Esports,sup,2,2,10,8871,36.0,6.0
Hidan,Vivo Keyd,top,2,4,6,10783,218.0,2.0
Minerva,Vivo Keyd,jng,2,3,6,10150,184.0,2.67
NOsFerus,Vivo Keyd,mid,6,2,2,14730,306.0,4.0
Klaus,Vivo Keyd,bot,3,3,5,12974,300.0,2.67
Professor,Vivo Keyd,sup,0,5,7,6675,29.0,1.4
,Flamengo Esports,team,17,13,34,62777,,3.92
,Vivo Keyd,team,13,17,26,55312,,2.29
Yang,KaBuM! e-Sports,top,4,5,3,15774,318.0,1.4
Revolta,KaBuM! e-Sports,jng,1,5,11,12341,208.0,2.4
Tutsz,KaBuM! e-Sports,mid,5,4,6,17901,411.0,2.75
DudsTheBoy,KaBuM! e-Sports,bot,2,5,7,17043,414.0,1.8
Ceos,KaBuM! e-Sports,sup,0,2,11,8535,33.0,5.5
Robo,paiN Gaming,top,7,4,4,20496,375.0,2.75
CarioK,paiN Gaming,jng,2,3,11,14259,227.0,4.33
tinowns,paiN Gaming,mid,3,1,16,16652,334.0,19.0
brTT,paiN Gaming,bot,8,4,6,19264,366.0,3.5
esA,paiN Gaming,sup,1,0,14,10637,49.0,inf
,KaBuM! e-Sports,team,12,21,38,71594,,2.38
,paiN Gaming,team,21,12,51,81308,,6.0
Tay,INTZ,top,3,2,6,14712,286.0,4.5
Shini,INTZ,jng,0,1,4,9853,167.0,4.0
Envy,INTZ,mid,4,0,5,15397,307.0,inf
micaO,INTZ,bot,3,3,4,14105,306.0,2.33
RedBert,INTZ,sup,1,2,5,7478,28.0,3.0
fNb,Prodigy Esports,top,2,4,2,11329,262.0,1.0
Yampi,Prodigy Esports,jng,2,1,5,9836,179.0,7.0
dyNquedo,Prodigy Esports,mid,1,2,6,11612,272.0,3.5
Garo,Prodigy Esports,bot,3,3,3,12324,260.0,2.0
Wos,Prodigy Esports,sup,0,1,6,6647,28.0,6.0
,INTZ,team,11,8,24,61545,,4.38
,Prodigy Esports,team,8,11,22,51748,,2.73
Yang,KaBuM! e-Sports,top,3,4,3,10439,188.0,1.5
Revolta,KaBuM! e-Sports,jng,2,3,5,11214,175.0,2.33
Tutsz,KaBuM! e-Sports,mid,2,4,5,10969,233.0,1.75
DudsTheBoy,KaBuM! e-Sports,bot,3,4,3,10672,227.0,1.5
Ceos,KaBuM! e-Sports,sup,0,6,6,5922,27.0,1.0
Boal,Flamengo Esports,top,9,2,4,14111,258.0,6.5
Ranger,Flamengo Esports,jng,2,4,14,9900,139.0,4.0
Goku,Flamengo Esports,mid,5,2,9,11562,213.0,7.0
Bvoy,Flamengo Esports,bot,4,1,12,13122,265.0,16.0
Luci,Flamengo Esports,sup,1,1,14,7556,36.0,15.0
,KaBuM! e-Sports,team,10,21,22,49216,,1.52
,Flamengo Esports,team,21,10,53,56251,,7.4
fNb,Prodigy Esports,top,2,3,4,9569,192.0,2.0
Yampi,Prodigy Esports,jng,2,3,5,7975,120.0,2.33
dyNquedo,Prodigy Esports,mid,2,3,5,9478,211.0,2.33
Garo,Prodigy Esports,bot,2,4,4,9787,212.0,1.5
Wos,Prodigy Esports,sup,2,3,2,6014,32.0,1.33
JackPoT,Santos e-Sports,top,3,4,4,10187,189.0,1.75
Hyoga,Santos e-Sports,jng,5,2,7,11228,178.0,6.0
Rainbow,Santos e-Sports,mid,1,3,4,9456,187.0,1.67
Sarkis,Santos e-Sports,bot,4,0,9,11256,217.0,inf
Hawk,Santos e-Sports,sup,3,1,10,7954,33.0,13.0
,Prodigy Esports,team,10,16,20,42823,,1.88
,Santos e-Sports,team,16,10,34,50081,,5.0
Robo,paiN Gaming,top,4,1,3,14795,291.0,7.0
CarioK,paiN Gaming,jng,5,0,8,12603,232.0,inf
tinowns,paiN Gaming,mid,2,1,14,13247,251.0,16.0
brTT,paiN Gaming,bot,6,1,10,15806,324.0,16.0
esA,paiN Gaming,sup,4,2,11,8784,46.0,7.5
Tyrin,FURIA Esports,top,1,4,2,10563,220.0,0.75
Sting,FURIA Esports,jng,0,5,1,8145,142.0,0.2
Anyyy,FURIA Esports,mid,1,3,2,12482,313.0,1.0
Alternative,FURIA Esports,bot,3,6,2,11944,270.0,0.83
Damage,FURIA Esports,sup,0,3,4,6620,46.0,1.33
,paiN Gaming,team,21,5,46,65235,,13.4
,FURIA Esports,team,5,21,11,49754,,0.76
Hidan,Vivo Keyd,top,7,3,4,12994,228.0,3.67
Minerva,Vivo Keyd,jng,4,1,14,12101,189.0,18.0
NOsFerus,Vivo Keyd,mid,6,3,6,14340,287.0,4.0
Klaus,Vivo Keyd,bot,3,1,8,14322,320.0,11.0
Professor,Vivo Keyd,sup,0,1,14,8270,38.0,14.0
Tay,INTZ,top,5,3,2,15286,321.0,2.33
Shini,INTZ,jng,2,5,2,9582,159.0,0.8
Envy,INTZ,mid,1,3,2,11433,267.0,1.0
micaO,INTZ,bot,1,4,0,11791,272.0,0.25
RedBert,INTZ,sup,0,5,3,6402,36.0,0.6
,Vivo Keyd,team,20,9,46,62027,,7.33
,INTZ,team,9,20,9,54494,,0.9
Robo,paiN Gaming,top,6,5,4,14934,271.0,2.0
CarioK,paiN Gaming,jng,5,2,5,13456,240.0,5.0
tinowns,paiN Gaming,mid,2,2,11,14485,259.0,6.5
brTT,paiN Gaming,bot,3,3,8,16022,338.0,3.67
esA,paiN Gaming,sup,0,4,10,8148,39.0,2.5
fNb,Prodigy Esports,top,2,3,4,13354,321.0,2.0
Yampi,Prodigy Esports,jng,2,3,10,11064,185.0,4.0
dyNquedo,Prodigy Esports,mid,8,5,6,13275,220.0,2.8
Garo,Prodigy Esports,bot,4,1,7,13814,288.0,11.0
Wos,Prodigy Esports,sup,0,4,8,7281,39.0,2.0
,paiN Gaming,team,16,16,38,67045,,3.38
,Prodigy Esports,team,16,16,35,58788,,3.19
Tay,INTZ,top,4,1,6,11789,214.0,10.0
Shini,INTZ,jng,3,0,11,10658,169.0,inf
Envy,INTZ,mid,4,1,8,11973,242.0,12.0
micaO,INTZ,bot,6,2,5,12775,231.0,5.5
RedBert,INTZ,sup,0,0,15,7261,32.0,inf
Yang,KaBuM! e-Sports,top,0,2,3,8390,194.0,1.5
Revolta,KaBuM! e-Sports,jng,0,4,3,8155,162.0,0.75
Tutsz,KaBuM! e-Sports,mid,3,5,0,9946,208.0,0.6
DudsTheBoy,KaBuM! e-Sports,bot,1,3,1,10557,265.0,0.67
Ceos,KaBuM! e-Sports,sup,0,3,3,5910,17.0,1.0
,INTZ,team,17,4,45,54456,,15.5
,KaBuM! e-Sports,team,4,17,10,42958,,0.82
Boal,Flamengo Esports,top,9,1,11,16049,261.0,20.0
Ranger,Flamengo Esports,jng,3,7,19,12173,169.0,3.14
Goku,Flamengo Esports,mid,6,2,17,15416,271.0,11.5
Bvoy,Flamengo Esports,bot,12,2,7,17814,312.0,9.5
Luci,Flamengo Esports,sup,1,4,13,8267,40.0,3.5
JackPoT,Santos e-Sports,top,3,10,7,11222,192.0,1.0
Hyoga,Santos e-Sports,jng,4,7,7,10791,136.0,1.57
Rainbow,Santos e-Sports,mid,7,6,7,15968,309.0,2.33
Sarkis,Santos e-Sports,bot,2,5,7,12269,275.0,1.8
Hawk,Santos e-Sports,sup,0,4,9,7444,42.0,2.25
,Flamengo Esports,team,31,16,67,69719,,6.12
,Santos e-Sports,team,16,32,37,57694,,1.66
Tyrin,FURIA Esports,top,6,2,3,17093,325.0,4.5
Sting,FURIA Esports,jng,0,0,8,10199,187.0,inf
Anyyy,FURIA Esports,mid,1,0,9,13199,305.0,inf
Alternative,FURIA Esports,bot,5,2,4,14127,291.0,4.5
Damage,FURIA Esports,sup,1,0,7,7893,42.0,inf
Hidan,Vivo Keyd,top,0,4,3,11897,251.0,0.75
Minerva,Vivo Keyd,jng,1,2,2,10846,198.0,1.5
NOsFerus,Vivo Keyd,mid,3,2,0,14474,321.0,1.5
Klaus,Vivo Keyd,bot,0,2,0,11364,288.0,0.0
Professor,Vivo Keyd,sup,0,3,1,6564,30.0,0.33
,FURIA Esports,team,13,4,31,62511,,11.0
,Vivo Keyd,team,4,13,6,55145,,0.77
Boal,Flamengo Esports,top,5,5,5,13212,235.0,2.0
Ranger,Flamengo Esports,jng,3,3,8,13351,235.0,3.67
Goku,Flamengo Esports,mid,2,5,11,14750,286.0,2.6
Bvoy,Flamengo Esports,bot,7,3,7,16749,305.0,4.67
Luci,Flamengo Esports,sup,0,8,9,8355,46.0,1.12
Robo,paiN Gaming,top,7,6,8,15611,266.0,2.5
CarioK,paiN Gaming,jng,7,3,13,15978,258.0,6.67
tinowns,paiN Gaming,mid,2,0,14,15080,316.0,inf
brTT,paiN Gaming,bot,6,5,11,15914,316.0,3.4
esA,paiN Gaming,sup,2,3,14,9423,43.0,5.33
,Flamengo Esports,team,17,24,40,66417,,2.38
,paiN Gaming,team,24,17,60,72006,,4.94
Hidan,Vivo Keyd,top,2,6,3,8259,184.0,0.83
Minerva,Vivo Keyd,jng,1,2,5,8105,147.0,3.0
NOsFerus,Vivo Keyd,mid,3,6,1,8777,164.0,0.67
Klaus,Vivo Keyd,bot,1,1,2,8929,237.0,3.0
Professor,Vivo Keyd,sup,1,2,4,5920,23.0,2.5
JackPoT,Santos e-Sports,top,6,3,3,13180,232.0,3.0
Hyoga,Santos e-Sports,jng,4,0,6,10286,173.0,inf
Rainbow,Santos e-Sports,mid,3,3,6,12316,257.0,3.0
Sarkis,Santos e-Sports,bot,3,1,1,10428,238.0,4.0
Hawk,Santos e-Sports,sup,1,1,4,6400,25.0,5.0
,Vivo Keyd,team,8,17,15,39990,,1.35
,Santos e-Sports,team,17,8,20,52610,,4.62
Tay,INTZ,top,2,1,1,9796,179.0,3.0
Shini,INTZ,jng,3,0,9,10777,168.0,inf
Envy,INTZ,mid,2,1,6,12910,292.0,8.0
micaO,INTZ,bot,3,0,7,13065,271.0,inf
RedBert,INTZ,sup,3,2,8,8880,59.0,5.5
Tyrin,FURIA Esports,top,2,2,0,9312,187.0,1.0
Sting,FURIA Esports,jng,1,4,1,8459,160.0,0.5
Anyyy,FURIA Esports,mid,0,2,1,11533,327.0,0.5
Alternative,FURIA Esports,bot,1,3,0,10692,254.0,0.33
Damage,FURIA Esports,sup,0,2,2,6025,42.0,1.0
,INTZ,team,13,4,31,55428,,11.0
,FURIA Esports,team,4,13,4,46021,,0.62
Yang,KaBuM! e-Sports,top,5,0,7,12792,225.0,inf
Revolta,KaBuM! e-Sports,jng,5,2,7,12104,200.0,6.0
Tutsz,KaBuM! e-Sports,mid,3,2,12,12222,272.0,7.5
DudsTheBoy,KaBuM! e-Sports,bot,1,2,15,8573,39.0,8.0
Ceos,KaBuM! e-Sports,sup,3,2,10,9858,156.0,6.5
fNb,Prodigy Esports,top,0,3,1,9992,244.0,0.33
Yampi,Prodigy Esports,jng,1,5,6,8541,132.0,1.4
dyNquedo,Prodigy Esports,mid,2,3,3,10476,236.0,1.67
Garo,Prodigy Esports,bot,4,3,2,12086,248.0,2.0
Wos,Prodigy Esports,sup,1,3,5,6595,26.0,2.0
,KaBuM! e-Sports,team,17,8,51,55549,,8.5
,Prodigy Esports,team,8,17,17,47690,,1.47
Yang,KaBuM! e-Sports,top,5,3,4,17760,359.0,3.0
Revolta,KaBuM! e-Sports,jng,6,1,12,14335,195.0,18.0
Tutsz,KaBuM! e-Sports,mid,3,6,13,16562,338.0,2.67
DudsTheBoy,KaBuM! e-Sports,bot,8,3,10,21198,438.0,6.0
Ceos,KaBuM! e-Sports,sup,1,2,13,10065,37.0,7.0
Hidan,Vivo Keyd,top,6,5,5,15917,294.0,2.2
Minerva,Vivo Keyd,jng,0,5,6,11463,226.0,1.2
NOsFerus,Vivo Keyd,mid,4,6,3,16315,370.0,1.17
Drop,Vivo Keyd,bot,4,2,7,16049,341.0,5.5
Professor,Vivo Keyd,sup,1,5,7,8923,50.0,1.6
,KaBuM! e-Sports,team,23,15,52,79920,,5.0
,Vivo Keyd,team,15,23,28,68667,,1.87
Robo,paiN Gaming,top,3,1,7,10542,188.0,10.0
CarioK,paiN Gaming,jng,3,0,7,8850,160.0,inf
tinowns,paiN Gaming,mid,5,2,8,10488,201.0,6.5
brTT,paiN Gaming,bot,6,0,3,11650,241.0,inf
esA,paiN Gaming,sup,1,1,8,6573,37.0,9.0
JackPoT,Santos e-Sports,top,1,5,0,8182,195.0,0.2
Hyoga,Santos e-Sports,jng,1,4,3,7127,124.0,1.0
Rainbow,Santos e-Sports,mid,1,3,3,8864,204.0,1.33
Sarkis,Santos e-Sports,bot,1,2,0,8070,208.0,0.5
Hawk,Santos e-Sports,sup,0,4,2,5076,41.0,0.5
,paiN Gaming,team,18,4,33,48103,,12.75
,Santos e-Sports,team,4,18,8,37319,,0.67
Tay,INTZ,top,4,1,3,15227,296.0,7.0
Shini,INTZ,jng,0,2,6,11163,204.0,3.0
Envy,INTZ,mid,6,1,6,14115,276.0,12.0
micaO,INTZ,bot,2,0,8,13158,282.0,inf
RedBert,INTZ,sup,1,0,10,8165,41.0,inf
Boal,Flamengo Esports,top,1,3,0,11143,268.0,0.33
Ranger,Flamengo Esports,jng,0,3,3,9381,192.0,1.0
Goku,Flamengo Esports,mid,1,3,3,10414,256.0,1.33
Bvoy,Flamengo Esports,bot,2,2,2,13826,350.0,2.0
Luci,Flamengo Esports,sup,0,2,3,7135,44.0,1.5
,INTZ,team,13,4,33,61828,,11.5
,Flamengo Esports,team,4,13,11,51899,,1.15
fNb,Prodigy Esports,top,3,1,5,11983,236.0,8.0
Yampi,Prodigy Esports,jng,2,0,6,8635,127.0,inf
dyNquedo,Prodigy Esports,mid,7,1,3,11315,229.0,10.0
Garo,Prodigy Esports,bot,1,1,7,6558,23.0,8.0
Wos,Prodigy Esports,sup,1,0,4,8557,170.0,inf
Tyrin,FURIA Esports,top,0,4,0,7241,173.0,0.0
Sting,FURIA Esports,jng,0,2,0,7642,164.0,0.0
Anyyy,FURIA Esports,mid,1,1,0,10630,260.0,1.0
Alternative,FURIA Esports,bot,2,4,1,10276,220.0,0.75
Damage,FURIA Esports,sup,0,3,3,5570,33.0,1.0
,Prodigy Esports,team,14,3,25,47048,,13.0
,FURIA Esports,team,3,14,4,41359,,0.5
JackPoT,Santos e-Sports,top,3,2,7,12332,227.0,5.0
Hyoga,Santos e-Sports,jng,2,2,11,10848,142.0,6.5
Rainbow,Santos e-Sports,mid,6,3,8,13657,279.0,4.67
Sarkis,Santos e-Sports,sup,2,1,13,9674,49.0,15.0
Juzo,Santos e-Sports,bot,4,4,6,14135,263.0,2.5
Yang,KaBuM! e-Sports,top,4,3,3,12061,245.0,2.33
Revolta,KaBuM! e-Sports,jng,2,2,5,9422,167.0,3.5
Tutsz,KaBuM! e-Sports,mid,3,4,3,11670,271.0,1.5
DudsTheBoy,KaBuM! e-Sports,bot,1,5,5,11220,258.0,1.2
Ceos,KaBuM! e-Sports,sup,2,3,9,7407,38.0,3.67
,Santos e-Sports,team,17,12,45,60646,,5.17
,KaBuM! e-Sports,team,12,17,25,51780,,2.18
Tyrin,FURIA Esports,top,2,2,11,13239,244.0,6.5
Sting,FURIA Esports,jng,8,1,8,12653,139.0,16.0
Anyyy,FURIA Esports,mid,7,2,9,13985,264.0,8.0
Alternative,FURIA Esports,bot,8,5,8,14129,234.0,3.2
Damage,FURIA Esports,sup,0,6,13,7041,29.0,2.17
Boal,Flamengo Esports,top,0,4,3,8992,210.0,0.75
Ranger,Flamengo Esports,jng,2,5,8,9258,143.0,2.0
Goku,Flamengo Esports,mid,5,4,3,12384,271.0,2.0
Bvoy,Flamengo Esports,bot,8,5,4,13089,253.0,2.4
Luci,Flamengo Esports,sup,1,7,12,7065,28.0,1.86
,FURIA Esports,team,25,16,49,61047,,4.62
,Flamengo Esports,team,16,25,30,50788,,1.84
fNb,Prodigy Esports,top,3,1,5,11709,248.0,8.0
Yampi,Prodigy Esports,jng,2,0,7,9961,156.0,inf
dyNquedo,Prodigy Esports,mid,3,0,6,11559,205.0,inf
Garo,Prodigy Esports,bot,6,0,4,13509,257.0,inf
Wos,Prodigy Esports,sup,0,0,9,7053,44.0,inf
Hidan,Vivo Keyd,top,0,5,0,8561,229.0,0.0
Minerva,Vivo Keyd,jng,0,0,1,7719,165.0,inf
NOsFerus,Vivo Keyd,mid,0,2,1,9861,265.0,0.5
Drop,Vivo Keyd,bot,1,5,0,10182,228.0,0.2
Professor,Vivo Keyd,sup,0,2,1,5559,45.0,0.5
,Prodigy Esports,team,14,1,31,53791,,45.0
,Vivo Keyd,team,1,14,3,41882,,0.29
Robo,paiN Gaming,top,4,4,6,10000,165.0,2.5
CarioK,paiN Gaming,jng,7,0,10,11377,190.0,inf
tinowns,paiN Gaming,mid,5,0,9,10294,176.0,inf
brTT,paiN Gaming,bot,6,0,10,13001,234.0,inf
esA,paiN Gaming,sup,0,0,13,6567,36.0,inf
Tay,INTZ,top,1,4,2,8879,169.0,0.75
Shini,INTZ,jng,2,6,2,7353,132.0,0.67
Envy,INTZ,mid,0,3,1,6820,161.0,0.33
micaO,INTZ,bot,1,6,0,8038,194.0,0.17
RedBert,INTZ,sup,0,4,1,5022,33.0,0.25
,paiN Gaming,team,22,4,48,51239,,17.5
,INTZ,team,4,23,6,36112,,0.43
JackPoT,Santos e-Sports,mid,2,8,2,10438,221.0,0.5
Aryze,Santos e-Sports,top,1,7,5,12097,274.0,0.86
Rainbow,Santos e-Sports,jng,4,2,5,9459,134.0,4.5
Juzo,Santos e-Sports,bot,2,4,3,11161,267.0,1.25
Hawk,Santos e-Sports,sup,0,3,3,6017,40.0,1.0
Tay,INTZ,top,6,2,5,12323,213.0,5.5
Shini,INTZ,jng,6,2,13,14373,263.0,9.5
Envy,INTZ,mid,7,2,9,12829,211.0,8.0
micaO,INTZ,bot,5,0,13,13246,256.0,inf
RedBert,INTZ,sup,0,3,17,7574,30.0,5.67
,Santos e-Sports,team,9,24,18,49172,,1.12
,INTZ,team,24,9,57,60345,,9.0
Boal,Flamengo Esports,top,2,2,5,14201,310.0,3.5
Ranger,Flamengo Esports,jng,2,7,11,12481,215.0,1.86
Goku,Flamengo Esports,mid,2,4,6,15419,369.0,2.0
Bvoy,Flamengo Esports,bot,11,6,5,18860,323.0,2.67
Luci,Flamengo Esports,sup,1,7,8,8833,50.0,1.29
fNb,Prodigy Esports,top,7,4,8,17776,312.0,3.75
Yampi,Prodigy Esports,jng,4,3,16,14311,243.0,6.67
dyNquedo,Prodigy Esports,mid,8,4,10,18943,331.0,4.5
Garo,Prodigy Esports,bot,6,4,14,17441,350.0,5.0
Wos,Prodigy Esports,sup,1,3,16,9636,40.0,5.67
,Flamengo Esports,team,18,26,35,69794,,2.04
,Prodigy Esports,team,26,18,64,78107,,5.0
Yang,KaBuM! e-Sports,top,2,0,2,11232,244.0,inf
Revolta,KaBuM! e-Sports,jng,3,0,2,10232,184.0,inf
Tutsz,KaBuM! e-Sports,mid,0,1,4,10765,235.0,4.0
DudsTheBoy,KaBuM! e-Sports,bot,1,0,5,7489,24.0,inf
Ceos,KaBuM! e-Sports,sup,1,0,5,9598,177.0,inf
Tyrin,FURIA Esports,top,0,1,1,8901,205.0,1.0
Sting,FURIA Esports,jng,0,0,1,8377,176.0,inf
Anyyy,FURIA Esports,mid,1,1,0,8753,220.0,1.0
Alternative,FURIA Esports,bot,0,2,1,8918,235.0,0.5
Damage,FURIA Esports,sup,0,3,1,5136,31.0,0.33
,KaBuM! e-Sports,team,7,1,18,49316,,25.0
,FURIA Esports,team,1,7,4,40085,,0.71
Hidan,Vivo Keyd,top,1,6,9,11139,208.0,1.67
Minerva,Vivo Keyd,jng,4,4,11,14427,228.0,3.75
NOsFerus,Vivo Keyd,mid,5,4,7,17000,347.0,3.0
Drop,Vivo Keyd,bot,5,2,5,17590,338.0,5.0
Professor,Vivo Keyd,sup,2,1,13,10067,61.0,15.0
Robo,paiN Gaming,top,6,5,4,15540,279.0,2.0
CarioK,paiN Gaming,jng,1,2,9,11579,194.0,5.0
tinowns,paiN Gaming,mid,2,2,13,15555,293.0,7.5
brTT,paiN Gaming,bot,8,5,4,19594,390.0,2.4
esA,paiN Gaming,sup,0,3,8,8992,56.0,2.67
,Vivo Keyd,team,17,17,45,70223,,3.65
,paiN Gaming,team,17,17,38,71260,,3.24
fNb,Prodigy Esports,top,3,3,5,14099,282.0,2.67
Yampi,Prodigy Esports,jng,8,1,6,13641,201.0,14.0
dyNquedo,Prodigy Esports,mid,4,1,6,13127,266.0,10.0
Garo,Prodigy Esports,bot,2,2,8,12679,281.0,5.0
Wos,Prodigy Esports,sup,1,3,8,7135,31.0,3.0
Tay,INTZ,top,0,2,4,10581,261.0,2.0
Shini,INTZ,jng,4,5,3,10673,174.0,1.4
Envy,INTZ,mid,4,5,3,11398,221.0,1.4
micaO,INTZ,bot,1,3,4,12639,298.0,1.67
RedBert,INTZ,sup,1,3,6,7425,36.0,2.33
,Prodigy Esports,team,18,10,33,60681,,5.1
,INTZ,team,10,18,20,52716,,1.67
Robo,paiN Gaming,top,0,6,1,7412,175.0,0.17
CarioK,paiN Gaming,jng,0,6,1,6837,128.0,0.17
tinowns,paiN Gaming,mid,0,1,0,8809,221.0,0.0
brTT,paiN Gaming,bot,1,5,0,10567,247.0,0.2
