playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Luci,paiN Gaming,sup,0,3,10,7469,42.0,3.33
,Vorax Liberty,team,12,13,33,56855,,3.46
,paiN Gaming,team,13,12,39,60024,,4.33
fNb,Vorax Liberty,top,2,2,1,9231,212.0,1.5
Yampi,Vorax Liberty,jng,2,4,4,9361,192.0,1.5
Krastyel,Vorax Liberty,mid,1,3,3,9959,238.0,1.33
Matsukaze,Vorax Liberty,bot,3,2,2,10927,251.0,2.5
Wos,Vorax Liberty,sup,1,4,4,6119,27.0,1.25
Robo,paiN Gaming,top,4,1,6,13184,255.0,10.0
CarioK,paiN Gaming,jng,3,0,8,10425,169.0,inf
tinowns,paiN Gaming,mid,8,0,4,13319,253.0,inf
brTT,paiN Gaming,bot,0,3,6,11793,259.0,2.0
Luci,paiN Gaming,sup,0,5,8,7177,41.0,1.6
,Vorax Liberty,team,9,15,14,45597,,1.53
,paiN Gaming,team,15,9,32,55898,,5.22
Parang,Flamengo Esports,top,5,4,11,12472,233.0,4.0
Ranger,Flamengo Esports,jng,5,3,16,12166,192.0,7.0
Tutsz,Flamengo Esports,mid,9,0,14,14743,224.0,inf
Netuno,Flamengo Esports,bot,7,4,10,12926,257.0,4.25
RedBert,Flamengo Esports,sup,2,3,20,8201,36.0,7.33
Robo,paiN Gaming,top,4,7,5,11752,238.0,1.29
CarioK,paiN Gaming,jng,4,3,3,10178,171.0,2.33
tinowns,paiN Gaming,mid,1,5,4,10560,267.0,1.0
brTT,paiN Gaming,bot,4,5,5,11887,252.0,1.8
Luci,paiN Gaming,sup,1,8,7,6943,34.0,1.0
,Flamengo Esports,team,28,14,71,60508,,7.07
,paiN Gaming,team,14,28,24,51320,,1.36
Wizer,KaBuM! e-Sports,top,0,4,1,9902,257.0,0.25
Ryan,KaBuM! e-Sports,jng,0,6,1,7879,160.0,0.17
Evrot,KaBuM! e-Sports,mid,1,4,2,10151,229.0,0.75
Disave,KaBuM! e-Sports,bot,2,2,0,11857,272.0,1.0
Scuro,KaBuM! e-Sports,sup,0,1,1,6271,21.0,1.0
fNb,Vorax Liberty,top,2,0,7,11668,244.0,inf
Yampi,Vorax Liberty,jng,4,1,11,10884,153.0,15.0
Krastyel,Vorax Liberty,mid,3,1,10,13133,275.0,13.0
Matsukaze,Vorax Liberty,bot,5,1,8,9939,51.0,13.0
Wos,Vorax Liberty,sup,3,0,11,9056,120.0,inf
,KaBuM! e-Sports,team,3,17,5,46060,,0.47
,Vorax Liberty,team,17,3,47,54680,,21.33
Truklax,Netshoes Miners,top,0,4,4,9911,224.0,1.0
Sephis,Netshoes Miners,jng,0,4,5,9248,170.0,1.25
NOsFerus,Netshoes Miners,mid,3,3,2,12444,277.0,1.67
Drop,Netshoes Miners,bot,3,2,3,14126,316.0,3.0
Hawk,Netshoes Miners,sup,0,5,4,6623,29.0,0.8
Tyrin,FURIA Esports,top,5,2,9,14117,278.0,7.0
Diamondprox,FURIA Esports,jng,1,0,8,9914,175.0,inf
Anyyy,FURIA Esports,mid,4,3,9,13189,261.0,4.33
ST3PZ,FURIA Esports,bot,8,0,5,16109,329.0,inf
Jockster,FURIA Esports,sup,0,1,14,7682,31.0,14.0
,Netshoes Miners,team,6,18,18,52352,,1.33
,FURIA Esports,team,18,6,45,61011,,10.5
Kiari,Rensga eSports,top,8,1,2,11808,213.0,10.0
Croc,Rensga eSports,jng,3,2,11,8930,132.0,7.0
Yuri,Rensga eSports,mid,4,0,9,9438,171.0,inf
Trigo,Rensga eSports,bot,4,1,7,10278,198.0,11.0
Damage,Rensga eSports,sup,1,1,13,6041,27.0,14.0
Hauz,INTZ,top,1,6,3,6932,138.0,0.67
Sting,INTZ,jng,1,4,2,7297,143.0,0.75
Envy,INTZ,mid,2,4,1,7936,195.0,0.75
micaO,INTZ,bot,1,3,2,7832,202.0,1.0
Professor,INTZ,sup,0,3,2,4603,32.0,0.67
,Rensga eSports,team,20,5,42,46495,,12.4
,INTZ,team,5,20,10,34600,,0.75
Tay,LOUD,top,2,2,8,13380,272.0,5.0
Mewkyo,LOUD,jng,0,4,7,9716,161.0,1.75
dyNquedo,LOUD,mid,7,2,4,14452,282.0,5.5
DudsTheBoy,LOUD,bot,9,2,4,17808,348.0,6.5
Ceos,LOUD,sup,1,4,11,8234,43.0,3.0
Guigo,RED Canids,top,3,2,5,12215,225.0,4.0
Aegis,RED Canids,jng,6,3,5,12316,206.0,3.67
Avenger,RED Canids,mid,1,3,11,10799,239.0,4.0
TitaN,RED Canids,bot,4,6,7,13953,291.0,1.83
Jojo,RED Canids,sup,0,5,13,7330,39.0,2.6
,LOUD,team,19,14,34,63590,,3.79
,RED Canids,team,14,19,41,56613,,2.89
fNb,Vorax Liberty,top,1,4,4,8764,175.0,1.25
Yampi,Vorax Liberty,jng,3,4,4,7677,129.0,1.75
Krastyel,Vorax Liberty,mid,0,3,6,8380,207.0,2.0
Matsukaze,Vorax Liberty,bot,3,2,2,10459,224.0,2.5
Wos,Vorax Liberty,sup,0,2,4,5290,32.0,2.0
Robo,paiN Gaming,top,4,2,7,13834,252.0,5.5
CarioK,paiN Gaming,jng,3,1,2,9530,167.0,5.0
tinowns,paiN Gaming,mid,5,1,3,11242,221.0,8.0
brTT,paiN Gaming,bot,3,1,3,12119,247.0,6.0
Luci,paiN Gaming,sup,0,2,6,6778,41.0,3.0
,Vorax Liberty,team,7,15,20,40570,,1.8
,paiN Gaming,team,15,7,21,53503,,5.14
Kiari,Rensga eSports,top,1,5,11,11367,201.0,2.4
Croc,Rensga eSports,jng,10,3,8,13685,207.0,6.0
Yuri,Rensga eSports,mid,4,2,12,12680,218.0,8.0
Trigo,Rensga eSports,bot,3,1,10,10621,58.0,13.0
Damage,Rensga eSports,sup,4,2,9,10215,157.0,6.5
Truklax,Netshoes Miners,top,4,6,3,11397,225.0,1.17
Sephis,Netshoes Miners,jng,5,6,7,10009,149.0,2.0
NOsFerus,Netshoes Miners,mid,1,3,6,10755,239.0,2.33
Drop,Netshoes Miners,bot,1,4,9,10641,233.0,2.5
Hawk,Netshoes Miners,sup,2,3,7,7245,33.0,3.0
,Rensga eSports,team,22,13,50,58568,,5.54
,Netshoes Miners,team,13,22,32,50047,,2.05
Hauz,INTZ,top,2,1,9,17635,347.0,11.0
Sting,INTZ,jng,2,2,9,14563,267.0,5.5
Envy,INTZ,mid,1,4,5,14674,310.0,1.5
micaO,INTZ,bot,9,0,2,21850,442.0,inf
Professor,INTZ,sup,1,2,8,9818,55.0,4.5
Tay,LOUD,top,0,3,5,15120,322.0,1.67
Mewkyo,LOUD,jng,3,3,5,11765,178.0,2.67
dyNquedo,LOUD,mid,2,2,5,16043,371.0,3.5
DudsTheBoy,LOUD,bot,4,3,3,17837,400.0,2.33
Ceos,LOUD,sup,0,4,7,9018,43.0,1.75
,INTZ,team,15,9,33,78540,,5.33
,LOUD,team,9,15,25,69783,,2.27
Tyrin,FURIA Esports,top,3,3,6,12965,257.0,3.0
Diamondprox,FURIA Esports,jng,1,5,8,9491,164.0,1.8
Anyyy,FURIA Esports,mid,2,4,3,11776,273.0,1.25
ST3PZ,FURIA Esports,bot,5,2,4,13933,303.0,4.5
Jockster,FURIA Esports,sup,0,6,8,6747,28.0,1.33
Wizer,KaBuM! e-Sports,top,4,3,13,16337,306.0,5.67
Ryan,KaBuM! e-Sports,jng,7,1,8,13140,199.0,15.0
Evrot,KaBuM! e-Sports,mid,2,4,11,12096,222.0,3.25
Disave,KaBuM! e-Sports,bot,7,1,3,15391,308.0,10.0
Scuro,KaBuM! e-Sports,sup,0,2,12,7946,37.0,6.0
,FURIA Esports,team,11,20,29,54912,,2.0
,KaBuM! e-Sports,team,20,11,47,64910,,6.09
Guigo,RED Canids,top,3,2,4,13204,278.0,3.5
Aegis,RED Canids,jng,4,4,9,11074,188.0,3.25
Avenger,RED Canids,mid,7,4,4,12498,245.0,2.75
TitaN,RED Canids,bot,2,4,8,11505,264.0,2.5
Jojo,RED Canids,sup,0,5,6,6220,36.0,1.2
Parang,Flamengo Esports,top,0,3,14,10959,215.0,4.67
Ranger,Flamengo Esports,jng,1,2,10,10439,200.0,5.5
Tutsz,Flamengo Esports,mid,7,2,9,12831,234.0,8.0
Netuno,Flamengo Esports,bot,11,2,6,16390,272.0,8.5
RedBert,Flamengo Esports,sup,0,7,13,7317,38.0,1.86
,RED Canids,team,16,19,31,54501,,2.47
,Flamengo Esports,team,19,16,52,57936,,4.44
Guigo,RED Canids,top,4,2,8,12391,251.0,6.0
Aegis,RED Canids,jng,2,0,13,10763,171.0,inf
Avenger,RED Canids,mid,0,1,10,10335,237.0,10.0
TitaN,RED Canids,bot,14,1,2,16410,283.0,16.0
Jojo,RED Canids,sup,0,1,16,7333,24.0,16.0
Hauz,INTZ,top,1,5,1,9922,228.0,0.4
Sting,INTZ,jng,0,3,3,8690,192.0,1.0
Envy,INTZ,mid,3,4,1,11032,254.0,1.0
micaO,INTZ,bot,1,3,3,10450,251.0,1.33
Professor,INTZ,sup,0,5,1,5933,45.0,0.2
,RED Canids,team,20,5,49,57232,,13.8
,INTZ,team,5,20,9,46027,,0.7
Wizer,KaBuM! e-Sports,top,3,2,10,11233,178.0,6.5
Ryan,KaBuM! e-Sports,jng,7,0,8,13035,205.0,inf
Evrot,KaBuM! e-Sports,mid,4,2,11,11900,231.0,7.5
Disave,KaBuM! e-Sports,bot,9,1,9,17264,339.0,18.0
Scuro,KaBuM! e-Sports,sup,0,2,16,8218,36.0,8.0
Kiari,Rensga eSports,top,2,5,4,10690,225.0,1.2
Croc,Rensga eSports,jng,1,7,3,8297,146.0,0.57
Marfz,Rensga eSports,mid,1,3,3,9476,212.0,1.33
Trigo,Rensga eSports,bot,3,3,3,10849,245.0,2.0
Damage,Rensga eSports,sup,0,5,3,6224,46.0,0.6
,KaBuM! e-Sports,team,23,7,54,61650,,11.0
,Rensga eSports,team,7,23,16,45536,,1.0
Truklax,Netshoes Miners,top,6,3,7,15505,283.0,4.33
Sephis,Netshoes Miners,jng,5,5,9,14467,253.0,2.8
NOsFerus,Netshoes Miners,mid,6,3,8,15386,243.0,4.67
Drop,Netshoes Miners,bot,4,2,9,19471,415.0,6.5
Hawk,Netshoes Miners,sup,0,4,16,9814,46.0,4.0
Tay,LOUD,top,1,3,10,12624,243.0,3.67
Mewkyo,LOUD,jng,0,6,11,12162,208.0,1.83
dyNquedo,LOUD,mid,4,5,8,16468,350.0,2.4
DudsTheBoy,LOUD,bot,12,3,3,23069,467.0,5.0
Ceos,LOUD,sup,0,4,11,9319,38.0,2.75
,Netshoes Miners,team,21,17,49,74643,,4.12
,LOUD,team,17,21,43,73642,,2.86
Robo,paiN Gaming,top,0,3,3,10837,224.0,1.0
CarioK,paiN Gaming,jng,6,1,13,11393,176.0,19.0
tinowns,paiN Gaming,mid,6,1,3,11463,224.0,9.0
brTT,paiN Gaming,bot,8,1,8,14462,269.0,16.0
Luci,paiN Gaming,sup,0,1,16,7357,36.0,16.0
Tyrin,FURIA Esports,top,3,5,1,9921,226.0,0.8
Diamondprox,FURIA Esports,jng,0,3,3,7716,153.0,1.0
Anyyy,FURIA Esports,mid,0,4,4,9160,205.0,1.0
ST3PZ,FURIA Esports,bot,2,3,2,10673,250.0,1.33
Jockster,FURIA Esports,sup,1,5,3,5327,27.0,0.8
,paiN Gaming,team,20,7,43,55512,,9.0
,FURIA Esports,team,6,20,13,42797,,0.95
Parang,Flamengo Esports,top,8,2,6,14132,233.0,7.0
Ranger,Flamengo Esports,jng,1,2,11,10485,164.0,6.0
Tutsz,Flamengo Esports,mid,3,1,7,11322,235.0,10.0
Netuno,Flamengo Esports,bot,2,3,9,12748,287.0,3.67
RedBert,Flamengo Esports,sup,1,4,12,7807,34.0,3.25
fNb,Vorax Liberty,top,3,4,5,11651,264.0,2.0
Yampi,Vorax Liberty,jng,1,3,4,8780,162.0,1.67
Krastyel,Vorax Liberty,mid,3,1,7,12122,235.0,10.0
Matsukaze,Vorax Liberty,bot,5,1,6,9638,59.0,11.0
Wos,Vorax Liberty,sup,0,6,8,8268,170.0,1.33
,Flamengo Esports,team,15,12,45,56494,,5.0
,Vorax Liberty,team,12,15,30,50459,,2.8
Tay,LOUD,top,1,2,4,9996,216.0,2.5
Mewkyo,LOUD,jng,2,7,6,8782,137.0,1.14
dyNquedo,LOUD,mid,3,4,5,10638,232.0,2.0
DudsTheBoy,LOUD,bot,2,3,5,12101,270.0,2.33
Ceos,LOUD,sup,0,2,6,6247,30.0,3.0
Wizer,KaBuM! e-Sports,top,5,0,7,12974,259.0,inf
Ryan,KaBuM! e-Sports,jng,3,1,12,10689,178.0,15.0
Evrot,KaBuM! e-Sports,mid,3,2,10,12384,250.0,6.5
Disave,KaBuM! e-Sports,bot,6,3,5,12757,246.0,3.67
Scuro,KaBuM! e-Sports,sup,1,2,13,7244,39.0,7.0
,LOUD,team,8,18,26,47764,,1.89
,KaBuM! e-Sports,team,18,8,47,56048,,8.12
Kiari,Rensga eSports,top,3,2,13,14422,238.0,8.0
Croc,Rensga eSports,jng,4,3,14,13400,203.0,6.0
Yuri,Rensga eSports,mid,6,2,11,15837,314.0,8.5
Trigo,Rensga eSports,bot,9,2,7,16214,301.0,8.0
Damage,Rensga eSports,sup,1,3,13,8763,42.0,4.67
Robo,paiN Gaming,top,0,6,3,12238,291.0,0.5
CarioK,paiN Gaming,jng,5,5,4,12459,243.0,1.8
tinowns,paiN Gaming,mid,3,4,6,11942,257.0,2.25
brTT,paiN Gaming,bot,3,3,6,13204,288.0,3.0
Luci,paiN Gaming,sup,1,5,8,7618,41.0,1.8
,Rensga eSports,team,23,12,58,68636,,6.75
,paiN Gaming,team,12,23,27,57461,,1.7
Guigo,RED Canids,top,1,4,12,12460,228.0,3.25
Aegis,RED Canids,jng,2,2,14,13578,253.0,8.0
Avenger,RED Canids,mid,11,2,9,16551,302.0,10.0
TitaN,RED Canids,bot,7,2,10,16022,315.0,8.5
Jojo,RED Canids,sup,3,4,19,10015,40.0,5.5
Truklax,Netshoes Miners,top,4,3,7,12754,214.0,3.67
Sephis,Netshoes Miners,jng,1,5,5,10705,225.0,1.2
NOsFerus,Netshoes Miners,mid,1,6,8,11726,245.0,1.5
Drop,Netshoes Miners,bot,6,3,4,16295,342.0,3.33
Hawk,Netshoes Miners,sup,2,7,7,8178,55.0,1.29
,RED Canids,team,24,14,64,68626,,6.29
,Netshoes Miners,team,14,24,31,59658,,1.88
Tyrin,FURIA Esports,top,5,5,11,13527,245.0,3.2
Diamondprox,FURIA Esports,jng,2,4,10,10461,172.0,3.0
Anyyy,FURIA Esports,mid,7,6,8,14202,279.0,2.5
ST3PZ,FURIA Esports,bot,7,5,8,13159,262.0,3.0
Jockster,FURIA Esports,sup,1,9,12,7233,36.0,1.44
fNb,Vorax Liberty,top,5,6,11,13024,228.0,2.67
Yampi,Vorax Liberty,jng,8,4,18,13596,182.0,6.5
Krastyel,Vorax Liberty,mid,6,4,16,14957,297.0,5.5
Matsukaze,Vorax Liberty,bot,10,4,14,15870,228.0,6.0
Wos,Vorax Liberty,sup,0,4,21,8676,40.0,5.25
,FURIA Esports,team,22,29,49,58582,,2.45
,Vorax Liberty,team,29,22,80,66123,,4.95
Hauz,INTZ,top,1,4,3,9297,206.0,1.0
Sting,INTZ,jng,3,5,5,9807,173.0,1.6
Envy,INTZ,mid,3,3,4,10580,237.0,2.33
micaO,INTZ,bot,4,2,3,11662,256.0,3.5
Professor,INTZ,sup,0,7,6,6200,44.0,0.86
Parang,Flamengo Esports,top,4,4,11,11621,210.0,3.75
Ranger,Flamengo Esports,jng,3,2,16,10175,143.0,9.5
Tutsz,Flamengo Esports,mid,6,0,9,12456,258.0,inf
Netuno,Flamengo Esports,bot,6,2,8,12963,289.0,7.0
RedBert,Flamengo Esports,sup,2,3,9,7152,43.0,3.67
,INTZ,team,11,21,21,47546,,1.52
,Flamengo Esports,team,21,11,53,54367,,6.73
Robo,paiN Gaming,top,9,4,7,17675,311.0,4.0
CarioK,paiN Gaming,jng,1,6,15,13051,220.0,2.67
tinowns,paiN Gaming,mid,4,6,12,14602,273.0,2.67
brTT,paiN Gaming,bot,7,5,5,21881,454.0,2.4
Luci,paiN Gaming,sup,0,6,14,9648,49.0,2.33
Tay,LOUD,top,5,7,9,15177,289.0,2.0
Mewkyo,LOUD,jng,9,3,13,15174,187.0,7.33
dyNquedo,LOUD,mid,1,5,18,15889,297.0,3.8
DudsTheBoy,LOUD,bot,8,4,10,19851,406.0,4.5
Ceos,LOUD,sup,4,2,17,10867,45.0,10.5
,paiN Gaming,team,21,27,53,76857,,2.74
,LOUD,team,27,21,67,76958,,4.48
Parang,Flamengo Esports,top,3,4,6,11302,240.0,2.25
Ranger,Flamengo Esports,jng,7,0,9,12688,212.0,inf
Tutsz,Flamengo Esports,mid,4,0,11,11687,204.0,inf
Netuno,Flamengo Esports,bot,7,2,6,11909,213.0,6.5
RedBert,Flamengo Esports,sup,0,0,14,6656,40.0,inf
Tyrin,FURIA Esports,top,0,4,4,7988,173.0,1.0
Diamondprox,FURIA Esports,jng,4,7,1,7562,104.0,0.71
Anyyy,FURIA Esports,mid,1,4,0,8103,194.0,0.25
ST3PZ,FURIA Esports,bot,0,4,3,8481,203.0,0.75
Jockster,FURIA Esports,sup,1,2,1,5496,27.0,1.0
,Flamengo Esports,team,21,6,46,54242,,11.17
,FURIA Esports,team,6,21,9,37630,,0.71
fNb,Vorax Liberty,top,5,2,4,12591,249.0,4.5
Yampi,Vorax Liberty,jng,4,0,11,11201,171.0,inf
Krastyel,Vorax Liberty,mid,2,0,9,11686,253.0,inf
Matsukaze,Vorax Liberty,bot,6,1,6,12389,201.0,12.0
Wos,Vorax Liberty,sup,1,0,14,7442,30.0,inf
Kiari,Rensga eSports,top,0,3,1,9339,225.0,0.33
Croc,Rensga eSports,jng,1,6,2,8645,152.0,0.5
Yuri,Rensga eSports,mid,2,4,1,10322,251.0,0.75
Trigo,Rensga eSports,bot,0,1,1,10352,279.0,1.0
Damage,Rensga eSports,sup,0,4,0,5389,29.0,0.0
,Vorax Liberty,team,18,3,44,55309,,20.67
,Rensga eSports,team,3,18,5,44047,,0.44
Wizer,KaBuM! e-Sports,top,1,5,2,7866,177.0,0.6
Ryan,KaBuM! e-Sports,jng,3,3,2,8954,144.0,1.67
Evrot,KaBuM! e-Sports,mid,1,2,4,8051,194.0,2.5
Disave,KaBuM! e-Sports,bot,1,3,6,6481,23.0,2.33
Scuro,KaBuM! e-Sports,sup,1,7,2,7655,162.0,0.43
Guigo,RED Canids,top,3,2,5,9540,182.0,4.0
Aegis,RED Canids,jng,7,2,11,10470,136.0,9.0
Avenger,RED Canids,mid,4,1,7,11603,251.0,11.0
TitaN,RED Canids,bot,5,1,9,12873,233.0,14.0
Jojo,RED Canids,sup,1,1,13,6706,30.0,14.0
,KaBuM! e-Sports,team,7,20,16,39007,,1.15
,RED Canids,team,20,7,45,51192,,9.29
Hauz,INTZ,top,2,4,4,12629,252.0,1.5
Sting,INTZ,jng,2,2,7,10688,164.0,4.5
Envy,INTZ,mid,3,3,3,11194,239.0,2.0
micaO,INTZ,bot,3,5,3,11777,257.0,1.2
Professor,INTZ,sup,0,5,5,7075,48.0,1.0
Wizer,KaBuM! e-Sports,top,2,3,6,10751,193.0,2.67
Ryan,KaBuM! e-Sports,jng,1,5,6,10499,188.0,1.4
Evrot,KaBuM! e-Sports,mid,3,0,16,12227,219.0,inf
Disave,KaBuM! e-Sports,bot,12,0,5,16850,299.0,inf
Scuro,KaBuM! e-Sports,sup,1,2,10,7805,39.0,5.5
,INTZ,team,10,19,22,53363,,1.68
,KaBuM! e-Sports,team,19,10,43,58132,,6.2
Kiari,Rensga eSports,top,1,5,2,9837,206.0,0.6
Croc,Rensga eSports,jng,2,7,1,10055,199.0,0.43
Yuri,Rensga eSports,mid,2,3,2,12522,308.0,1.33
Trigo,Rensga eSports,bot,0,4,4,11465,270.0,1.0
Damage,Rensga eSports,sup,0,5,4,6407,39.0,0.8
Tyrin,FURIA Esports,top,5,2,5,12926,267.0,5.0
Diamondprox,FURIA Esports,jng,9,0,9,13925,199.0,inf
Anyyy,FURIA Esports,mid,4,1,13,13868,267.0,17.0
ST3PZ,FURIA Esports,bot,2,0,20,10898,56.0,inf
Jockster,FURIA Esports,sup,4,2,15,10945,167.0,9.5
,Rensga eSports,team,5,24,13,50286,,0.75
,FURIA Esports,team,24,5,62,62562,,17.2
Tay,LOUD,top,1,5,3,12058,226.0,0.8
Mewkyo,LOUD,jng,3,4,6,10168,164.0,2.25
dyNquedo,LOUD,mid,3,4,4,10880,216.0,1.75
DudsTheBoy,LOUD,bot,3,2,3,12498,301.0,3.0
Ceos,LOUD,sup,0,1,6,6458,40.0,6.0
fNb,Vorax Liberty,top,7,2,6,15563,246.0,6.5
Yampi,Vorax Liberty,jng,6,1,7,12411,179.0,13.0
Krastyel,Vorax Liberty,mid,2,3,10,11593,228.0,4.0
Matsukaze,Vorax Liberty,bot,1,2,9,10797,217.0,5.0
Wos,Vorax Liberty,sup,0,2,10,6981,26.0,5.0
,LOUD,team,10,16,22,52062,,2.0
,Vorax Liberty,team,16,10,42,57345,,5.8
Guigo,RED Canids,top,2,4,3,10460,227.0,1.25
Aegis,RED Canids,jng,3,1,1,9808,155.0,4.0
Avenger,RED Canids,mid,1,3,6,11658,294.0,2.33
TitaN,RED Canids,bot,2,2,4,12704,310.0,3.0
Jojo,RED Canids,sup,1,3,6,6515,33.0,2.33
Robo,paiN Gaming,top,3,1,7,12885,249.0,10.0
CarioK,paiN Gaming,jng,0,1,9,9825,175.0,9.0
tinowns,paiN Gaming,mid,2,3,10,12094,239.0,4.0
brTT,paiN Gaming,bot,8,2,0,15865,315.0,4.0
Luci,paiN Gaming,sup,0,2,8,7545,43.0,4.0
,RED Canids,team,9,13,20,51145,,2.23
,paiN Gaming,team,13,9,34,58214,,5.22
Reversed,Netshoes Miners,top,0,1,1,8586,216.0,1.0
Hugato,Netshoes Miners,jng,0,5,3,8257,160.0,0.6
Piloto,Netshoes Miners,mid,3,1,0,9610,215.0,3.0
Drop,Netshoes Miners,bot,0,2,1,8189,204.0,0.5
Hawk,Netshoes Miners,sup,0,5,2,4978,27.0,0.4
Hauz,INTZ,top,2,1,9,9031,170.0,11.0
Sting,INTZ,jng,0,2,7,8118,148.0,3.5
Envy,INTZ,mid,6,0,7,10948,225.0,inf
micaO,INTZ,bot,5,0,5,12068,250.0,inf
Professor,INTZ,sup,1,0,11,6552,32.0,inf
,Netshoes Miners,team,3,14,7,39620,,0.71
,INTZ,team,14,3,39,46717,,17.67
Reversed,Netshoes Miners,top,3,4,1,11332,236.0,1.0
Hugato,Netshoes Miners,jng,1,2,5,10493,167.0,3.0
Piloto,Netshoes Miners,mid,2,2,6,10179,178.0,4.0
Drop,Netshoes Miners,bot,4,2,4,16084,357.0,4.0
Hawk,Netshoes Miners,sup,0,2,8,7415,42.0,4.0
Parang,Flamengo Esports,top,2,2,7,13744,266.0,4.5
Ranger,Flamengo Esports,jng,2,3,4,11737,229.0,2.0
Tutsz,Flamengo Esports,mid,5,2,4,13195,230.0,4.5
Netuno,Flamengo Esports,bot,3,1,4,14329,319.0,7.0
RedBert,Flamengo Esports,sup,0,2,5,7529,49.0,2.5
,Netshoes Miners,team,10,12,24,55503,,2.83
,Flamengo Esports,team,12,10,24,60534,,3.6
Tyrin,FURIA Esports,top,2,5,5,18533,424.0,1.4
Diamondprox,FURIA Esports,jng,6,6,6,14808,222.0,2.0
Anyyy,FURIA Esports,mid,3,3,3,16000,302.0,2.0
ST3PZ,FURIA Esports,bot,2,5,9,14335,283.0,2.2
Jockster,FURIA Esports,sup,2,8,9,9606,40.0,1.38
Tay,LOUD,top,7,3,9,20077,358.0,5.33
Mewkyo,LOUD,jng,9,3,13,17444,253.0,7.33
dyNquedo,LOUD,mid,10,2,3,18034,327.0,6.5
DudsTheBoy,LOUD,bot,1,2,22,15398,128.0,11.5
Ceos,LOUD,sup,0,5,13,13100,195.0,2.6
,FURIA Esports,team,15,27,32,73282,,1.74
,LOUD,team,27,15,60,84053,,5.8
fNb,Vorax Liberty,top,2,1,8,11463,223.0,10.0
Yampi,Vorax Liberty,jng,2,1,14,10318,164.0,16.0
Krastyel,Vorax Liberty,mid,8,1,4,11708,203.0,12.0
Matsukaze,Vorax Liberty,bot,9,1,6,12854,205.0,15.0
Wos,Vorax Liberty,sup,2,1,16,7445,32.0,18.0
Guigo,RED Canids,top,0,8,1,8801,177.0,0.12
Aegis,RED Canids,jng,0,6,2,7748,164.0,0.33
Avenger,RED Canids,mid,3,2,2,9646,221.0,2.5
TitaN,RED Canids,bot,2,4,1,11251,247.0,0.75
Jojo,RED Canids,sup,0,3,3,5451,31.0,1.0
,Vorax Liberty,team,23,5,48,53788,,14.2
,RED Canids,team,5,23,9,42897,,0.61
Robo,paiN Gaming,top,6,2,7,13749,228.0,6.5
CarioK,paiN Gaming,jng,4,2,14,12707,217.0,9.0
tinowns,paiN Gaming,mid,5,0,12,12652,228.0,inf
brTT,paiN Gaming,bot,6,3,10,14801,248.0,5.33
Luci,paiN Gaming,sup,1,3,13,8645,52.0,4.67
Hauz,INTZ,top,0,2,7,8268,159.0,3.5
Sting,INTZ,jng,1,3,6,11735,268.0,2.33
Envy,INTZ,mid,3,5,5,12384,276.0,1.6
micaO,INTZ,bot,6,4,2,11582,214.0,2.0
Professor,INTZ,sup,0,8,10,6652,33.0,1.25
,paiN Gaming,team,22,10,56,62554,,7.8
,INTZ,team,10,22,30,50621,,1.82
Wizer,KaBuM! e-Sports,top,5,7,6,11864,189.0,1.57
Ryan,KaBuM! e-Sports,jng,3,6,4,10892,212.0,1.17
Evrot,KaBuM! e-Sports,mid,2,6,8,10519,215.0,1.67
Disave,KaBuM! e-Sports,bot,5,4,8,12842,256.0,3.25
Scuro,KaBuM! e-Sports,sup,2,3,11,7625,45.0,4.33
Truklax,Netshoes Miners,top,3,4,9,11382,203.0,3.0
Sephis,Netshoes Miners,jng,3,4,14,11044,156.0,4.25
NOsFerus,Netshoes Miners,mid,6,3,13,12551,225.0,6.33
Drop,Netshoes Miners,bot,14,3,9,17400,264.0,7.67
Hawk,Netshoes Miners,sup,0,4,20,8378,45.0,5.0
,KaBuM! e-Sports,team,17,26,37,53742,,2.08
,Netshoes Miners,team,26,18,65,60755,,5.06
Parang,Flamengo Esports,top,1,2,7,9732,187.0,4.0
Ranger,Flamengo Esports,jng,5,0,8,9077,134.0,inf
Tutsz,Flamengo Esports,mid,1,0,9,9056,202.0,inf
Netuno,Flamengo Esports,bot,8,1,4,10416,187.0,12.0
RedBert,Flamengo Esports,sup,0,2,12,5913,32.0,6.0
Kiari,Rensga eSports,top,0,3,3,6857,156.0,1.0
Croc,Rensga eSports,jng,2,4,2,7189,148.0,1.0
Yuri,Rensga eSports,mid,1,3,2,7158,165.0,1.0
Trigo,Rensga eSports,bot,2,1,0,8014,206.0,2.0
Damage,Rensga eSports,sup,0,4,1,4599,35.0,0.25
,Flamengo Esports,team,15,5,40,44194,,11.0
,Rensga eSports,team,5,15,8,33817,,0.87
Hauz,INTZ,top,3,0,2,12442,282.0,inf
Sting,INTZ,jng,3,4,3,10282,187.0,1.5
Envy,INTZ,mid,1,3,3,11500,245.0,1.33
micaO,INTZ,bot,1,5,2,12477,314.0,0.6
Professor,INTZ,sup,1,3,3,7416,38.0,1.33
fNb,Vorax Liberty,top,5,1,6,14440,276.0,11.0
Yampi,Vorax Liberty,jng,3,1,7,11779,208.0,10.0
Krastyel,Vorax Liberty,mid,1,3,7,11167,218.0,2.67
Matsukaze,Vorax Liberty,bot,5,1,3,14304,292.0,8.0
