playername,teamname,position,kills,deaths,assists,totalgold,total cs,KDA
Fitz,Uppercut esports,top,7,3,3,13602,270.0,3.33
LeChase,Uppercut esports,jng,0,2,10,9603,163.0,5.0
Anyyy,Uppercut esports,mid,7,0,3,12266,245.0,inf
Alternative,Uppercut esports,bot,6,1,9,15207,324.0,15.0
Damage,Uppercut esports,sup,0,1,15,7809,16.0,15.0
SkyBart,Team oNe eSports,top,1,3,1,9561,242.0,0.67
Ryuzaki,Team oNe eSports,jng,1,6,6,7642,103.0,1.17
takeshi,Team oNe eSports,mid,4,5,1,11333,258.0,1.0
Brucer,Team oNe eSports,bot,0,3,1,9136,234.0,0.33
Jojo,Team oNe eSports,sup,1,4,3,6303,46.0,1.0
,Uppercut esports,team,20,7,40,58487,,8.57
,Team oNe eSports,team,7,21,12,43975,,0.9
Nyu,Redemption eSports Porto Alegre,top,1,4,3,11358,226.0,1.0
Zuao,Redemption eSports Porto Alegre,jng,3,2,10,11588,156.0,6.5
Krastyel,Redemption eSports Porto Alegre,mid,5,6,6,12916,255.0,1.83
WhiteLotus,Redemption eSports Porto Alegre,bot,2,4,3,14536,360.0,1.25
Jockster,Redemption eSports Porto Alegre,sup,3,4,5,7675,16.0,2.0
Wizer,KaBuM! e-Sports,top,3,4,7,15028,306.0,2.5
Ranger,KaBuM! e-Sports,jng,2,5,12,11969,186.0,2.8
dyNquedo,KaBuM! e-Sports,mid,5,2,6,13792,269.0,5.5
DudsTheBoy,KaBuM! e-Sports,bot,5,1,10,17301,342.0,15.0
Ceos,KaBuM! e-Sports,sup,5,2,5,10178,69.0,5.0
,Redemption eSports Porto Alegre,team,14,20,27,58073,,2.05
,KaBuM! e-Sports,team,20,14,40,68268,,4.29
Tay,INTZ,top,7,2,4,13864,242.0,5.5
Shini,INTZ,jng,2,2,8,11003,175.0,5.0
Envy,INTZ,mid,4,1,3,12835,283.0,7.0
micaO,INTZ,bot,5,1,2,13168,282.0,7.0
RedBert,INTZ,sup,0,1,10,8836,15.0,10.0
Robo,Flamengo Esports,top,2,5,1,14507,259.0,0.6
Shrimp,Flamengo Esports,jng,1,2,4,11243,186.0,2.5
Goku,Flamengo Esports,mid,0,5,3,11995,262.0,0.6
brTT,Flamengo Esports,bot,2,3,2,14593,343.0,1.33
Luci,Flamengo Esports,sup,2,3,3,9145,65.0,1.67
,INTZ,team,18,7,27,59706,,6.43
,Flamengo Esports,team,7,18,13,61483,,1.11
Nyu,Redemption eSports Porto Alegre,top,3,0,5,13567,244.0,inf
Zuao,Redemption eSports Porto Alegre,jng,2,0,9,12080,199.0,inf
Krastyel,Redemption eSports Porto Alegre,mid,5,1,4,14164,289.0,9.0
WhiteLotus,Redemption eSports Porto Alegre,bot,5,0,6,14384,288.0,inf
Jockster,Redemption eSports Porto Alegre,sup,1,0,9,9012,73.0,inf
SkyBart,Team oNe eSports,top,1,2,0,13625,332.0,0.5
4LaN,Team oNe eSports,jng,0,4,1,10725,293.0,0.25
takeshi,Team oNe eSports,mid,0,4,0,8936,226.0,0.0
Brucer,Team oNe eSports,bot,0,4,0,5748,62.0,0.0
Jojo,Team oNe eSports,sup,0,2,1,6324,71.0,0.5
,Redemption eSports Porto Alegre,team,16,1,33,63207,,49.0
,Team oNe eSports,team,1,16,2,45358,,0.19
Wizer,KaBuM! e-Sports,top,1,3,2,13443,316.0,1.0
Ranger,KaBuM! e-Sports,jng,1,3,2,10433,176.0,1.0
dyNquedo,KaBuM! e-Sports,mid,3,5,3,11934,258.0,1.2
DudsTheBoy,KaBuM! e-Sports,bot,1,4,4,13622,317.0,1.25
Ceos,KaBuM! e-Sports,sup,2,4,2,7938,69.0,1.0
Tay,INTZ,top,2,2,11,13396,258.0,6.5
Shini,INTZ,jng,2,2,10,11438,174.0,6.0
Envy,INTZ,mid,6,0,10,14179,281.0,inf
micaO,INTZ,bot,9,0,8,16648,342.0,inf
RedBert,INTZ,sup,0,4,15,9219,28.0,3.75
,KaBuM! e-Sports,team,8,19,13,57370,,1.11
,INTZ,team,19,8,54,64880,,9.12
Duclou,CNB e-Sports Club,top,4,4,3,12724,247.0,1.75
Freire,CNB e-Sports Club,jng,4,4,3,12662,189.0,1.75
Aslan,CNB e-Sports Club,mid,0,1,2,12430,292.0,2.0
pbO,CNB e-Sports Club,bot,3,4,5,14159,329.0,2.0
Hawk,CNB e-Sports Club,sup,3,2,6,9123,64.0,4.5
Robo,Flamengo Esports,top,1,5,4,13466,313.0,1.0
Shrimp,Flamengo Esports,jng,6,4,3,13613,222.0,2.25
Goku,Flamengo Esports,mid,5,3,7,13792,262.0,4.0
brTT,Flamengo Esports,bot,1,1,9,16979,415.0,10.0
Luci,Flamengo Esports,sup,2,1,11,9918,13.0,13.0
,CNB e-Sports Club,team,14,15,19,61098,,2.2
,Flamengo Esports,team,15,14,34,67768,,3.5
Ayel,paiN Gaming,top,3,0,7,13039,254.0,inf
Minerva,paiN Gaming,jng,2,0,6,12900,219.0,inf
tinowns,paiN Gaming,mid,6,0,4,15537,325.0,inf
Matsukaze,paiN Gaming,bot,2,1,9,15380,332.0,11.0
esA,paiN Gaming,sup,0,0,10,9688,19.0,inf
Fitz,Uppercut esports,top,1,1,0,14126,332.0,1.0
LeChase,Uppercut esports,jng,0,3,0,9632,168.0,0.0
Anyyy,Uppercut esports,mid,0,2,0,13374,368.0,0.0
Alternative,Uppercut esports,bot,0,4,1,13371,348.0,0.25
Damage,Uppercut esports,sup,0,3,0,6909,23.0,0.0
,paiN Gaming,team,13,1,36,66544,,49.0
,Uppercut esports,team,1,13,1,57412,,0.15
Tay,INTZ,top,4,2,5,13419,264.0,4.5
Shini,INTZ,jng,5,1,7,15209,245.0,12.0
Envy,INTZ,mid,5,4,9,16107,347.0,3.5
micaO,INTZ,bot,7,3,12,17291,308.0,6.33
RedBert,INTZ,sup,0,2,18,10378,32.0,9.0
Duclou,CNB e-Sports Club,top,1,5,5,12223,279.0,1.2
Freire,CNB e-Sports Club,jng,5,3,5,12792,181.0,3.33
Aslan,CNB e-Sports Club,mid,2,3,4,13128,277.0,2.0
pbO,CNB e-Sports Club,bot,4,4,6,16993,342.0,2.5
Vahvel,CNB e-Sports Club,sup,0,6,5,7532,49.0,0.83
,INTZ,team,21,12,51,72404,,6.0
,CNB e-Sports Club,team,12,21,25,62668,,1.76
Robo,Flamengo Esports,top,3,5,2,21664,499.0,1.0
Shrimp,Flamengo Esports,jng,2,3,9,15740,253.0,3.67
Goku,Flamengo Esports,mid,3,5,6,16994,331.0,1.8
brTT,Flamengo Esports,bot,5,4,5,24051,563.0,2.5
Reven,Flamengo Esports,sup,2,3,11,13134,24.0,4.33
Nyu,Redemption eSports Porto Alegre,top,2,3,10,19899,381.0,4.0
Zuao,Redemption eSports Porto Alegre,jng,2,3,14,16527,253.0,5.33
Krastyel,Redemption eSports Porto Alegre,mid,5,3,4,20000,434.0,3.0
WhiteLotus,Redemption eSports Porto Alegre,bot,7,2,8,25363,513.0,7.5
Jockster,Redemption eSports Porto Alegre,sup,4,4,11,13544,37.0,3.75
,Flamengo Esports,team,15,20,33,91583,,2.4
,Redemption eSports Porto Alegre,team,20,15,47,95333,,4.47
Klowny,Team oNe eSports,top,1,4,3,12615,304.0,1.0
Ryuzaki,Team oNe eSports,jng,1,2,6,10255,150.0,3.5
takeshi,Team oNe eSports,mid,1,3,6,12671,312.0,2.33
4LaN,Team oNe eSports,bot,4,2,3,16075,379.0,3.5
Jojo,Team oNe eSports,sup,0,3,7,7307,17.0,2.33
Ayel,paiN Gaming,top,6,1,4,15354,285.0,10.0
Minerva,paiN Gaming,jng,1,2,7,12223,209.0,4.0
tinowns,paiN Gaming,mid,4,1,5,15502,351.0,9.0
Matsukaze,paiN Gaming,bot,3,0,8,16876,352.0,inf
esA,paiN Gaming,sup,0,3,9,9768,76.0,3.0
,Team oNe eSports,team,7,14,25,58923,,2.29
,paiN Gaming,team,14,7,33,69723,,6.71
Fitz,Uppercut esports,top,3,4,4,11309,236.0,1.75
LeChase,Uppercut esports,jng,1,5,6,9723,158.0,1.4
Anyyy,Uppercut esports,mid,4,4,1,12639,243.0,1.25
Alternative,Uppercut esports,bot,0,4,6,11915,295.0,1.5
Damage,Uppercut esports,sup,0,4,8,7159,60.0,2.0
Wizer,KaBuM! e-Sports,top,5,1,9,16076,320.0,14.0
Ranger,KaBuM! e-Sports,jng,5,1,15,12320,156.0,20.0
dyNquedo,KaBuM! e-Sports,mid,1,3,12,11927,255.0,4.33
DudsTheBoy,KaBuM! e-Sports,bot,9,1,8,16246,291.0,17.0
Ceos,KaBuM! e-Sports,sup,1,2,16,8448,11.0,8.5
,Uppercut esports,team,8,21,25,52745,,1.57
,KaBuM! e-Sports,team,21,8,60,65017,,10.12
Tay,INTZ,top,4,2,5,11310,208.0,4.5
Shini,INTZ,jng,10,3,6,13197,186.0,5.33
Envy,INTZ,mid,2,1,10,11112,234.0,12.0
micaO,INTZ,bot,5,1,12,12995,145.0,17.0
RedBert,INTZ,sup,1,0,17,8478,92.0,inf
Fitz,Uppercut esports,top,0,3,1,8514,219.0,0.33
LeChase,Uppercut esports,jng,3,5,2,8465,128.0,1.0
Anyyy,Uppercut esports,mid,4,3,2,10503,225.0,2.0
Alternative,Uppercut esports,bot,0,6,4,8045,196.0,0.67
Damage,Uppercut esports,sup,0,5,3,5541,51.0,0.6
,INTZ,team,22,7,50,57092,,10.29
,Uppercut esports,team,7,22,12,41068,,0.86
Yang,paiN Gaming,top,6,2,5,17003,333.0,5.5
Minerva,paiN Gaming,jng,2,4,20,12667,196.0,5.5
tinowns,paiN Gaming,mid,5,3,16,16043,327.0,7.0
Matsukaze,paiN Gaming,bot,10,3,9,20439,418.0,6.33
esA,paiN Gaming,sup,3,2,20,12993,25.0,11.5
Nyu,Redemption eSports Porto Alegre,top,2,3,4,15760,355.0,2.0
Zuao,Redemption eSports Porto Alegre,jng,5,6,3,14231,242.0,1.33
Krastyel,Redemption eSports Porto Alegre,mid,6,5,5,14367,288.0,2.2
WhiteLotus,Redemption eSports Porto Alegre,bot,1,4,13,15606,245.0,3.5
Jockster,Redemption eSports Porto Alegre,sup,0,8,11,10234,143.0,1.38
,paiN Gaming,team,26,14,70,79145,,6.86
,Redemption eSports Porto Alegre,team,14,26,36,70198,,1.92
Wizer,KaBuM! e-Sports,top,3,0,3,12111,289.0,inf
Ranger,KaBuM! e-Sports,jng,3,0,7,11231,165.0,inf
dyNquedo,KaBuM! e-Sports,mid,2,1,6,11199,235.0,8.0
Disave,KaBuM! e-Sports,bot,6,1,6,14702,303.0,12.0
Ceos,KaBuM! e-Sports,sup,0,0,13,7674,49.0,inf
Robo,Flamengo Esports,top,0,2,0,9287,234.0,0.0
Shrimp,Flamengo Esports,jng,1,3,0,8082,132.0,0.33
Goku,Flamengo Esports,mid,1,2,0,9886,234.0,0.5
brTT,Flamengo Esports,sup,0,4,1,5878,43.0,0.25
Reven,Flamengo Esports,bot,0,4,1,10428,268.0,0.25
,KaBuM! e-Sports,team,14,2,35,56917,,24.5
,Flamengo Esports,team,2,15,2,43561,,0.27
Duclou,CNB e-Sports Club,top,6,2,4,16968,332.0,5.0
Freire,CNB e-Sports Club,jng,2,1,9,13246,199.0,11.0
Aslan,CNB e-Sports Club,mid,4,1,5,18018,388.0,9.0
pbO,CNB e-Sports Club,bot,0,3,13,12432,149.0,4.33
Hawk,CNB e-Sports Club,sup,1,0,10,12266,175.0,inf
SkyBart,Team oNe eSports,top,1,1,5,15402,360.0,6.0
Ryuzaki,Team oNe eSports,jng,0,4,2,10055,157.0,0.5
takeshi,Team oNe eSports,mid,0,3,2,11664,284.0,0.67
4LaN,Team oNe eSports,bot,6,2,1,17718,361.0,3.5
Jojo,Team oNe eSports,sup,0,3,7,9173,31.0,2.33
,CNB e-Sports Club,team,13,7,41,72930,,7.71
,Team oNe eSports,team,7,13,17,64012,,1.85
Wizer,KaBuM! e-Sports,top,6,3,2,13095,243.0,2.67
Ranger,KaBuM! e-Sports,jng,2,1,5,9793,153.0,7.0
dyNquedo,KaBuM! e-Sports,mid,3,1,10,12775,249.0,13.0
DudsTheBoy,KaBuM! e-Sports,bot,3,1,6,12679,273.0,9.0
Ceos,KaBuM! e-Sports,sup,3,2,6,7659,50.0,4.5
Ayel,paiN Gaming,top,1,3,3,9395,229.0,1.33
Minerva,paiN Gaming,jng,1,4,5,8515,156.0,1.5
tinowns,paiN Gaming,mid,5,4,0,9884,204.0,1.25
Matsukaze,paiN Gaming,bot,0,3,6,9143,144.0,2.0
esA,paiN Gaming,sup,1,3,3,7781,105.0,1.33
,KaBuM! e-Sports,team,17,8,29,56001,,5.75
,paiN Gaming,team,8,17,17,44718,,1.47
SkyBart,Team oNe eSports,top,7,0,1,16327,320.0,inf
Ryuzaki,Team oNe eSports,jng,0,3,6,12796,197.0,2.0
takeshi,Team oNe eSports,mid,0,0,3,13596,304.0,inf
4LaN,Team oNe eSports,bot,4,0,2,17638,410.0,inf
Jojo,Team oNe eSports,sup,0,3,6,9080,20.0,2.0
Tay,INTZ,top,2,5,1,12480,259.0,0.6
Shini,INTZ,jng,2,3,3,11663,200.0,1.67
Envy,INTZ,mid,0,0,0,12821,325.0,
micaO,INTZ,bot,1,0,2,17434,458.0,inf
RedBert,INTZ,sup,1,3,3,9821,106.0,1.33
,Team oNe eSports,team,11,6,18,69437,,4.83
,INTZ,team,6,11,9,64219,,1.36
Robo,Flamengo Esports,top,13,2,9,12769,152.0,11.0
Shrimp,Flamengo Esports,jng,4,1,19,12352,169.0,23.0
Goku,Flamengo Esports,mid,7,1,11,13228,207.0,18.0
brTT,Flamengo Esports,bot,3,1,10,12511,251.0,13.0
Reven,Flamengo Esports,sup,0,1,18,8158,47.0,18.0
Fitz,Uppercut esports,top,2,7,2,10210,217.0,0.57
LeChase,Uppercut esports,jng,2,7,4,8532,126.0,0.86
Anyyy,Uppercut esports,mid,2,6,3,9401,208.0,0.83
Alternative,Uppercut esports,bot,0,3,6,9510,232.0,2.0
Damage,Uppercut esports,sup,0,4,3,5907,11.0,0.75
,Flamengo Esports,team,27,6,67,59018,,15.67
,Uppercut esports,team,6,27,18,43560,,0.89
Nyu,Redemption eSports Porto Alegre,top,4,2,12,16279,314.0,8.0
Zuao,Redemption eSports Porto Alegre,jng,5,5,11,13604,199.0,3.2
Krastyel,Redemption eSports Porto Alegre,mid,6,3,9,16023,304.0,5.0
WhiteLotus,Redemption eSports Porto Alegre,bot,11,3,9,19077,356.0,6.67
Jockster,Redemption eSports Porto Alegre,sup,0,4,15,9795,73.0,3.75
Duclou,CNB e-Sports Club,top,3,5,2,11938,232.0,1.0
Freire,CNB e-Sports Club,jng,6,6,10,13925,181.0,2.67
Aslan,CNB e-Sports Club,mid,1,5,10,13615,315.0,2.2
pbO,CNB e-Sports Club,bot,6,4,6,16008,340.0,3.0
Hawk,CNB e-Sports Club,sup,1,6,10,8919,20.0,1.83
,Redemption eSports Porto Alegre,team,26,17,56,74778,,4.82
,CNB e-Sports Club,team,17,26,38,64405,,2.12
Robo,Flamengo Esports,top,2,1,2,10773,245.0,4.0
Shrimp,Flamengo Esports,jng,3,2,8,10823,158.0,5.5
Goku,Flamengo Esports,mid,3,2,7,11057,224.0,5.0
brTT,Flamengo Esports,bot,7,1,5,15283,316.0,12.0
Luci,Flamengo Esports,sup,1,1,13,8232,43.0,14.0
SkyBart,Team oNe eSports,top,2,3,1,10233,253.0,1.0
Ryuzaki,Team oNe eSports,jng,4,4,2,8816,109.0,1.5
takeshi,Team oNe eSports,mid,1,2,2,10534,224.0,1.5
4LaN,Team oNe eSports,bot,0,2,4,11481,307.0,2.0
Jojo,Team oNe eSports,sup,0,5,3,6195,60.0,0.6
,Flamengo Esports,team,16,7,35,56168,,7.29
,Team oNe eSports,team,7,16,12,47259,,1.19
Duclou,CNB e-Sports Club,top,0,2,1,8022,187.0,0.5
Freire,CNB e-Sports Club,jng,0,3,1,6724,127.0,0.33
Aslan,CNB e-Sports Club,mid,0,1,1,7757,205.0,1.0
pbO,CNB e-Sports Club,bot,0,2,1,7074,98.0,0.5
Hawk,CNB e-Sports Club,sup,1,3,0,6590,86.0,0.33
Wizer,KaBuM! e-Sports,top,2,0,5,12961,274.0,inf
Ranger,KaBuM! e-Sports,jng,1,0,9,9917,175.0,inf
dyNquedo,KaBuM! e-Sports,mid,3,1,3,11100,253.0,6.0
DudsTheBoy,KaBuM! e-Sports,bot,4,0,5,12907,276.0,inf
Ceos,KaBuM! e-Sports,sup,1,0,7,6966,43.0,inf
,CNB e-Sports Club,team,1,11,4,36167,,0.45
,KaBuM! e-Sports,team,11,1,29,53851,,40.0
Ayel,paiN Gaming,top,5,3,5,18839,401.0,3.33
Minerva,paiN Gaming,jng,3,5,6,14400,251.0,1.8
tinowns,paiN Gaming,mid,4,2,10,16093,336.0,7.0
Matsukaze,paiN Gaming,bot,5,0,8,19081,366.0,inf
esA,paiN Gaming,sup,1,3,8,11261,97.0,3.0
Tay,INTZ,top,5,2,1,18177,337.0,3.0
Shini,INTZ,jng,0,5,8,14101,208.0,1.6
Envy,INTZ,mid,2,4,6,15960,338.0,2.0
micaO,INTZ,bot,5,2,4,21747,450.0,4.5
RedBert,INTZ,sup,1,5,9,11552,30.0,2.0
,paiN Gaming,team,18,13,37,79674,,4.23
,INTZ,team,13,18,28,81537,,2.28
Fitz,Uppercut esports,top,2,4,5,11311,233.0,1.75
Hyoga,Uppercut esports,jng,1,5,2,10070,178.0,0.6
Anyyy,Uppercut esports,mid,2,1,8,12785,286.0,10.0
Alternative,Uppercut esports,bot,7,3,6,12991,120.0,4.33
Damage,Uppercut esports,sup,3,0,8,9694,102.0,inf
Nyu,Redemption eSports Porto Alegre,top,3,3,6,10041,212.0,3.0
Zuao,Redemption eSports Porto Alegre,jng,3,2,4,9692,149.0,3.5
Krastyel,Redemption eSports Porto Alegre,mid,1,3,4,9719,227.0,1.67
WhiteLotus,Redemption eSports Porto Alegre,bot,4,4,2,11828,257.0,1.5
Jockster,Redemption eSports Porto Alegre,sup,0,3,5,7378,70.0,1.67
,Uppercut esports,team,15,13,29,56851,,3.38
,Redemption eSports Porto Alegre,team,11,15,21,48658,,2.13
Ayel,paiN Gaming,top,3,3,4,10161,205.0,2.33
Minerva,paiN Gaming,jng,1,3,6,8156,131.0,2.33
tinowns,paiN Gaming,mid,6,2,1,11513,247.0,3.5
Matsukaze,paiN Gaming,bot,0,2,5,9428,234.0,2.5
esA,paiN Gaming,sup,1,5,5,6135,47.0,1.2
Robo,Flamengo Esports,top,1,2,6,10972,220.0,3.5
Shrimp,Flamengo Esports,jng,3,4,10,10768,179.0,3.25
Goku,Flamengo Esports,mid,5,0,5,12139,223.0,inf
brTT,Flamengo Esports,bot,6,3,4,14163,263.0,3.33
Luci,Flamengo Esports,sup,0,2,14,7645,7.0,7.0
,paiN Gaming,team,11,15,21,45393,,2.13
,Flamengo Esports,team,15,11,39,55687,,4.91
Nyu,Redemption eSports Porto Alegre,top,2,1,6,11018,213.0,8.0
Zuao,Redemption eSports Porto Alegre,jng,3,1,10,10911,152.0,13.0
Krastyel,Redemption eSports Porto Alegre,mid,8,2,2,13921,253.0,5.0
WhiteLotus,Redemption eSports Porto Alegre,bot,4,0,8,15807,358.0,inf
Jockster,Redemption eSports Porto Alegre,sup,2,1,13,9078,65.0,15.0
Tay,INTZ,top,0,4,0,9794,239.0,0.0
Shini,INTZ,jng,1,4,2,9334,174.0,0.75
Envy,INTZ,mid,2,3,3,11028,268.0,1.67
micaO,INTZ,bot,2,4,1,11517,285.0,0.75
RedBert,INTZ,sup,0,4,2,6679,68.0,0.5
,Redemption eSports Porto Alegre,team,19,5,39,60735,,11.6
,INTZ,team,5,19,8,48352,,0.68
Duclou,CNB e-Sports Club,top,3,0,12,19569,420.0,inf
Mewkyo,CNB e-Sports Club,jng,3,6,9,13953,235.0,2.0
Aslan,CNB e-Sports Club,mid,4,1,14,15984,320.0,18.0
pbO,CNB e-Sports Club,bot,6,2,13,18089,203.0,9.5
Hawk,CNB e-Sports Club,sup,3,5,15,13766,177.0,3.6
Fitz,Uppercut esports,top,2,4,3,18389,394.0,1.25
Hyoga,Uppercut esports,jng,0,4,5,13324,215.0,1.25
Anyyy,Uppercut esports,mid,5,4,7,17939,325.0,3.0
Alternative,Uppercut esports,bot,5,2,9,21641,487.0,7.0
Damage,Uppercut esports,sup,2,5,11,11532,69.0,2.6
,CNB e-Sports Club,team,19,14,63,81361,,5.86
,Uppercut esports,team,14,19,35,82825,,2.58
Wizer,KaBuM! e-Sports,top,1,3,6,11676,249.0,2.33
Ranger,KaBuM! e-Sports,jng,5,1,9,12057,185.0,14.0
dyNquedo,KaBuM! e-Sports,mid,7,0,4,14040,274.0,inf
DudsTheBoy,KaBuM! e-Sports,bot,1,1,14,12003,163.0,15.0
Ceos,KaBuM! e-Sports,sup,4,0,11,10800,128.0,inf
Klowny,Team oNe eSports,top,2,5,0,9440,195.0,0.4
4LaN,Team oNe eSports,jng,1,4,4,8624,136.0,1.25
takeshi,Team oNe eSports,mid,1,3,3,10538,261.0,1.33
Luskka,Team oNe eSports,bot,1,3,3,12097,296.0,1.33
Jojo,Team oNe eSports,sup,0,3,4,6172,15.0,1.33
,KaBuM! e-Sports,team,18,5,44,60576,,12.4
,Team oNe eSports,team,5,18,14,46871,,1.06
Wizer,KaBuM! e-Sports,top,7,2,8,17170,338.0,7.5
Ranger,KaBuM! e-Sports,jng,7,1,12,15562,274.0,19.0
dyNquedo,KaBuM! e-Sports,mid,5,2,8,14559,271.0,6.5
DudsTheBoy,KaBuM! e-Sports,bot,0,5,15,12582,161.0,3.0
Ceos,KaBuM! e-Sports,sup,2,3,13,10714,127.0,5.0
Nyu,Redemption eSports Porto Alegre,top,1,5,3,10346,214.0,0.8
Zuao,Redemption eSports Porto Alegre,jng,1,5,8,10434,166.0,1.8
Krastyel,Redemption eSports Porto Alegre,mid,1,5,1,10953,230.0,0.4
WhiteLotus,Redemption eSports Porto Alegre,bot,4,4,6,16993,406.0,2.5
Jockster,Redemption eSports Porto Alegre,sup,5,2,6,9397,0.0,5.5
,KaBuM! e-Sports,team,21,13,56,70587,,5.92
,Redemption eSports Porto Alegre,team,12,21,24,58123,,1.71
Robo,Flamengo Esports,top,2,3,9,15862,310.0,3.67
Shrimp,Flamengo Esports,jng,3,5,5,11678,175.0,1.6
Goku,Flamengo Esports,mid,3,0,4,14232,303.0,inf
brTT,Flamengo Esports,bot,3,1,5,18035,375.0,8.0
Luci,Flamengo Esports,sup,8,1,6,11316,21.0,14.0
Aoshi,INTZ,top,0,1,2,10320,228.0,2.0
Shini,INTZ,jng,1,7,7,11143,168.0,1.14
Envy,INTZ,mid,4,3,5,12576,258.0,3.0
Mills,INTZ,bot,0,4,5,12767,322.0,1.25
RedBert,INTZ,sup,5,4,3,9406,17.0,2.0
,Flamengo Esports,team,19,10,29,71123,,4.8
,INTZ,team,10,19,22,56212,,1.68
Klowny,Team oNe eSports,top,5,4,2,11490,186.0,1.75
4LaN,Team oNe eSports,jng,2,4,7,10461,156.0,2.25
takeshi,Team oNe eSports,mid,4,2,4,13122,266.0,4.0
Luskka,Team oNe eSports,bot,2,2,6,14020,287.0,4.0
Jojo,Team oNe eSports,sup,1,2,10,9246,74.0,5.5
Fitz,Uppercut esports,top,5,2,2,13045,254.0,3.5
Hyoga,Uppercut esports,jng,2,6,5,10921,177.0,1.17
Anyyy,Uppercut esports,mid,3,1,7,11904,265.0,10.0
Alternative,Uppercut esports,bot,3,1,4,12638,282.0,7.0
Damage,Uppercut esports,sup,1,4,1,7801,63.0,0.5
,Team oNe eSports,team,14,14,29,58339,,3.07
,Uppercut esports,team,14,14,19,56309,,2.36
Duclou,CNB e-Sports Club,top,4,2,5,19932,366.0,4.5
Mewkyo,CNB e-Sports Club,jng,5,5,4,17680,299.0,1.8
Aslan,CNB e-Sports Club,mid,3,1,8,19241,412.0,11.0
pbO,CNB e-Sports Club,bot,2,3,3,15100,293.0,1.67
Hawk,CNB e-Sports Club,sup,0,4,8,10181,22.0,2.0
Ayel,paiN Gaming,top,0,3,6,16707,413.0,2.0
Minerva,paiN Gaming,jng,6,3,7,16755,314.0,4.33
tinowns,paiN Gaming,mid,4,5,3,13277,284.0,1.4
Matsukaze,paiN Gaming,bot,4,1,7,17652,370.0,11.0
esA,paiN Gaming,sup,1,2,11,9808,16.0,6.0
,CNB e-Sports Club,team,14,15,28,82134,,2.8
,paiN Gaming,team,15,14,34,74199,,3.5
Tay,INTZ,top,8,1,5,12212,196.0,13.0
Shini,INTZ,jng,2,0,7,10027,136.0,inf
Envy,INTZ,mid,1,2,1,9421,196.0,1.0
Mills,INTZ,bot,3,2,4,9795,190.0,3.5
RedBert,INTZ,sup,0,1,10,6842,15.0,10.0
Wizer,KaBuM! e-Sports,top,1,3,1,8975,209.0,0.67
Ranger,KaBuM! e-Sports,jng,2,5,3,8668,138.0,1.0
dyNquedo,KaBuM! e-Sports,mid,0,2,1,8289,216.0,0.5
DudsTheBoy,KaBuM! e-Sports,bot,2,1,3,11654,268.0,5.0
Ceos,KaBuM! e-Sports,sup,1,3,4,6183,49.0,1.67
,INTZ,team,14,6,27,48297,,6.83
,KaBuM! e-Sports,team,6,14,12,43769,,1.29
Fitz,Uppercut esports,top,6,4,7,12667,240.0,3.25
Hyoga,Uppercut esports,jng,1,3,8,10791,157.0,3.0
Anyyy,Uppercut esports,mid,4,2,9,13830,288.0,6.5
Alternative,Uppercut esports,bot,3,3,8,12437,233.0,3.67
Damage,Uppercut esports,sup,1,4,8,8599,70.0,2.25
Ayel,paiN Gaming,top,4,3,4,11511,251.0,2.67
Minerva,paiN Gaming,jng,1,2,8,9233,156.0,4.5
tinowns,paiN Gaming,mid,5,2,6,12098,224.0,5.5
Matsukaze,paiN Gaming,bot,4,5,5,11974,258.0,1.8
esA,paiN Gaming,sup,2,3,6,7449,25.0,2.67
,Uppercut esports,team,15,16,40,58324,,3.44
,paiN Gaming,team,16,15,29,52265,,3.0
Robo,Flamengo Esports,top,3,3,3,13452,240.0,2.0
Shrimp,Flamengo Esports,jng,4,5,6,12757,190.0,2.0
Goku,Flamengo Esports,mid,1,5,7,12185,260.0,1.6
brTT,Flamengo Esports,bot,1,3,6,11665,260.0,2.33
Luci,Flamengo Esports,sup,3,5,4,8847,20.0,1.4
Duclou,CNB e-Sports Club,top,3,2,7,12260,254.0,5.0
Freire,CNB e-Sports Club,jng,4,3,13,12132,155.0,5.67
Aslan,CNB e-Sports Club,mid,6,3,7,15201,318.0,4.33
pbO,CNB e-Sports Club,bot,7,4,6,14058,251.0,3.25
Hawk,CNB e-Sports Club,sup,1,0,15,9090,67.0,inf
,Flamengo Esports,team,12,21,26,58906,,1.81
,CNB e-Sports Club,team,21,12,48,62741,,5.75
Klowny,Team oNe eSports,top,5,4,3,11645,234.0,2.0
4LaN,Team oNe eSports,jng,3,4,7,11704,179.0,2.5
takeshi,Team oNe eSports,mid,0,2,5,11722,271.0,2.5
Luskka,Team oNe eSports,bot,5,1,3,16843,312.0,8.0
Jojo,Team oNe eSports,sup,1,0,11,8429,18.0,inf
Nyu,Redemption eSports Porto Alegre,top,6,3,2,12390,220.0,2.67
Zuao,Redemption eSports Porto Alegre,jng,2,4,3,8809,136.0,1.25
Krastyel,Redemption eSports Porto Alegre,mid,3,2,6,11958,255.0,4.5
WhiteLotus,Redemption eSports Porto Alegre,bot,0,3,5,11675,289.0,1.67
Jockster,Redemption eSports Porto Alegre,sup,0,2,3,5680,11.0,1.5
,Team oNe eSports,team,14,11,29,60343,,3.91
,Redemption eSports Porto Alegre,team,11,14,19,50512,,2.14
Duclou,CNB e-Sports Club,top,3,3,1,14902,316.0,1.33
